SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-24 19:37:46
Date and Time Ended,2018-Jan-24 19:38:14
Scan Name,TRP_FPGA-TX5-04--RX5-04-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,8886
Horizontal Opening,44
Horizontal Percentage,67.69
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.252135,0.2496,0.247713,0.239109,0.231867,0.21261,0.189408,0.15885,0.119869,0.082463,0.0506578,0.0270922,0.0125197,0.0048991,0.00138781,0.000436408,8.60227e-05,1.31609e-05,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.72213e-07,3.0518e-06,9.72763e-06,5.60769e-05,0.000198939,0.000549325,0.00127871,0.00318322,0.00674506,0.0128967,0.0226834,0.0370355,0.0579792,0.0865674,0.117295,0.146966,0.177736,0.200486,0.222908,0.235602,0.244534,0.247638
126,0.250746,0.249145,0.247115,0.242363,0.225485,0.212887,0.181477,0.148619,0.12054,0.0785038,0.0496147,0.0260846,0.0115223,0.0048209,0.00147135,0.000347906,8.96468e-05,9.34615e-06,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.19348e-06,6.29435e-06,3.70031e-05,0.000135042,0.000430304,0.00107004,0.00252251,0.00570306,0.0118341,0.0212925,0.0355643,0.0565581,0.081886,0.110047,0.14481,0.177467,0.200241,0.221044,0.233987,0.243227,0.246743
125,0.252213,0.250057,0.248239,0.24301,0.230757,0.214728,0.188189,0.149133,0.11478,0.0768685,0.0461072,0.0252143,0.0109836,0.00444553,0.00140517,0.000335889,8.90745e-05,1.02998e-05,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.47959e-06,6.48508e-06,2.84199e-05,0.000151255,0.00037747,0.0009617,0.00211604,0.00523365,0.0108524,0.0203905,0.0355042,0.0551419,0.0819106,0.109036,0.139745,0.171342,0.195791,0.219975,0.23412,0.242794,0.248389
124,0.251439,0.24922,0.246595,0.240937,0.227236,0.208127,0.178394,0.151477,0.117413,0.0757455,0.0458954,0.0240513,0.0101925,0.00416018,0.00118315,0.000320058,7.72488e-05,8.77394e-06,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.00275e-06,3.43328e-06,2.13626e-05,0.00010071,0.000300793,0.000958457,0.0018307,0.0049464,0.0101282,0.0196166,0.0328121,0.0537313,0.0788894,0.10679,0.14284,0.172315,0.194304,0.220865,0.234321,0.241008,0.24719
123,0.252446,0.250286,0.247638,0.240372,0.229657,0.211567,0.185043,0.151337,0.114492,0.0738007,0.0453191,0.0238545,0.0102499,0.00398356,0.00117456,0.000334363,6.37064e-05,8.77394e-06,2.86107e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,4.67308e-06,1.67849e-05,8.39246e-05,0.000314717,0.000735866,0.00195506,0.00445048,0.00972477,0.0188219,0.0312727,0.0515504,0.0782414,0.104077,0.139176,0.171128,0.19412,0.216602,0.23352,0.241435,0.247788
122,0.252524,0.249905,0.246818,0.23779,0.229015,0.203474,0.185253,0.147389,0.111016,0.0752376,0.0429231,0.0228894,0.00955024,0.00374533,0.0011183,0.000264935,5.56954e-05,7.82025e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,2.38422e-06,1.41146e-05,6.50416e-05,0.000246433,0.000610552,0.00163939,0.00400359,0.00832647,0.0175287,0.0288477,0.0499718,0.0731548,0.0999741,0.136123,0.169639,0.195138,0.21239,0.227995,0.243227,0.247563
121,0.252524,0.2496,0.246298,0.240584,0.227805,0.208127,0.17739,0.141802,0.106003,0.0734434,0.0426838,0.0216281,0.00919718,0.0036368,0.001005,0.0002533,5.79843e-05,4.57771e-06,7.62951e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.47959e-06,8.39246e-06,4.69215e-05,0.000201038,0.0006178,0.00144579,0.00397326,0.00817788,0.0157606,0.0274914,0.0492271,0.0689146,0.101826,0.13601,0.162344,0.195277,0.211731,0.231605,0.242722,0.246446
120,0.252758,0.249905,0.247115,0.240867,0.227742,0.207652,0.179607,0.14324,0.103511,0.0716261,0.0414401,0.0204429,0.00873693,0.00325418,0.00083505,0.000239757,4.19623e-05,4.38697e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.62127e-06,1.12535e-05,3.58587e-05,0.00016804,0.000510033,0.00124437,0.00328222,0.00741817,0.0145639,0.0268665,0.0461488,0.0689204,0.0951216,0.130652,0.160217,0.194535,0.212721,0.232196,0.240584,0.245707
119,0.25268,0.2496,0.246595,0.239739,0.228059,0.205723,0.171594,0.141949,0.104236,0.0680784,0.0421588,0.0199651,0.00817159,0.0031323,0.000869764,0.000234607,3.89105e-05,3.43328e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,1.43053e-06,1.01091e-05,3.1281e-05,0.000173571,0.000433356,0.00129988,0.00304093,0.00717575,0.0141721,0.0270029,0.0447228,0.0669873,0.0980358,0.132212,0.162505,0.188753,0.209404,0.23154,0.242005,0.247339
118,0.25268,0.2496,0.247265,0.239179,0.22499,0.207389,0.171701,0.139034,0.105593,0.0676567,0.0394846,0.0184722,0.00796712,0.00297837,0.00074712,0.000217632,4.04364e-05,4.67308e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,3.81476e-06,3.5668e-05,0.000134852,0.000339704,0.00113069,0.0027924,0.00625944,0.0135412,0.024441,0.0421545,0.0638146,0.0927942,0.127026,0.161035,0.187715,0.20903,0.227679,0.24002,0.24719
