SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-24 21:01:26
Date and Time Ended,2018-Jan-24 21:01:56
Scan Name,MSP_A_FPGA-TX2-10--RX17-10-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10263
Horizontal Opening,46
Horizontal Percentage,70.77
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.261889,0.25354,0.248766,0.238344,0.218392,0.188579,0.157506,0.12174,0.0857519,0.0507771,0.0271614,0.0119955,0.00422122,0.00116102,0.000211528,2.49866e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,5.34066e-06,2.46052e-05,0.00021191,0.000736629,0.00296693,0.0073436,0.0148611,0.0271875,0.0491945,0.0743364,0.10866,0.145169,0.174816,0.201176,0.223638,0.24002
126,0.262476,0.253148,0.247788,0.236418,0.217003,0.190642,0.153983,0.118895,0.0845919,0.0495187,0.0259179,0.0114508,0.00387465,0.00103151,0.000205615,2.28885e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.95918e-06,2.11719e-05,0.000159266,0.000575837,0.00256695,0.00674201,0.0138791,0.0260581,0.0471773,0.0721116,0.107689,0.141483,0.17319,0.200535,0.223638,0.240513
125,0.261471,0.252524,0.246669,0.236486,0.217233,0.185211,0.154944,0.119677,0.0831578,0.048361,0.0255342,0.011285,0.00373178,0.000949493,0.000165179,2.44144e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-06,2.19348e-05,0.000148203,0.000545701,0.00234646,0.00650778,0.0134547,0.0259294,0.0465739,0.0707599,0.106416,0.141118,0.17199,0.199316,0.223699,0.240513
124,0.261554,0.25268,0.246818,0.235941,0.21372,0.185127,0.150808,0.114893,0.0805257,0.0470581,0.0247653,0.0107095,0.00341402,0.000815785,0.00013962,1.58312e-05,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.57496e-06,1.85016e-05,0.000104524,0.000484092,0.00209335,0.00611563,0.0121664,0.0247168,0.0451467,0.0699682,0.105213,0.138423,0.172026,0.198302,0.222183,0.239179
123,0.262813,0.25307,0.246669,0.234388,0.213608,0.185841,0.149079,0.113492,0.0788514,0.0460399,0.0239879,0.0104456,0.00326066,0.000758183,0.000132944,1.43053e-05,1.14443e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.47959e-06,1.37331e-05,0.000101091,0.000469978,0.0019976,0.00572023,0.011635,0.023152,0.0436551,0.0704799,0.103055,0.139294,0.170735,0.197395,0.221223,0.237998
122,0.264595,0.253854,0.246966,0.235737,0.210156,0.181036,0.150172,0.112882,0.078768,0.0440945,0.0236193,0.00970855,0.00295415,0.000648508,0.000133135,1.43053e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,1.1635e-05,0.000102998,0.000382048,0.00177768,0.00554055,0.0110496,0.0227104,0.0415684,0.067707,0.0991033,0.1361,0.167592,0.197205,0.220924,0.237928
121,0.265367,0.253776,0.24556,0.23372,0.209887,0.182244,0.14644,0.110941,0.0762602,0.0434053,0.0231096,0.00932975,0.00292782,0.000642214,0.000113107,1.22072e-05,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,9.91836e-06,7.53414e-05,0.000337034,0.00162413,0.00495842,0.0107927,0.0220556,0.0401425,0.0651545,0.0986023,0.133592,0.167729,0.194998,0.220153,0.237377
120,0.263489,0.253618,0.245781,0.232262,0.209083,0.178745,0.144861,0.109664,0.074269,0.0427774,0.0218118,0.00884947,0.00271763,0.000582895,9.80392e-05,7.82025e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.33516e-06,8.39246e-06,5.43603e-05,0.000272374,0.00156157,0.00469921,0.0101404,0.0206761,0.0394011,0.0638892,0.0977667,0.13292,0.16613,0.194628,0.219562,0.236486
119,0.264084,0.25307,0.245707,0.232724,0.209136,0.180836,0.147045,0.108215,0.0741279,0.0420096,0.0207621,0.00848516,0.00255436,0.000538643,9.89929e-05,8.01099e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,4.38697e-06,4.88289e-05,0.000247196,0.00142367,0.00432345,0.00960899,0.0205816,0.0391525,0.0635029,0.0961601,0.131385,0.164727,0.193023,0.217927,0.235602
118,0.265281,0.25409,0.244461,0.23154,0.206813,0.180081,0.145169,0.10547,0.0726423,0.0398806,0.0207757,0.00805104,0.00233272,0.000467498,7.82025e-05,8.39246e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,4.57771e-06,4.17716e-05,0.000194362,0.00119078,0.00392729,0.00930838,0.0193689,0.0374554,0.0614729,0.0946709,0.131091,0.16312,0.190642,0.217464,0.235466
