SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-24 21:18:39
Date and Time Ended,2018-Jan-24 21:19:09
Scan Name,TRP_FPGA-TX5-07--RX14-07-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,9273
Horizontal Opening,43
Horizontal Percentage,66.15
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.254881,0.247265,0.241791,0.231148,0.213831,0.188753,0.154302,0.119607,0.0835735,0.0532701,0.0302909,0.0153363,0.0074752,0.0028748,0.000909247,0.000294499,0.000102235,9.15541e-06,2.09812e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,7.43877e-06,5.28344e-05,0.000322919,0.00150759,0.00492962,0.0125723,0.0288456,0.0553094,0.090528,0.128945,0.169429,0.197252,0.223212,0.239039,0.246966
126,0.253461,0.248013,0.240372,0.229272,0.208233,0.183387,0.152124,0.113966,0.0833185,0.050837,0.0305576,0.0150997,0.00718776,0.00265068,0.000886168,0.000270466,8.31617e-05,1.29702e-05,1.5259e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,6.29435e-06,4.25345e-05,0.00028172,0.00133898,0.00448653,0.0121258,0.0268085,0.0510397,0.0890905,0.126594,0.166468,0.195184,0.221103,0.236896,0.246224
125,0.254248,0.247938,0.240867,0.227615,0.207337,0.183181,0.154505,0.118141,0.0825128,0.0511704,0.0290009,0.0144597,0.00695354,0.00274491,0.000833715,0.000278668,8.75486e-05,1.29702e-05,2.28885e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.62402e-06,4.42512e-05,0.000290875,0.00116197,0.00439212,0.0113844,0.0260142,0.0527148,0.0837615,0.126301,0.1707,0.198159,0.221822,0.234724,0.246002
124,0.254643,0.248389,0.240937,0.227742,0.205465,0.180956,0.150919,0.114332,0.082347,0.0506015,0.0291381,0.0140224,0.00637045,0.00266327,0.000785267,0.000275425,7.82025e-05,6.67582e-06,1.43053e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,4.10086e-06,3.89105e-05,0.000261692,0.001075,0.00371424,0.0107599,0.0253689,0.0505359,0.0810194,0.120522,0.159841,0.193524,0.221103,0.237033,0.245119
123,0.254485,0.248691,0.239389,0.229593,0.205516,0.181759,0.148538,0.115917,0.0785189,0.0502292,0.0282654,0.0139128,0.00623159,0.00250706,0.000760853,0.000242809,7.38155e-05,8.96468e-06,1.71664e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,3.71939e-06,3.50958e-05,0.000223926,0.000975051,0.00339952,0.0102199,0.0243987,0.0486656,0.0825045,0.117564,0.162023,0.194074,0.216602,0.233586,0.245266
122,0.255199,0.247938,0.24009,0.22844,0.207968,0.177621,0.14644,0.109811,0.0776407,0.047716,0.027329,0.0133531,0.0059865,0.00245651,0.000743687,0.000212482,6.59953e-05,7.62951e-06,2.19348e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.71939e-06,2.88014e-05,0.000211147,0.000798619,0.00316377,0.00934558,0.023406,0.0471204,0.0817552,0.117818,0.160625,0.194258,0.220686,0.23567,0.245046
121,0.253697,0.248314,0.239949,0.227615,0.203272,0.181156,0.147601,0.114157,0.0766671,0.0463892,0.025671,0.013332,0.00600958,0.00234321,0.000732052,0.000212863,6.35157e-05,7.62951e-06,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.19623e-06,2.6894e-05,0.000170901,0.000792515,0.00294728,0.00932708,0.0225175,0.0461436,0.0784362,0.119869,0.159158,0.18932,0.221163,0.236486,0.245339
120,0.254564,0.248088,0.238136,0.22711,0.200634,0.17793,0.144427,0.108602,0.073794,0.0454322,0.0258101,0.0123491,0.00581445,0.00228828,0.000661288,0.000201801,5.58862e-05,5.34066e-06,1.81201e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.52865e-06,2.09812e-05,0.000156405,0.000714504,0.0027266,0.00854391,0.0219116,0.0436807,0.0777587,0.11211,0.155798,0.185968,0.214167,0.235466,0.245192
119,0.256156,0.248013,0.238761,0.223516,0.206709,0.176701,0.14284,0.107097,0.0737741,0.045309,0.0250103,0.0123787,0.00570459,0.00222248,0.000644312,0.000208286,6.08453e-05,7.53414e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.71939e-06,1.83108e-05,0.00014725,0.000696384,0.00274949,0.00819924,0.0214874,0.0439031,0.0742421,0.112341,0.156393,0.185504,0.214503,0.23459,0.245413
118,0.25496,0.248013,0.239179,0.225671,0.205516,0.17199,0.145478,0.109065,0.0722451,0.0442637,0.0243162,0.0120241,0.00513294,0.00211852,0.00059453,0.000192073,5.37881e-05,7.15267e-06,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,1.69757e-05,0.000137331,0.000597581,0.00242714,0.00733806,0.0201186,0.0422196,0.074195,0.111697,0.155591,0.186137,0.217349,0.228504,0.243082
