SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-24 16:25:43
Date and Time Ended,2018-Jan-24 16:26:20
Scan Name,TRP_FPGA-TX5-03--RX14-03-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,9248
Horizontal Opening,43
Horizontal Percentage,66.15
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.247938,0.248389,0.248993,0.227426,0.198254,0.166299,0.149651,0.111091,0.088009,0.0559554,0.0361481,0.0181977,0.0081814,0.00298514,0.000908961,0.000186637,2.92782e-05,3.14717e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,2.95644e-06,3.27115e-05,0.000207046,0.000922789,0.00296035,0.00840003,0.0184527,0.0391506,0.0565425,0.0897838,0.126379,0.173263,0.189627,0.212997,0.243661,0.246892,0.250363,0.252368
126,0.249905,0.246298,0.240372,0.212225,0.19768,0.174816,0.140802,0.114476,0.0959011,0.0565425,0.03212,0.0158004,0.00697418,0.00241093,0.000743782,0.000148394,1.89784e-05,1.71664e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.95644e-06,2.9469e-05,0.000173667,0.000836767,0.00283532,0.00757917,0.0187286,0.0352642,0.0570385,0.0961488,0.12677,0.16286,0.222969,0.221762,0.243371,0.245707,0.250057,0.252368
125,0.249905,0.239809,0.238274,0.213441,0.20029,0.181076,0.167386,0.113023,0.0894114,0.0543228,0.0298103,0.0152953,0.00646955,0.00219587,0.000639925,0.000125792,1.71664e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.47959e-06,2.57496e-05,0.0001874,0.000841249,0.00264839,0.0075465,0.0176732,0.0354657,0.0562165,0.0891778,0.138143,0.156993,0.213108,0.221882,0.23154,0.244972,0.245855,0.251593
124,0.248993,0.240796,0.239109,0.213664,0.195045,0.176473,0.16299,0.124876,0.0739472,0.0510843,0.0307457,0.0134704,0.0052924,0.00186933,0.000494106,0.000109865,1.33516e-05,1.43053e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.19348e-06,1.65942e-05,0.000156882,0.000733291,0.0025865,0.00699957,0.0156018,0.033598,0.0595859,0.0965113,0.128198,0.157053,0.201077,0.222484,0.229207,0.244826,0.246743,0.25113
123,0.248691,0.23883,0.237998,0.232328,0.209511,0.168696,0.155917,0.117261,0.0893334,0.0456321,0.0270305,0.0129873,0.00504616,0.00170186,0.000490005,8.5832e-05,9.15541e-06,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.57496e-06,2.2221e-05,0.000149062,0.000702583,0.00245451,0.00678618,0.0167818,0.0321074,0.0584049,0.0971062,0.122633,0.17145,0.197967,0.203575,0.229207,0.241506,0.245119,0.252058
122,0.248691,0.236896,0.237171,0.216946,0.205723,0.168696,0.131322,0.104329,0.0745801,0.0444534,0.0254343,0.0110171,0.00435292,0.00135643,0.000400359,7.20035e-05,8.01099e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,1.84062e-05,0.000116922,0.000647078,0.00228342,0.00664472,0.0155202,0.0326448,0.0594131,0.090518,0.118895,0.175565,0.20449,0.206553,0.232196,0.247339,0.244388,0.253461
121,0.248993,0.246446,0.236213,0.216144,0.207599,0.163576,0.153234,0.101034,0.0782713,0.0419236,0.0231135,0.0115245,0.0040631,0.00137198,0.000319963,5.55047e-05,6.67582e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.81201e-06,1.5259e-05,0.000125505,0.000576696,0.00217985,0.00644735,0.0146231,0.0306124,0.0548318,0.0827462,0.124534,0.180517,0.20187,0.205002,0.237583,0.24719,0.250363,0.254564
120,0.249905,0.244388,0.23635,0.217753,0.199025,0.177083,0.147814,0.0957218,0.066644,0.0379851,0.0218252,0.00979163,0.00339446,0.00098373,0.000249008,4.16762e-05,2.95644e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.67033e-06,1.19211e-05,0.000117018,0.000568589,0.00204204,0.00606966,0.0147034,0.0309735,0.0568485,0.0838301,0.114732,0.179804,0.19835,0.212665,0.238136,0.247938,0.250669,0.253148
119,0.243951,0.244388,0.238691,0.242794,0.181799,0.167455,0.115803,0.0877074,0.0648502,0.0381977,0.0204623,0.00911302,0.00332647,0.000966659,0.000237278,4.27253e-05,2.67033e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.14443e-06,1.41146e-05,0.00011902,0.000537594,0.00204614,0.00601005,0.0137646,0.0300774,0.0532632,0.084802,0.12499,0.156274,0.171809,0.214784,0.239109,0.247788,0.248993,0.256156
118,0.243516,0.244388,0.235399,0.243951,0.182123,0.169674,0.121903,0.0917138,0.0640691,0.0371244,0.0188997,0.00851776,0.00267901,0.000808156,0.00018616,2.5082e-05,3.24254e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.81201e-06,1.5259e-05,9.24125e-05,0.000530728,0.00187066,0.00559262,0.0131326,0.0284895,0.0475498,0.0779288,0.109109,0.152549,0.172098,0.210372,0.221642,0.246298,0.245855,0.256316
