SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-24 04:04:00
Date and Time Ended,2018-Jan-24 04:05:09
Scan Name,TRP_FPGA-J1-02--J1-02-TRP_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,23460
Horizontal Opening,109
Horizontal Percentage,84.50
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.249524,0.25021,0.24922,0.249828,0.249448,0.2496,0.250593,0.250593,0.2496,0.249828,0.249981,0.2496,0.249676,0.25021,0.249372,0.247788,0.244096,0.227932,0.201473,0.171522,0.138704,0.109708,0.0818124,0.0550937,0.0221372,0.0072776,0.00135729,6.58045e-05,1.90738e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,1.79294e-05,0.000135233,0.000456626,0.00130884,0.00338941,0.00624647,0.0111975,0.017495,0.027855,0.0398554,0.0588539,0.0826961,0.106222,0.13034,0.159313,0.182936,0.204286,0.221342,0.235941,0.242148,0.247788,0.249752,0.249828,0.24854,0.249524,0.250593,0.250593,0.249981,0.250669
126,0.249752,0.250593,0.249448,0.250363,0.25021,0.250286,0.249905,0.249905,0.250516,0.250593,0.249905,0.250823,0.250286,0.2496,0.249448,0.248465,0.242507,0.224373,0.197442,0.166909,0.136873,0.105606,0.0787832,0.0501247,0.0201915,0.00605955,0.000860418,4.10086e-05,1.71664e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,6.29435e-06,7.15267e-05,0.000310903,0.000876059,0.00262932,0.0051564,0.00937514,0.014806,0.0235122,0.0370405,0.0524079,0.0719659,0.0980476,0.122066,0.153291,0.174928,0.196731,0.217927,0.231802,0.241435,0.247638,0.248163,0.25021,0.249448,0.250057,0.250057,0.250057,0.249524,0.24922
125,0.24922,0.249069,0.249145,0.250363,0.249981,0.249905,0.250286,0.2496,0.250593,0.250593,0.249828,0.249145,0.250516,0.249296,0.248842,0.248389,0.240796,0.222908,0.196731,0.165259,0.13469,0.103984,0.0773914,0.0464629,0.0188202,0.00498188,0.000932136,3.1281e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,6.48508e-06,6.16083e-05,0.000254635,0.000768482,0.00221523,0.00495804,0.0089147,0.0139079,0.0219404,0.0328529,0.0489593,0.0701539,0.098118,0.120451,0.151058,0.172098,0.196072,0.218742,0.230627,0.241079,0.247115,0.248389,0.250823,0.25021,0.250134,0.249752,0.249676,0.250363,0.24922
124,0.249296,0.250286,0.249752,0.250134,0.249981,0.250057,0.249905,0.249905,0.250057,0.249676,0.250134,0.250134,0.25021,0.25021,0.248615,0.248842,0.23897,0.219916,0.188971,0.160123,0.130195,0.100477,0.0736944,0.0442756,0.0160298,0.00393759,0.000667964,2.55589e-05,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.24254e-06,3.24254e-05,0.000153544,0.00053521,0.00174258,0.00359045,0.00659476,0.0119127,0.0197561,0.0295384,0.045269,0.0636361,0.0901494,0.114204,0.141142,0.169324,0.187887,0.211022,0.226671,0.23779,0.246224,0.248239,0.249448,0.249752,0.249296,0.250134,0.249524,0.2496,0.250746
123,0.250057,0.249752,0.249981,0.250363,0.2496,0.2496,0.249905,0.249905,0.25021,0.25021,0.249676,0.250057,0.25021,0.250057,0.250057,0.247489,0.239179,0.218683,0.19122,0.158053,0.130195,0.0987806,0.0725458,0.041619,0.0154127,0.00403658,0.000581178,1.92645e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.47959e-06,2.49866e-05,0.000130465,0.000385481,0.00136606,0.00315042,0.00625067,0.0113907,0.0185753,0.0276547,0.0430178,0.061436,0.086476,0.113054,0.13644,0.166198,0.18806,0.209136,0.227426,0.237859,0.244607,0.248013,0.249981,0.249752,0.249981,0.248766,0.250057,0.249448,0.250439
122,0.248766,0.2496,0.248918,0.2496,0.249828,0.249828,0.250286,0.249828,0.2509,0.250593,0.249676,0.249828,0.25021,0.250057,0.249145,0.24719,0.237446,0.217176,0.183757,0.155591,0.12395,0.0946272,0.0677126,0.0381692,0.0126217,0.00321164,0.000488098,1.35424e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,8.39246e-06,8.60227e-05,0.000267605,0.00104372,0.00242313,0.00526455,0.00927539,0.0156872,0.0250027,0.0380593,0.0579136,0.0817716,0.103721,0.131596,0.160248,0.181036,0.20287,0.220627,0.236077,0.243951,0.248239,0.248918,0.250516,0.249981,0.250134,0.249905,0.2496,0.249828
121,0.249448,0.250363,0.249905,0.250516,0.250134,0.249905,0.249981,0.249828,0.250286,0.250134,0.250057,0.250439,0.249981,0.2509,0.249296,0.246669,0.238621,0.213441,0.1831,0.152379,0.125373,0.093206,0.0649839,0.0359703,0.0112884,0.00304799,0.00033875,9.72763e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.72213e-07,5.91287e-06,4.67308e-05,0.000198749,0.000831426,0.00193294,0.00434253,0.00830701,0.0141907,0.0219492,0.0340025,0.0528133,0.0774939,0.0981886,0.129047,0.157023,0.177313,0.202418,0.220984,0.234657,0.243588,0.247489,0.24922,0.24922,0.249828,0.2496,0.250134,0.249676,0.250363
120,0.249905,0.249676,0.2496,0.250134,0.250439,0.248615,0.249524,0.25021,0.250363,0.250286,0.249752,0.250363,0.249752,0.249372,0.249145,0.246669,0.236213,0.208657,0.181598,0.147708,0.120593,0.0898626,0.0612156,0.0319135,0.00967651,0.00221065,0.00025597,6.10361e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.47959e-06,3.50958e-05,0.000139048,0.000582322,0.00156538,0.00337434,0.00685473,0.0118153,0.01939,0.0304757,0.0477688,0.0725394,0.0926473,0.115901,0.148108,0.171665,0.197824,0.21845,0.231213,0.241648,0.247041,0.249828,0.249145,0.250669,0.250669,0.249069,0.249828,0.249905
119,0.2496,0.2496,0.2496,0.249828,0.250286,0.250669,0.250669,0.249448,0.249676,0.250134,0.250286,0.250669,0.249448,0.249069,0.248993,0.245046,0.233254,0.208604,0.178278,0.145971,0.120045,0.0884174,0.0588539,0.0305918,0.00911364,0.00193027,0.000225261,3.0518e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.71664e-06,2.93736e-05,0.000111009,0.000428016,0.00147478,0.00281567,0.00588293,0.0111957,0.017876,0.0294375,0.0449806,0.0670202,0.0894505,0.116893,0.149214,0.17319,0.195138,0.215406,0.229207,0.240231,0.24615,0.24922,0.250134,0.250746,0.249676,0.2496,0.249296,0.250439
118,0.249448,0.250057,0.2509,0.249069,0.250134,0.250593,0.25021,0.250439,0.250286,0.2496,0.249145,0.250363,0.248615,0.2496,0.248013,0.244753,0.23213,0.206085,0.174928,0.142915,0.115249,0.0848987,0.0564295,0.0276267,0.00765164,0.00147478,0.000167849,2.95644e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.33516e-06,1.35424e-05,5.34066e-05,0.000294499,0.000922026,0.00232776,0.00532654,0.00952525,0.0161879,0.0266993,0.0416169,0.0605998,0.0833863,0.108344,0.138775,0.170557,0.190464,0.212997,0.226796,0.236965,0.245266,0.248842,0.249676,0.250286,0.248766,0.249905,0.250516,0.249905
