SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2017-Jul-25 12:13:23
Date and Time Ended,2017-Jul-25 12:15:52
Scan Name,MSP_C_FPGA-TX4-11--RX6-11-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,8924
Horizontal Opening,40
Horizontal Percentage,61.54
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.258174,0.2509,0.250134,0.249069,0.244753,0.231802,0.201275,0.154797,0.106902,0.0594907,0.02712,0.0100772,0.00312428,0.000568589,9.07912e-05,7.0573e-06,4.2916e-07,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.66896e-07,5.72213e-07,1.01091e-05,0.000106241,0.000306706,0.00108396,0.00242561,0.00569085,0.0098024,0.0169271,0.0229548,0.0323355,0.0454927,0.0610423,0.0828885,0.108358,0.140296,0.173962,0.205723,0.228568,0.241079
126,0.258827,0.252758,0.250363,0.248766,0.245707,0.231999,0.20029,0.155621,0.100922,0.0570703,0.0258231,0.00914168,0.00298848,0.000490768,7.93469e-05,6.10361e-06,4.47042e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.43053e-07,1.50206e-06,7.62951e-06,8.46876e-05,0.000263027,0.000969139,0.00241875,0.00515602,0.00935569,0.0158702,0.0226251,0.0326357,0.0444004,0.0585385,0.0803992,0.107816,0.139507,0.171558,0.203575,0.226232,0.240725
125,0.258174,0.251362,0.250286,0.248239,0.245486,0.230174,0.200046,0.152976,0.103094,0.0556438,0.025113,0.00914435,0.00277371,0.000526055,6.56138e-05,8.39246e-06,3.87436e-07,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,9.53689e-08,1.04906e-06,1.18257e-05,8.03006e-05,0.000268559,0.000927939,0.00231594,0.00502861,0.0093183,0.0153604,0.0221732,0.0318663,0.04369,0.0583301,0.0792558,0.105443,0.135762,0.170203,0.203677,0.226859,0.240301
124,0.257931,0.252524,0.250286,0.248993,0.244972,0.231474,0.196448,0.148162,0.0982004,0.0540219,0.0242535,0.00899462,0.00262016,0.000455482,6.6949e-05,6.48508e-06,2.92067e-07,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.25172e-07,1.04906e-06,7.43877e-06,6.54231e-05,0.000215152,0.000855268,0.00215534,0.00471904,0.0085544,0.0150489,0.0211824,0.0304973,0.0442302,0.0572058,0.0772745,0.103813,0.132619,0.168557,0.203272,0.225858,0.239179
123,0.259977,0.252992,0.250286,0.2496,0.244388,0.230303,0.195557,0.148511,0.0993918,0.0522908,0.023328,0.00837758,0.00248264,0.000437934,6.38972e-05,3.62402e-06,3.51673e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,5.3645e-08,8.34478e-07,5.91287e-06,6.67582e-05,0.000197986,0.000786221,0.00197642,0.00445735,0.00853876,0.014602,0.0207974,0.0297637,0.043426,0.05715,0.0772017,0.102539,0.133592,0.169254,0.201126,0.22499,0.239949
122,0.260639,0.253461,0.250057,0.248691,0.244534,0.229079,0.19537,0.148055,0.0977784,0.051969,0.0225367,0.00784752,0.00226654,0.000431067,5.64584e-05,4.43465e-06,2.32462e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.3645e-08,1.0729e-06,8.96468e-06,5.18807e-05,0.000164988,0.000759709,0.00188144,0.00410029,0.00789101,0.0139781,0.0201984,0.02978,0.0421046,0.0547329,0.0740408,0.102823,0.130589,0.164232,0.199074,0.223212,0.237928
121,0.260225,0.251748,0.250746,0.24922,0.243588,0.227932,0.193982,0.146179,0.0935359,0.0498805,0.0210366,0.00768177,0.00208209,0.000415427,5.34066e-05,3.69554e-06,2.26501e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,7.74872e-08,1.16827e-06,5.72213e-06,5.35973e-05,0.000185206,0.000760853,0.00170615,0.00393206,0.00795453,0.013264,0.0190318,0.0288456,0.0411156,0.0547988,0.0733513,0.100354,0.129824,0.164793,0.196825,0.222787,0.238761
120,0.261221,0.251825,0.250977,0.249448,0.243661,0.22617,0.192705,0.142443,0.0911119,0.0469771,0.0208843,0.00755779,0.00207198,0.000361639,5.28344e-05,3.8386e-06,1.54974e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-08,5.72213e-07,5.5314e-06,4.63493e-05,0.000162699,0.000685512,0.00165351,0.00358396,0.00726196,0.0125214,0.0190027,0.029007,0.0399331,0.0527521,0.0720672,0.0983655,0.126947,0.162087,0.19551,0.221822,0.237033
119,0.261889,0.254012,0.250516,0.248314,0.243227,0.226108,0.191176,0.141483,0.0917857,0.0463027,0.0208264,0.00718738,0.00196899,0.000323301,4.2916e-05,3.09949e-06,1.43053e-07,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.76844e-08,5.30489e-07,6.53277e-06,4.94011e-05,0.000154879,0.000643359,0.00148966,0.00353799,0.00768215,0.0119848,0.0182058,0.0274904,0.0381479,0.0523376,0.0700041,0.096762,0.12746,0.158911,0.195463,0.220924,0.236418
118,0.26214,0.252758,0.24922,0.247938,0.24172,0.223822,0.189539,0.13805,0.0901097,0.0459315,0.0195879,0.00696708,0.00185245,0.000347333,3.43328e-05,2.74186e-06,1.01329e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,4.76844e-07,5.14992e-06,3.79568e-05,0.000130083,0.000532349,0.0013838,0.00311818,0.00700732,0.0117445,0.0175788,0.026986,0.0370321,0.0505546,0.0689784,0.0935466,0.123632,0.158175,0.192795,0.219327,0.236623
