2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
105,0.250134,0.249981,0.249752,0.2496,0.250669,0.250439,0.250593,0.250516,0.249448,0.249524,0.2496,0.244607,0.23392,0.212445,0.177275,0.128238,0.0813493,0.04429,0.0200599,0.00740959,0.00144446,0.000195697,1.74E-05,4.05E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.05E-06,1.30E-05,0.000117685,0.000825322,0.00447204,0.0144633,0.033345,0.0704738,0.114093,0.158788,0.20083,0.228186,0.24265,0.248163,0.249524,0.249981,0.250439,0.250746
104,0.249296,0.250134,0.250134,0.249296,0.250593,0.250057,0.249905,0.250057,0.2496,0.249145,0.248465,0.244315,0.232592,0.210751,0.174965,0.124157,0.0778104,0.0418936,0.018372,0.00627623,0.00130407,0.000173571,1.07E-05,2.92E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.44E-07,1.05E-05,9.12E-05,0.000795949,0.00367151,0.013266,0.0310216,0.0657032,0.109152,0.153896,0.197728,0.226295,0.241506,0.247339,0.249524,0.250057,0.25021,0.249752
103,0.24922,0.249676,0.2496,0.250057,0.249676,0.250057,0.250746,0.250363,0.25021,0.2496,0.247863,0.242291,0.229207,0.205465,0.169359,0.123614,0.0751066,0.038483,0.0165861,0.0053418,0.00117685,0.000141337,9.54E-06,1.85E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,4.11E-07,7.82E-06,9.00E-05,0.000559625,0.00312772,0.012022,0.0284747,0.0643863,0.105743,0.151477,0.191176,0.224866,0.24222,0.246818,0.24854,0.249448,0.25113,0.249905
102,0.248842,0.250439,0.250516,0.250286,0.24922,0.249752,0.250286,0.249828,0.249981,0.249752,0.247563,0.242794,0.22825,0.203879,0.1664,0.117429,0.0724176,0.0353235,0.0147814,0.0046809,0.000982872,0.000102998,8.58E-06,1.19E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.32E-07,7.06E-06,6.69E-05,0.00052224,0.00268826,0.00998455,0.0259425,0.0583384,0.0991152,0.14835,0.1875,0.222848,0.239949,0.246446,0.249905,0.250134,0.249981,0.249981
101,0.248918,0.249828,0.248918,0.25021,0.249828,0.250057,0.250593,0.249905,0.249905,0.249828,0.247489,0.241506,0.226545,0.202269,0.161099,0.111667,0.0695405,0.0335554,0.0132765,0.00416667,0.000823606,8.32E-05,3.81E-06,6.56E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.21E-07,5.53E-06,4.56E-05,0.000389105,0.00222267,0.0091659,0.0225274,0.0537842,0.0959124,0.14141,0.187328,0.219975,0.238483,0.24615,0.249905,0.249828,0.249828,0.250363
100,0.249905,0.250363,0.2496,0.249752,0.249448,0.249676,0.249676,0.249981,0.249069,0.248013,0.246892,0.240301,0.223699,0.196825,0.156782,0.106485,0.0649891,0.0308778,0.0125132,0.00367552,0.000707446,6.54E-05,3.58E-06,5.96E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.01E-07,2.91E-06,3.81E-05,0.000318723,0.00181983,0.00834936,0.0210453,0.0497019,0.0941378,0.136828,0.184211,0.21586,0.237239,0.246372,0.248163,0.249981,0.249372,0.249905
99,0.249828,0.249828,0.249905,0.2496,0.250363,0.248691,0.248993,0.249828,0.249448,0.248842,0.246743,0.239879,0.223455,0.193982,0.15042,0.103172,0.0592369,0.0267892,0.0106592,0.00323415,0.00052987,4.46E-05,2.10E-06,1.01E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.58E-08,2.22E-06,3.05E-05,0.000278477,0.00153143,0.00735847,0.0188462,0.0460192,0.0877356,0.132148,0.178317,0.212942,0.235602,0.245413,0.249752,0.249828,0.250286,0.249372
98,0.249905,0.250439,0.2496,0.249676,0.249981,0.249752,0.251053,0.249296,0.249828,0.249524,0.246595,0.237859,0.218683,0.187844,0.14644,0.100108,0.0546599,0.024542,0.00974575,0.00253662,0.00043946,2.94E-05,1.19E-06,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-08,1.12E-06,2.16E-05,0.000214199,0.00138762,0.00631056,0.0178768,0.0410517,0.0821488,0.124971,0.172934,0.210318,0.234455,0.243806,0.24922,0.249145,0.249981,0.249905
97,0.249752,0.249981,0.250134,0.249981,0.2509,0.25021,0.249752,0.249752,0.248993,0.248918,0.245855,0.23567,0.21921,0.188622,0.146257,0.0961149,0.0527623,0.0238837,0.0084369,0.00228294,0.000405318,3.38E-05,1.24E-06,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-08,1.05E-06,2.19E-05,0.000164797,0.00114519,0.00572347,0.0161697,0.0390443,0.0775746,0.119624,0.167763,0.207127,0.23154,0.244607,0.248088,0.249828,0.249828,0.24922
96,0.249752,0.250057,0.249372,0.249752,0.249905,0.250057,0.250057,0.250134,0.25021,0.248163,0.244899,0.233586,0.216316,0.18351,0.13812,0.0885034,0.0492744,0.0219345,0.00752079,0.00210002,0.000333791,2.44E-05,6.91E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.68E-07,1.13E-05,0.000140574,0.000908293,0.0047385,0.0133557,0.0363179,0.0740007,0.116943,0.162344,0.204695,0.231278,0.243588,0.248163,0.249905,0.249145,0.25021
95,0.249981,0.2496,0.250669,0.250286,0.249905,0.249145,0.249296,0.250286,0.25021,0.248013,0.243588,0.233987,0.21206,0.179568,0.135224,0.0854477,0.0456397,0.0193689,0.00645876,0.00168421,0.000242809,1.79E-05,5.54E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.93E-07,9.35E-06,0.000112726,0.000797475,0.0043143,0.0118507,0.0336132,0.0699503,0.114141,0.159251,0.200634,0.230174,0.241791,0.248013,0.250057,0.249828,0.249524
94,0.250439,0.250746,0.250134,0.25021,0.249752,0.249524,0.249448,0.250823,0.249524,0.248389,0.243806,0.231736,0.209136,0.17716,0.12756,0.0806287,0.0423462,0.0177459,0.00573224,0.00141127,0.000203517,1.28E-05,4.41E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,3.04E-07,7.44E-06,7.97E-05,0.000670825,0.00355402,0.0108078,0.0309536,0.0629563,0.105661,0.155858,0.199948,0.227932,0.241363,0.247414,0.249905,0.249524,0.249828
93,0.250286,0.249828,0.24922,0.248691,0.24922,0.249981,0.250439,0.250746,0.249145,0.248013,0.24222,0.230562,0.203727,0.170486,0.119068,0.0757105,0.0394941,0.0158662,0.00555104,0.00114672,0.000152972,1.18E-05,2.27E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.15E-07,3.43E-06,5.91E-05,0.000574121,0.00295586,0.00976539,0.0295939,0.0611973,0.102913,0.149459,0.194443,0.224128,0.24009,0.247414,0.249676,0.250593,0.249372
92,0.249448,0.2496,0.250669,0.249981,0.249676,0.250286,0.249828,0.2496,0.249296,0.247788,0.240725,0.226796,0.202619,0.163837,0.117954,0.072277,0.0376898,0.0150905,0.00437495,0.00104009,0.000140955,7.82E-06,1.73E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.01E-07,3.86E-06,5.09E-05,0.000440414,0.0026524,0.00846761,0.0252423,0.0578563,0.0991392,0.145556,0.190686,0.222303,0.238274,0.247115,0.249145,0.250286,0.250593
91,0.250363,0.249981,0.249145,0.249828,0.250593,0.25021,0.249145,0.249752,0.249981,0.246966,0.241363,0.223761,0.201028,0.161767,0.114284,0.0689146,0.0347969,0.013501,0.00416857,0.000966659,0.000110437,4.77E-06,1.79E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.56E-08,2.81E-06,3.62E-05,0.000407416,0.00216354,0.0075021,0.0243726,0.0548318,0.0976735,0.142542,0.186391,0.220508,0.237446,0.246966,0.249676,0.249676,0.24922
90,0.249524,0.249676,0.249828,0.249676,0.250439,0.250593,0.248993,0.250057,0.248615,0.246076,0.238552,0.221402,0.197919,0.157475,0.109576,0.0640541,0.031591,0.0119739,0.00325895,0.000832189,8.70E-05,3.91E-06,7.75E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.77E-08,2.12E-06,3.01E-05,0.000321393,0.00192073,0.00694629,0.0220005,0.0489389,0.0910613,0.137586,0.185883,0.216659,0.235331,0.245781,0.24922,0.250363,0.249905
89,0.250134,0.248691,0.249981,0.249069,0.249828,0.250516,0.249752,0.249828,0.248842,0.246446,0.238413,0.22033,0.192298,0.152322,0.104143,0.0603631,0.0292212,0.010878,0.00294862,0.000658045,6.87E-05,3.79E-06,8.34E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.58E-08,1.41E-06,2.04E-05,0.000269322,0.00164282,0.00608129,0.020393,0.046405,0.0853854,0.13644,0.18188,0.21333,0.234254,0.245413,0.247938,0.250134,0.2496
88,0.249981,0.249752,0.250134,0.249145,0.249676,0.248766,0.249752,0.248842,0.248163,0.243878,0.237721,0.218683,0.188362,0.14976,0.100477,0.0554967,0.02585,0.00965667,0.0026648,0.000577554,4.83E-05,2.53E-06,3.58E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,9.30E-07,1.79E-05,0.000200656,0.00140593,0.00507668,0.0185588,0.0441968,0.0806843,0.129067,0.173925,0.209887,0.232724,0.244534,0.248691,0.248918,0.249981
87,0.2496,0.250823,0.249372,0.249524,0.249752,0.249145,0.249905,0.247489,0.248615,0.244534,0.235737,0.216316,0.185673,0.146049,0.0978134,0.0535767,0.0251848,0.00896944,0.00253166,0.000471504,5.46E-05,1.93E-06,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,6.44E-07,1.18E-05,0.000184443,0.00116464,0.00477398,0.0156954,0.042735,0.0762673,0.123131,0.170878,0.209725,0.231474,0.244024,0.247863,0.249828,0.250363
86,0.250977,0.250363,0.2496,0.249752,0.249981,0.250669,0.249524,0.250286,0.247938,0.243878,0.233453,0.214447,0.18261,0.141998,0.0921886,0.0506641,0.0232585,0.00840143,0.00187591,0.000374037,3.74E-05,1.60E-06,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,5.07E-07,1.03E-05,0.000160029,0.000968566,0.00430381,0.0145238,0.0395991,0.0723025,0.119103,0.167935,0.208604,0.227995,0.242507,0.24719,0.249752,0.250363
85,0.249828,0.249752,0.249752,0.250134,0.249676,0.248766,0.249981,0.249448,0.247713,0.242794,0.232592,0.210642,0.176397,0.136168,0.0860672,0.0466189,0.0203227,0.00702926,0.00163996,0.000290494,2.86E-05,1.03E-06,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.29E-07,6.68E-06,0.000112154,0.00077821,0.00338159,0.0123156,0.0361289,0.0691414,0.114157,0.161448,0.202519,0.227236,0.242077,0.247863,0.249752,0.25021
84,0.249981,0.250134,0.2496,0.250363,0.250593,0.250286,0.249372,0.2496,0.247265,0.242578,0.228887,0.205826,0.170416,0.131745,0.08219,0.0437133,0.0182528,0.00612116,0.00135023,0.000232128,1.74E-05,1.00E-06,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.21E-07,6.49E-06,9.40E-05,0.000592813,0.00294652,0.0110021,0.0336906,0.0652323,0.10892,0.156722,0.201028,0.224804,0.241008,0.247863,0.2496,0.249296
83,0.249981,0.249752,0.249676,0.250669,0.249676,0.249905,0.250057,0.248389,0.246892,0.241363,0.226922,0.204337,0.168349,0.125181,0.078715,0.0408104,0.017815,0.00521172,0.00114862,0.000177577,1.26E-05,7.15E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.49E-07,2.67E-06,8.51E-05,0.000532158,0.00248245,0.0102342,0.0307884,0.0618582,0.107069,0.152577,0.198495,0.222243,0.239389,0.247414,0.248163,0.249448
82,0.250134,0.249828,0.249372,0.250057,0.250439,0.250134,0.250057,0.249296,0.245928,0.241008,0.226545,0.201969,0.162569,0.122157,0.0751755,0.038474,0.0145765,0.00498379,0.00102674,0.000160601,1.14E-05,4.05E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.37E-07,2.57E-06,5.26E-05,0.000401122,0.00216335,0.00899119,0.0273674,0.0577015,0.102309,0.146781,0.192072,0.220805,0.237446,0.246669,0.249372,0.249981
81,0.250823,0.249981,0.249752,0.25021,0.2496,0.250669,0.249524,0.248465,0.245486,0.239949,0.220865,0.198063,0.158297,0.114604,0.0708395,0.0352096,0.0136103,0.00426375,0.000833906,0.000121118,9.35E-06,2.44E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.56E-08,2.41E-06,3.83E-05,0.00031548,0.00189651,0.0078975,0.0253172,0.0538797,0.0970027,0.142865,0.188622,0.219386,0.23635,0.24556,0.248993,0.250593
80,0.25021,0.250516,0.249905,0.249981,0.250134,0.249676,0.249676,0.248615,0.245046,0.237377,0.221822,0.192252,0.152748,0.107759,0.0664817,0.031781,0.01296,0.00344568,0.000698672,9.54E-05,6.87E-06,1.07E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,1.24E-06,3.45E-05,0.000288777,0.00156462,0.0070819,0.0221864,0.0494499,0.0896168,0.137286,0.184211,0.214055,0.234926,0.24556,0.247788,0.249752
79,0.250516,0.249981,0.249524,0.249145,0.249828,0.250057,0.24922,0.248088,0.243733,0.237102,0.217176,0.188362,0.147894,0.106057,0.0623241,0.0298941,0.0107868,0.00300069,0.000560388,8.16E-05,5.72E-06,1.07E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.62E-06,2.86E-05,0.000234417,0.0014744,0.00634737,0.0208498,0.047096,0.0876324,0.136828,0.178511,0.213275,0.23459,0.24468,0.248389,0.249828
78,0.251671,0.249145,0.250363,0.250134,0.250363,0.248842,0.249372,0.247563,0.243878,0.234388,0.213553,0.185968,0.145066,0.101247,0.0580531,0.0301627,0.00956168,0.00272354,0.000528534,7.29E-05,2.86E-06,7.75E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,8.11E-07,2.06E-05,0.000171473,0.00113661,0.00560311,0.0182443,0.0430721,0.0825877,0.130506,0.174481,0.209511,0.229851,0.245707,0.249296,0.250439
77,0.250593,0.249676,0.250593,0.250516,0.249676,0.249676,0.249372,0.246818,0.242794,0.232922,0.211294,0.180398,0.139176,0.0975804,0.0547037,0.0249897,0.00870031,0.00223316,0.000367933,5.04E-05,2.81E-06,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,5.25E-07,1.22E-05,0.000138857,0.000931373,0.00460212,0.0171612,0.0403859,0.0791562,0.125913,0.170664,0.205465,0.229722,0.242938,0.248088,0.249981
76,0.251671,0.249905,0.248918,0.250057,0.250363,0.249676,0.248615,0.246298,0.242005,0.2294,0.207494,0.176169,0.134602,0.0901494,0.0530699,0.0229915,0.00806706,0.00196136,0.000322728,3.57E-05,2.10E-06,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.87E-07,9.16E-06,0.000121309,0.000813687,0.00430571,0.0157794,0.0373683,0.0765667,0.121631,0.164595,0.203575,0.227742,0.243299,0.247489,0.249372
75,0.251439,0.250593,0.250057,0.2509,0.249828,0.24922,0.248918,0.246076,0.239529,0.228377,0.205362,0.172171,0.130694,0.0858327,0.0492271,0.0208175,0.00691405,0.00171588,0.000251392,2.73E-05,1.65E-06,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-07,5.72E-06,9.10E-05,0.000667773,0.003678,0.0146336,0.0344732,0.0719595,0.115737,0.161384,0.19917,0.224928,0.241506,0.247713,0.249372
74,0.251207,0.250057,0.248993,0.250134,0.249676,0.249296,0.248615,0.245339,0.238621,0.226985,0.203424,0.166671,0.12634,0.0810114,0.0436318,0.0189045,0.0062747,0.001425,0.000211528,2.14E-05,1.14E-06,2.38E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.85E-07,6.10E-06,6.87E-05,0.00060502,0.00324979,0.0131101,0.0322033,0.0673286,0.11188,0.155976,0.195884,0.22309,0.240937,0.247638,0.249145
73,0.252058,0.249752,0.250134,0.2496,0.25021,0.24922,0.248013,0.244753,0.239039,0.223699,0.201473,0.160531,0.117463,0.0777144,0.041159,0.0177852,0.00589227,0.00115644,0.000174334,1.72E-05,6.20E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.07E-07,2.86E-06,5.19E-05,0.000456054,0.00278363,0.0114935,0.0301194,0.0632822,0.106818,0.151421,0.191488,0.220805,0.239669,0.247115,0.249752
72,0.252524,0.250286,0.250363,0.248465,0.250134,0.249296,0.247563,0.24468,0.236418,0.219857,0.194443,0.163217,0.112217,0.0717076,0.0375034,0.0161882,0.00501698,0.00108415,0.000122835,1.26E-05,6.44E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,6.56E-08,2.65E-06,4.43E-05,0.000402075,0.00253395,0.0105152,0.0271146,0.0588751,0.101851,0.146887,0.188536,0.218917,0.238761,0.246298,0.249145
