SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-24 20:39:22
Date and Time Ended,2017-Jul-24 20:43:46
Scan Name,TRP_FPGA-TX5-01--RX14-01-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,14717
Horizontal Opening,69
Horizontal Percentage,52.71
Vertical Opening,254
Vertical Percentage,99.61
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.220924,0.199704,0.192117,0.183428,0.157113,0.14644,0.110821,0.123001,0.114668,0.0807718,0.0795482,0.0616023,0.0503125,0.034336,0.0257169,0.0191149,0.0132093,0.00729165,0.00408103,0.00321679,0.00166342,0.0010523,0.000454433,0.000279049,2.23163e-05,5.72213e-05,1.84062e-05,6.58045e-06,2.7657e-06,7.62951e-07,5.72213e-07,1.43053e-07,1.19211e-08,2.98028e-08,5.96056e-09,1.19211e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,7.15267e-08,7.15267e-08,2.02659e-07,7.62951e-07,2.00275e-06,7.3434e-06,1.09674e-05,2.04089e-05,2.53681e-05,6.37064e-05,8.37339e-05,0.000231651,0.000383478,0.000563821,0.00106851,0.00243849,0.00228094,0.00292554,0.00460174,0.00799083,0.00927606,0.013177,0.0170543,0.0166461,0.023283,0.027873,0.0308267,0.0371514,0.0418893,0.0456932,0.0494858,0.0530493,0.0565581,0.061723,0.0645233,0.070864,0.0777808,0.0834033,0.0927102,0.10984,0.116362,0.126692,0.149052,0.156274,0.18012,0.188666,0.19122,0.207599,0.218683,0.226295,0.23567,0.245119,0.249905,0.253461,0.253461,0.263913,0.268939,0.267359,0.28683
126,0.217985,0.20029,0.192478,0.181558,0.157961,0.146179,0.104302,0.124838,0.112836,0.080124,0.079703,0.0585552,0.0490825,0.0342412,0.0266993,0.0187046,0.0127707,0.00766025,0.00413376,0.00315509,0.00147145,0.00102712,0.000409419,0.000259499,2.34607e-05,5.42649e-05,1.83108e-05,4.19623e-06,2.32462e-06,4.64923e-07,2.02659e-07,1.01329e-07,1.19211e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.19211e-08,1.19211e-08,4.17239e-08,1.78817e-08,1.25172e-07,4.53002e-07,1.14443e-06,5.24529e-06,7.3434e-06,1.20165e-05,3.43328e-05,5.69352e-05,6.79026e-05,0.000188258,0.000341135,0.000531205,0.00104543,0.00181659,0.00224746,0.0026153,0.00428388,0.00743837,0.00890247,0.0124827,0.0167914,0.0163211,0.0227539,0.0270502,0.0292275,0.035518,0.0394257,0.0442517,0.0481535,0.0525053,0.0564334,0.0597947,0.0650252,0.0696944,0.0754733,0.0830819,0.0921056,0.106222,0.114796,0.124572,0.142072,0.153809,0.176321,0.187543,0.188927,0.201176,0.215349,0.224558,0.232592,0.244096,0.249448,0.252368,0.253776,0.26597,0.269292,0.265797,0.287233
125,0.215689,0.197776,0.193845,0.180756,0.158022,0.146493,0.105729,0.123334,0.111212,0.0781817,0.080077,0.0578767,0.0490062,0.0335211,0.0271218,0.0181437,0.0122611,0.00776231,0.00448434,0.00308118,0.00172551,0.000974861,0.000410754,0.00026379,3.95781e-05,4.79706e-05,1.7071e-05,3.33791e-06,2.5988e-06,1.31132e-07,2.50343e-07,8.34478e-08,5.96056e-08,4.17239e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.78817e-08,3.57633e-08,1.25172e-07,2.1458e-07,1.04906e-06,3.0518e-06,6.00824e-06,9.34615e-06,1.9646e-05,4.98779e-05,5.87472e-05,0.000165656,0.000340944,0.000511273,0.000936427,0.00127842,0.00202649,0.00245413,0.00415303,0.00715898,0.008563,0.0121816,0.0166461,0.0160355,0.0222945,0.0264356,0.028089,0.0351824,0.0400424,0.0438209,0.0482955,0.0513082,0.0548539,0.0601371,0.0634341,0.0693404,0.0756685,0.0815274,0.0895287,0.103616,0.115346,0.121541,0.13819,0.15042,0.173851,0.185673,0.188666,0.20029,0.214447,0.224928,0.233786,0.244388,0.249905,0.253618,0.253618,0.264084,0.270716,0.269115,0.290081
124,0.215917,0.195138,0.190864,0.179883,0.153062,0.145143,0.105321,0.120186,0.111606,0.0749348,0.0780476,0.0564179,0.0487554,0.0329892,0.0256606,0.01781,0.0119377,0.00758338,0.00435559,0.00291323,0.00149062,0.000889029,0.000337415,0.000234417,7.70581e-05,3.50958e-05,1.6022e-05,2.57496e-06,2.5988e-06,6.13937e-07,2.86107e-07,5.3645e-08,3.57633e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.76844e-08,4.76844e-08,1.13251e-07,2.92067e-07,8.34478e-07,2.00275e-06,3.71939e-06,5.62676e-06,1.49729e-05,4.42512e-05,4.32975e-05,0.000141051,0.000282101,0.00044995,0.000840867,0.000933852,0.00182803,0.00234846,0.00397087,0.00676489,0.00772833,0.010862,0.0161276,0.0150986,0.0207937,0.0253133,0.0272554,0.0347113,0.038579,0.0433708,0.0468161,0.0509699,0.0550677,0.0599084,0.0625907,0.0672237,0.073814,0.0813493,0.0885608,0.105105,0.110462,0.121397,0.13847,0.152435,0.173483,0.187286,0.187286,0.198735,0.213441,0.223212,0.233786,0.244388,0.250363,0.254564,0.254722,0.265281,0.272336,0.269825,0.290698
123,0.215689,0.194952,0.188579,0.179962,0.152776,0.143616,0.102424,0.115119,0.107901,0.0755429,0.0766886,0.0552609,0.0486049,0.0321654,0.0241278,0.0172919,0.0117315,0.00724252,0.00401646,0.0028335,0.00142615,0.000882639,0.000296407,0.000204566,9.75624e-05,3.69078e-05,1.33516e-05,2.5988e-06,2.45575e-06,6.85464e-07,2.02659e-07,6.55661e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,2.98028e-08,7.74872e-08,3.33791e-07,6.55661e-07,2.09812e-06,4.38697e-06,3.71939e-06,1.18257e-05,3.50004e-05,4.72076e-05,0.000144102,0.00026112,0.000406558,0.000794709,0.000829519,0.00176585,0.00226911,0.00364862,0.00629641,0.0073194,0.010413,0.0163133,0.0146294,0.0203515,0.0241862,0.026315,0.0345095,0.0383335,0.0419795,0.0462139,0.048971,0.0540932,0.0585887,0.0619189,0.0668397,0.0748116,0.0796565,0.0882175,0.104488,0.105051,0.119207,0.136714,0.147442,0.173851,0.183757,0.185925,0.197776,0.212776,0.220805,0.231017,0.243661,0.249145,0.25409,0.25504,0.264595,0.26947,0.269292,0.292358
122,0.217291,0.193753,0.189979,0.179018,0.144989,0.145711,0.102194,0.114125,0.108559,0.07488,0.0781518,0.0541934,0.0485761,0.0281141,0.0229143,0.0165132,0.0106829,0.00640761,0.00328613,0.00269541,0.0012932,0.000845636,0.000340562,0.000196269,8.85023e-05,3.23301e-05,1.3447e-05,3.18294e-06,1.89546e-06,7.27188e-07,1.84777e-07,1.78817e-08,1.78817e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,4.17239e-08,2.80146e-07,6.4374e-07,1.25172e-06,3.43328e-06,4.19623e-06,1.22072e-05,3.46189e-05,3.70031e-05,0.000128462,0.000230411,0.000379473,0.000708114,0.000790894,0.00161364,0.00209783,0.00325694,0.00590038,0.00681588,0.00980499,0.0156531,0.0138545,0.0198063,0.0240753,0.0249114,0.0330691,0.0377123,0.0418594,0.045284,0.0497865,0.0546271,0.0595686,0.0621633,0.0671025,0.0717076,0.0779436,0.0857608,0.105267,0.100637,0.118277,0.130652,0.143667,0.171737,0.18188,0.181799,0.19626,0.215236,0.221163,0.231409,0.243227,0.248389,0.256156,0.254881,0.266836,0.272699,0.271975,0.292776
121,0.215803,0.191399,0.187973,0.183181,0.147601,0.142171,0.0999741,0.111515,0.105132,0.0739205,0.0763598,0.0544455,0.0474177,0.027043,0.0230744,0.0162048,0.0109117,0.00706014,0.00309691,0.0026174,0.00134346,0.000830568,0.000324636,0.000198272,8.55459e-05,3.35698e-05,1.23026e-05,3.14717e-06,1.83585e-06,5.60292e-07,4.17239e-08,3.57633e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,3.57633e-08,1.13251e-07,4.76844e-07,1.85969e-06,2.28885e-06,2.67033e-06,1.03952e-05,2.85153e-05,3.60494e-05,0.000112535,0.000192359,0.000336843,0.000588045,0.000751507,0.00156109,0.00200494,0.00309014,0.00558709,0.0066526,0.010237,0.0136883,0.0137369,0.0198024,0.023171,0.0246194,0.0335623,0.0370304,0.0411942,0.044735,0.0493784,0.053682,0.0573661,0.0621633,0.065989,0.0724432,0.0764453,0.0847494,0.102732,0.10199,0.117971,0.130319,0.143115,0.171809,0.182366,0.182773,0.195138,0.212997,0.222243,0.22998,0.243516,0.248691,0.255517,0.255836,0.263913,0.272881,0.269647,0.28967
120,0.214447,0.192569,0.186433,0.176094,0.145092,0.13805,0.100415,0.111545,0.102629,0.0719595,0.0745801,0.0519921,0.0461358,0.0285232,0.0242564,0.0158622,0.010614,0.00663149,0.00301728,0.00256313,0.00128138,0.000761711,0.000268177,0.000182918,7.91562e-05,2.8706e-05,1.13489e-05,3.4452e-06,1.77625e-06,4.64923e-07,1.19211e-07,2.98028e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,1.66896e-07,2.38422e-07,1.50206e-06,1.93122e-06,3.20678e-06,6.77119e-06,2.26024e-05,3.06134e-05,8.70718e-05,0.000158694,0.000294594,0.000511082,0.000664054,0.00135653,0.00178492,0.00284237,0.00513743,0.00627922,0.00979561,0.0115314,0.0131546,0.0189583,0.022551,0.0242206,0.0329229,0.0360717,0.0397664,0.0438678,0.0483525,0.0531181,0.056652,0.0617788,0.065619,0.0713951,0.0769624,0.0828299,0.102296,0.0971522,0.118826,0.129169,0.141532,0.172679,0.18012,0.180916,0.196448,0.208021,0.218101,0.230368,0.242794,0.249448,0.255199,0.254406,0.26597,0.27361,0.269292,0.290698
119,0.214447,0.190509,0.187371,0.174592,0.142865,0.135582,0.0993195,0.110403,0.105593,0.0657032,0.0730635,0.0510397,0.0455408,0.0291008,0.0222472,0.0155114,0.0102722,0.00656179,0.00305076,0.00246309,0.00114176,0.000770294,0.00029984,0.000180533,7.74395e-05,2.78477e-05,1.00137e-05,2.89683e-06,1.45438e-06,2.68225e-07,1.01329e-07,4.17239e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.38422e-08,9.53689e-08,2.86107e-07,1.02522e-06,1.59743e-06,2.56304e-06,6.58045e-06,1.85969e-05,2.327e-05,7.32433e-05,0.000152876,0.000252823,0.000501831,0.000564107,0.00122063,0.00168069,0.00271811,0.00474956,0.00591239,0.00866352,0.00995464,0.0125442,0.0180645,0.0218438,0.0238496,0.0328279,0.0348057,0.0376638,0.0431515,0.0470041,0.0539223,0.0565347,0.0602344,0.0640992,0.0703648,0.076246,0.0830482,0.100391,0.100317,0.117869,0.126652,0.141532,0.169324,0.176701,0.180517,0.197585,0.212887,0.220449,0.228951,0.243082,0.248993,0.253776,0.255199,0.266316,0.273062,0.268059,0.292986
118,0.213887,0.191488,0.182936,0.173483,0.140754,0.132726,0.0975223,0.113429,0.101561,0.0595773,0.0720228,0.0498835,0.0446181,0.0285551,0.0203717,0.0146493,0.00995924,0.00556868,0.00275206,0.00226024,0.0012295,0.000689708,0.000305943,0.000166705,7.58183e-05,2.60357e-05,8.20172e-06,2.52728e-06,1.64511e-06,4.53002e-07,1.31132e-07,7.74872e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,4.76844e-08,2.08619e-07,7.86793e-07,1.33516e-06,2.16964e-06,5.8175e-06,1.24933e-05,2.1458e-05,6.33249e-05,0.000133421,0.0002121,0.000424296,0.00050164,0.00109827,0.0014332,0.00259794,0.00460813,0.00542372,0.00859696,0.00913232,0.0122975,0.0174607,0.0214593,0.02294,0.0315533,0.0339236,0.0373036,0.0421306,0.0461098,0.0520979,0.0548098,0.059327,0.0642802,0.0686547,0.0772673,0.0805177,0.100637,0.0981533,0.113273,0.125758,0.139698,0.173778,0.174965,0.174816,0.193478,0.204592,0.221762,0.227426,0.24265,0.248842,0.254722,0.256156,0.267883,0.274711,0.27361,0.293826
