SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Dec-15 21:05:50
Date and Time Ended,2017-Dec-15 21:06:28
Scan Name,TRP_FPGA-TX5-00--RX5-00-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,16649
Horizontal Opening,78
Horizontal Percentage,59.69
Vertical Opening,255
Vertical Percentage,99.61
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.161131,0.146283,0.129373,0.110671,0.0936642,0.079118,0.0624857,0.0489301,0.0361481,0.0258647,0.0170792,0.0119957,0.00730726,0.00427253,0.0024712,0.0013076,0.000619898,0.000269036,0.000108148,4.31067e-05,1.55451e-05,3.62402e-06,5.72213e-07,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.2398e-06,2.86107e-06,9.44152e-06,1.53544e-05,2.89921e-05,5.92241e-05,0.000109007,0.000164702,0.000286011,0.000400263,0.00066701,0.000930896,0.00126698,0.00176967,0.00227379,0.00306706,0.00401474,0.00512093,0.00655214,0.00808563,0.00987044,0.0117682,0.0143788,0.0171228,0.0203971,0.0234536,0.0274067,0.0312309,0.0356138,0.03859,0.0423221,0.0472972,0.0511992,0.0547293,0.0586895,0.0632187,0.0698489,0.0755429,0.0832508,0.0934719,0.104488,0.11938,0.130569,0.147655,0.162151,0.178317,0.196448,0.207916,0.222002,0.23154,0.237033,0.243516,0.246446,0.251285,0.256638,0.262224,0.268586,0.278257,0.28563,0.296807,0.310534,0.32585
126,0.161895,0.146703,0.127006,0.110432,0.0952322,0.077766,0.0605908,0.0479562,0.0346409,0.0244592,0.0169345,0.0114134,0.0067953,0.00421416,0.00232939,0.00120594,0.000578889,0.000253204,0.000104715,3.47143e-05,1.12535e-05,2.57496e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,1.04906e-06,2.95644e-06,6.58045e-06,1.33516e-05,2.1458e-05,5.44556e-05,8.20172e-05,0.000142386,0.000236801,0.000351244,0.000557813,0.000845636,0.00111696,0.00152132,0.00201019,0.00274386,0.00370603,0.00467842,0.00621414,0.00732923,0.00925677,0.0111164,0.0135255,0.0162634,0.0190668,0.0228008,0.0266108,0.0302417,0.035098,0.0378692,0.0410703,0.0469126,0.0508559,0.0534857,0.0577625,0.0632773,0.0684482,0.0743499,0.0820829,0.0906381,0.102527,0.114508,0.128319,0.144835,0.159251,0.174816,0.19412,0.206761,0.219504,0.229722,0.236213,0.242077,0.248389,0.252368,0.25696,0.262392,0.268762,0.276379,0.289057,0.303178,0.31483,0.334362
125,0.162151,0.144478,0.128884,0.109605,0.0926683,0.077707,0.0592155,0.0463866,0.0342814,0.0239935,0.0165466,0.0112914,0.00662034,0.00394322,0.00214866,0.00117609,0.000550851,0.00025597,9.308e-05,3.11856e-05,1.01091e-05,2.67033e-06,8.5832e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.76844e-07,2.57496e-06,5.14992e-06,1.07767e-05,1.86923e-05,4.49187e-05,7.61997e-05,0.000125982,0.000204566,0.000311952,0.000527199,0.000785458,0.00101368,0.00148995,0.00195859,0.00264534,0.00346418,0.00458686,0.00569524,0.00714686,0.00892264,0.0105961,0.0131436,0.0156012,0.0189434,0.0220615,0.0259713,0.02958,0.034679,0.037574,0.0409512,0.046287,0.0502138,0.052539,0.0572698,0.061947,0.0668179,0.0736282,0.0817226,0.0902984,0.101084,0.116428,0.129332,0.145556,0.160751,0.174667,0.188146,0.205723,0.216716,0.229207,0.235941,0.241934,0.247489,0.253305,0.257283,0.263235,0.270359,0.278825,0.289261,0.30073,0.317515,0.334362
124,0.159561,0.142418,0.124119,0.110076,0.090598,0.0761044,0.0576243,0.045299,0.0332462,0.0232552,0.0152175,0.0107083,0.00617332,0.00381857,0.00204175,0.00105697,0.000498875,0.000219444,8.34478e-05,3.3093e-05,9.72763e-06,2.57496e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,1.5259e-06,3.71939e-06,9.823e-06,1.68803e-05,3.42374e-05,6.50416e-05,0.00010605,0.000184157,0.000282673,0.000491245,0.000660716,0.000880541,0.00136683,0.0017545,0.00246824,0.00316882,0.00418889,0.00541133,0.00657728,0.00841539,0.0101292,0.0126723,0.0153016,0.0182732,0.0213186,0.0251177,0.0288711,0.0327387,0.0363083,0.0402747,0.0456321,0.0488542,0.0521311,0.0570306,0.0614268,0.0677014,0.0736547,0.0793479,0.0891002,0.0994642,0.110343,0.125797,0.144478,0.155621,0.172098,0.190953,0.203879,0.21603,0.226545,0.236486,0.243661,0.246892,0.254248,0.258256,0.264595,0.272699,0.279015,0.294037,0.305895,0.318502,0.328991
123,0.158573,0.142269,0.124195,0.10742,0.0891584,0.0743229,0.0582637,0.0449658,0.0331333,0.0222183,0.0152458,0.0104731,0.00597248,0.00405051,0.00198568,0.00100423,0.000477607,0.000208476,8.20172e-05,2.70848e-05,1.03952e-05,2.47959e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.5259e-06,2.28885e-06,5.91287e-06,1.45914e-05,3.08042e-05,5.6363e-05,8.56413e-05,0.000177958,0.000270848,0.000448425,0.000674258,0.000858797,0.00126526,0.00170949,0.00231518,0.00309281,0.00414063,0.00532635,0.00639171,0.00801193,0.00992545,0.0121447,0.0151097,0.0176892,0.0208317,0.0246818,0.0287354,0.0325126,0.0362954,0.0398631,0.045249,0.049444,0.0522041,0.0563248,0.0610332,0.0661168,0.0726617,0.0797651,0.0885225,0.100415,0.112681,0.124044,0.138236,0.157113,0.173483,0.184419,0.200486,0.216487,0.227932,0.231802,0.24222,0.248088,0.253305,0.258582,0.265797,0.270895,0.279968,0.289261,0.301615,0.316778,0.338507
122,0.159998,0.139889,0.123297,0.105078,0.0875762,0.0712089,0.0569196,0.0423659,0.0316802,0.0214852,0.0145514,0.0100781,0.00577201,0.00379931,0.00184482,0.000926986,0.000436694,0.000185588,6.79026e-05,2.4033e-05,6.48508e-06,1.43053e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,8.5832e-07,1.81201e-06,4.00549e-06,1.1635e-05,2.38422e-05,4.46326e-05,7.35294e-05,0.000126364,0.000227169,0.000377279,0.000561532,0.000782406,0.00115778,0.00148718,0.00209754,0.00280375,0.00378061,0.00487755,0.00598011,0.00764924,0.00950731,0.0117723,0.0141851,0.0169583,0.0202378,0.0237487,0.0292944,0.0316827,0.0356976,0.0384054,0.0440281,0.0478386,0.0516707,0.055902,0.0615098,0.0644319,0.0710237,0.0766742,0.0863211,0.0978953,0.109576,0.121253,0.140899,0.152891,0.168073,0.187457,0.200095,0.209833,0.22642,0.235399,0.241791,0.247041,0.253618,0.258256,0.265625,0.271434,0.280736,0.295522,0.307734,0.319995,0.336284
121,0.155267,0.140224,0.124195,0.10497,0.0848723,0.0725201,0.0558943,0.0421523,0.030601,0.0213175,0.0138695,0.00971315,0.00561761,0.00366732,0.00174582,0.000882448,0.000392252,0.00017834,7.19081e-05,2.45098e-05,8.5832e-06,2.28885e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,6.67582e-07,2.47959e-06,2.67033e-06,8.5832e-06,2.15534e-05,3.59541e-05,7.09545e-05,0.000118448,0.000198272,0.000353246,0.0005313,0.000722896,0.00105907,0.00140249,0.00195115,0.00270581,0.00358473,0.00475204,0.00607671,0.00739539,0.00885436,0.0113808,0.0139308,0.0164787,0.019565,0.023279,0.0276472,0.0314323,0.0351281,0.0387323,0.0443571,0.0477104,0.0515083,0.0552684,0.0605371,0.0650459,0.0709868,0.0780179,0.0872218,0.0986735,0.107392,0.118688,0.136259,0.153062,0.167455,0.181477,0.198832,0.214223,0.224067,0.233387,0.241648,0.247938,0.253305,0.258256,0.265109,0.272336,0.284046,0.294884,0.303628,0.322515,0.335733
120,0.152322,0.136486,0.121794,0.102296,0.0849956,0.0685054,0.0554704,0.0407475,0.0302038,0.0204113,0.0136764,0.0093568,0.00521191,0.00341783,0.00169366,0.000831712,0.000377565,0.000167182,6.67582e-05,2.04089e-05,6.10361e-06,7.62951e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,9.53689e-07,2.86107e-06,6.19898e-06,1.56405e-05,3.42374e-05,5.2739e-05,0.000102331,0.000186446,0.000299744,0.000457675,0.000674449,0.000968853,0.00127546,0.00180724,0.00250944,0.0032867,0.00433566,0.00547189,0.00699192,0.0084256,0.0105175,0.0135077,0.0156304,0.0183872,0.0223455,0.0261822,0.0303695,0.0340279,0.0375567,0.0426927,0.0468321,0.0509255,0.0548025,0.0586474,0.0639191,0.0696588,0.0755569,0.0849251,0.0956101,0.105402,0.119311,0.140176,0.150089,0.165225,0.185337,0.196636,0.210156,0.225671,0.232064,0.240796,0.246446,0.252058,0.25973,0.266663,0.271075,0.283849,0.296807,0.312667,0.320496,0.337392
119,0.152948,0.136395,0.118688,0.103381,0.0840537,0.0666331,0.0534299,0.0388277,0.0297562,0.0201136,0.0134881,0.00913803,0.00505503,0.00329194,0.00164998,0.000815023,0.00038386,0.000167563,5.94148e-05,2.02182e-05,4.95918e-06,1.90738e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.14443e-06,1.90738e-06,5.43603e-06,1.43053e-05,2.4033e-05,5.69352e-05,9.60365e-05,0.00016041,0.000273613,0.000403029,0.000587091,0.000903334,0.00120947,0.00170291,0.00240663,0.00331521,0.00423056,0.00532969,0.00678821,0.00825228,0.0102967,0.0131234,0.016072,0.0180128,0.0222424,0.0255517,0.0299367,0.0342728,0.0372561,0.0429029,0.0463971,0.0501032,0.0546271,0.0587737,0.0636806,0.0685627,0.0757385,0.0838644,0.0952322,0.104515,0.120115,0.135492,0.15468,0.165026,0.180597,0.195791,0.210913,0.223212,0.233121,0.241079,0.247041,0.253933,0.26006,0.264938,0.273062,0.280352,0.295736,0.307965,0.324559,0.342184
118,0.151421,0.133505,0.117362,0.101259,0.0850309,0.0667852,0.0522175,0.0395132,0.0290039,0.0189802,0.0127536,0.00868943,0.00467727,0.00312924,0.00153086,0.000757706,0.000341135,0.000144293,5.44556e-05,1.75479e-05,5.05455e-06,1.04906e-06,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,2.09812e-06,5.72213e-06,8.01099e-06,2.30793e-05,4.89242e-05,7.65812e-05,0.000140478,0.000232319,0.000381952,0.000540742,0.000835336,0.00107223,0.00159934,0.00219902,0.00297599,0.00387884,0.00497988,0.00651421,0.00783941,0.00975874,0.012398,0.0148662,0.0178115,0.0213798,0.0249069,0.0289588,0.033565,0.0364342,0.0407881,0.0458672,0.0494798,0.0536117,0.0579259,0.0634734,0.0678585,0.0747025,0.0827462,0.0923757,0.103905,0.115934,0.131999,0.148943,0.161767,0.177698,0.194674,0.210588,0.220212,0.231671,0.241648,0.246298,0.252524,0.258909,0.267883,0.277879,0.286229,0.301393,0.308894,0.316289,0.340194
