SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-25 15:34:23
Date and Time Ended,2017-Jul-25 15:38:47
Scan Name,MSP_C_FPGA-TX4-11--RX1-11-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,14021
Horizontal Opening,69
Horizontal Percentage,53.49
Vertical Opening,233
Vertical Percentage,90.98
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.217637,0.207179,0.19042,0.179725,0.166096,0.144172,0.129618,0.112557,0.0964658,0.082463,0.0680954,0.055674,0.0474671,0.0366134,0.0285113,0.0225126,0.017366,0.0122692,0.00911708,0.00597009,0.00382038,0.00230964,0.00136082,0.000760376,0.000387388,0.000212005,0.000101186,5.6363e-05,3.22347e-05,2.19348e-05,1.14443e-05,8.67857e-06,5.34066e-06,6.00824e-06,3.33791e-06,2.19348e-06,1.5259e-06,1.14443e-06,8.5832e-07,9.53689e-07,3.69554e-07,3.81476e-07,1.78817e-07,1.19211e-07,5.96056e-08,8.34478e-08,3.57633e-08,2.38422e-08,3.57633e-08,4.76844e-08,1.78817e-08,2.38422e-08,3.57633e-08,3.57633e-08,8.34478e-08,5.96056e-08,1.19211e-07,9.53689e-08,2.26501e-07,1.54974e-07,2.02659e-07,2.74186e-07,1.90738e-07,2.86107e-07,2.74186e-07,3.57633e-07,3.81476e-07,3.2187e-07,5.72213e-07,4.05318e-07,3.93397e-07,6.67582e-07,6.67582e-07,4.05318e-07,5.12608e-07,4.41081e-07,3.81476e-07,8.5832e-07,3.81476e-07,6.67582e-07,1.14443e-06,1.14443e-06,2.09812e-06,2.19348e-06,3.33791e-06,4.00549e-06,7.53414e-06,1.44961e-05,2.34607e-05,4.31067e-05,8.87884e-05,0.000177481,0.000292496,0.000496395,0.000868238,0.00141346,0.00223135,0.00336433,0.00483616,0.00648995,0.00907989,0.0119733,0.0160947,0.0207726,0.0266264,0.0336201,0.0399721,0.0491945,0.0587315,0.0732595,0.0881605,0.101712,0.120151,0.135762,0.156274,0.17549,0.187887,0.208127,0.219386,0.230368,0.237033,0.24468,0.250057,0.253461,0.254722,0.261889,0.267708,0.272336,0.278635
126,0.215803,0.203071,0.195604,0.181799,0.164298,0.143015,0.126574,0.109781,0.0955878,0.081317,0.0686662,0.0557726,0.045299,0.037111,0.0282927,0.0225671,0.0168488,0.0122699,0.00876061,0.00566615,0.00355764,0.00220645,0.00130159,0.000654803,0.000369078,0.000182631,9.29847e-05,4.67308e-05,2.48913e-05,1.73571e-05,8.77394e-06,6.10361e-06,4.10086e-06,3.62402e-06,1.90738e-06,1.81201e-06,9.17926e-07,9.41768e-07,4.17239e-07,3.57633e-07,3.33791e-07,3.2187e-07,1.31132e-07,8.34478e-08,2.38422e-08,1.19211e-08,2.38422e-08,2.38422e-08,5.96056e-09,5.96056e-09,1.78817e-08,1.78817e-08,1.19211e-08,2.98028e-08,5.96056e-09,1.19211e-08,1.78817e-08,3.57633e-08,8.34478e-08,4.17239e-08,7.15267e-08,9.53689e-08,1.25172e-07,1.43053e-07,1.37093e-07,1.90738e-07,1.54974e-07,1.43053e-07,2.1458e-07,1.90738e-07,2.38422e-07,1.90738e-07,1.54974e-07,1.90738e-07,3.33791e-07,2.98028e-07,1.66896e-07,3.2187e-07,5.24529e-07,3.45712e-07,7.27188e-07,6.91424e-07,1.25172e-06,1.64511e-06,2.00275e-06,2.19348e-06,4.48234e-06,9.25078e-06,1.9646e-05,3.58587e-05,6.44694e-05,0.00014086,0.000252632,0.000422866,0.000747501,0.00121185,0.00203431,0.00304475,0.00434234,0.00612192,0.00857393,0.0115061,0.0154215,0.0198524,0.0251377,0.031219,0.0390834,0.0489067,0.0576649,0.0714076,0.0836759,0.0980593,0.119068,0.13754,0.155739,0.172098,0.189451,0.203879,0.217061,0.229207,0.237859,0.243082,0.250057,0.253461,0.256477,0.262729,0.266663,0.273062,0.280352
125,0.216259,0.203981,0.192298,0.178628,0.162602,0.144325,0.126029,0.106416,0.0942461,0.0794094,0.0667417,0.0530081,0.0445744,0.0352824,0.0275654,0.0219999,0.0165566,0.0118161,0.00842855,0.00553693,0.00345407,0.00216688,0.00119612,0.000667773,0.000325113,0.000168708,8.78347e-05,4.32975e-05,2.327e-05,1.41146e-05,6.77119e-06,4.38697e-06,3.0518e-06,2.7657e-06,1.63319e-06,1.32324e-06,8.70241e-07,4.17239e-07,4.53002e-07,2.98028e-07,1.43053e-07,1.01329e-07,4.76844e-08,2.98028e-08,2.38422e-08,1.78817e-08,1.19211e-08,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,5.96056e-09,5.96056e-09,1.78817e-08,1.19211e-08,2.38422e-08,4.17239e-08,9.53689e-08,6.55661e-08,4.17239e-08,6.55661e-08,8.94083e-08,8.94083e-08,9.53689e-08,1.0729e-07,1.13251e-07,7.15267e-08,9.53689e-08,1.01329e-07,1.54974e-07,1.01329e-07,2.02659e-07,2.02659e-07,1.43053e-07,1.0729e-07,2.74186e-07,2.98028e-07,1.96698e-07,4.76844e-07,5.48371e-07,6.67582e-07,1.10866e-06,1.43053e-06,2.40806e-06,4.38697e-06,6.67582e-06,1.48775e-05,2.66079e-05,5.56001e-05,0.000130369,0.000217441,0.000366407,0.000691901,0.00114929,0.00180314,0.00279259,0.00420176,0.00589361,0.0079776,0.0111487,0.0147873,0.019209,0.0242578,0.0296313,0.0382405,0.0471502,0.0574788,0.0689204,0.0822973,0.0974064,0.117161,0.136896,0.15272,0.170949,0.190332,0.202569,0.218217,0.228186,0.23635,0.243951,0.248239,0.253148,0.258256,0.261721,0.268059,0.275265,0.279586
124,0.212776,0.201077,0.190775,0.17519,0.155621,0.137632,0.125105,0.107364,0.0917343,0.078003,0.0650665,0.0531871,0.04441,0.035029,0.0270663,0.0211153,0.0158041,0.0115087,0.00803204,0.00532692,0.00326705,0.00202964,0.00113441,0.000610361,0.000311093,0.000146201,7.54368e-05,3.72892e-05,1.83108e-05,1.03952e-05,5.14992e-06,4.10086e-06,3.24254e-06,2.02659e-06,1.06098e-06,7.98714e-07,6.07977e-07,2.74186e-07,1.90738e-07,1.43053e-07,1.13251e-07,7.15267e-08,2.98028e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.38422e-08,5.96056e-09,2.38422e-08,2.38422e-08,1.19211e-08,1.78817e-08,4.76844e-08,2.98028e-08,2.38422e-08,5.96056e-08,5.3645e-08,5.3645e-08,8.94083e-08,8.34478e-08,4.17239e-08,5.96056e-08,1.13251e-07,7.74872e-08,7.15267e-08,7.15267e-08,1.13251e-07,1.49014e-07,1.01329e-07,1.54974e-07,2.02659e-07,2.74186e-07,3.69554e-07,8.10636e-07,1.00137e-06,2.01467e-06,1.90738e-06,4.86381e-06,9.53689e-06,2.24117e-05,4.3679e-05,0.00010605,0.000178626,0.000317292,0.000586709,0.00100662,0.00169451,0.00253796,0.00368772,0.00536421,0.00764824,0.0102416,0.0137609,0.0181445,0.0230952,0.0288548,0.0363566,0.0450945,0.0545035,0.066938,0.0815924,0.0960135,0.114893,0.132298,0.148727,0.165895,0.187887,0.203474,0.214559,0.226545,0.236896,0.24468,0.249752,0.253618,0.25696,0.264425,0.267708,0.274343,0.284046
123,0.215236,0.205207,0.190243,0.173117,0.155739,0.139984,0.125951,0.106222,0.0901395,0.0791027,0.0630824,0.0518604,0.0436109,0.0345736,0.0265815,0.0208966,0.0160518,0.0112597,0.00777085,0.00492256,0.00312085,0.00193503,0.00112287,0.000603304,0.000290017,0.000137522,6.50416e-05,3.72892e-05,1.66896e-05,8.39246e-06,4.95918e-06,2.09812e-06,2.19348e-06,1.32324e-06,8.34478e-07,5.72213e-07,3.69554e-07,3.09949e-07,1.37093e-07,7.15267e-08,5.96056e-08,2.38422e-08,1.78817e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,1.19211e-08,2.38422e-08,2.98028e-08,5.96056e-09,2.38422e-08,1.78817e-08,1.19211e-08,2.38422e-08,2.38422e-08,1.19211e-08,5.96056e-08,2.98028e-08,6.55661e-08,7.74872e-08,2.98028e-08,2.98028e-08,7.74872e-08,2.38422e-08,6.55661e-08,5.3645e-08,7.15267e-08,1.49014e-07,1.66896e-07,1.96698e-07,4.76844e-07,6.31819e-07,8.22557e-07,1.26364e-06,2.93259e-06,3.14717e-06,8.39246e-06,1.80247e-05,4.4728e-05,8.85977e-05,0.000154498,0.000289826,0.000560292,0.000919451,0.00152619,0.00242647,0.00354057,0.00503471,0.00709069,0.0100314,0.0132259,0.0174073,0.0228555,0.0290492,0.0358287,0.0436853,0.0547219,0.0675897,0.0798428,0.0956101,0.112464,0.130861,0.150089,0.169324,0.184918,0.201969,0.214447,0.226671,0.235534,0.24265,0.248842,0.254248,0.259401,0.265625,0.267883,0.274711,0.279586
122,0.214784,0.200978,0.188232,0.174518,0.156036,0.138517,0.118585,0.103381,0.0899811,0.0780773,0.0628693,0.0512248,0.0423791,0.0332462,0.0255056,0.0202619,0.0152942,0.0110299,0.00743499,0.00485504,0.00303044,0.00183423,0.00101558,0.000545892,0.000263123,0.000127794,6.14176e-05,3.1281e-05,1.06813e-05,6.96193e-06,3.14717e-06,2.15772e-06,1.31132e-06,9.29847e-07,5.96056e-07,2.86107e-07,1.90738e-07,1.49014e-07,1.0729e-07,5.3645e-08,6.55661e-08,3.57633e-08,5.96056e-09,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,4.17239e-08,1.19211e-08,5.96056e-09,3.57633e-08,2.98028e-08,1.78817e-08,2.38422e-08,2.98028e-08,2.38422e-08,2.98028e-08,1.78817e-08,4.76844e-08,5.96056e-08,5.3645e-08,8.94083e-08,7.74872e-08,1.37093e-07,2.62264e-07,3.69554e-07,4.2916e-07,8.82162e-07,1.84777e-06,2.86107e-06,6.77119e-06,1.71664e-05,3.33791e-05,8.57366e-05,0.000135519,0.000256542,0.000484951,0.000825799,0.00139458,0.00227474,0.00326448,0.00470665,0.00679136,0.00934676,0.0127699,0.016389,0.0217985,0.0275895,0.0353189,0.043426,0.0533256,0.063562,0.0773256,0.0934505,0.111545,0.129128,0.147761,0.167113,0.185504,0.20177,0.213219,0.225671,0.233387,0.241221,0.248842,0.253776,0.259895,0.261554,0.26947,0.277503,0.28583
121,0.212887,0.196825,0.190332,0.171306,0.154973,0.137034,0.121577,0.105702,0.0900008,0.0767892,0.0637103,0.0515018,0.0420182,0.0331789,0.0252182,0.0196401,0.0146697,0.0106214,0.00730791,0.00468528,0.0029531,0.00178235,0.000967041,0.000510414,0.000247673,0.000121309,5.33112e-05,2.60357e-05,9.91836e-06,5.43603e-06,2.47959e-06,2.03851e-06,1.15635e-06,5.24529e-07,4.41081e-07,3.39752e-07,2.32462e-07,1.72856e-07,5.3645e-08,6.55661e-08,1.78817e-08,4.17239e-08,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.19211e-08,5.96056e-09,5.96056e-09,1.78817e-08,5.96056e-09,5.96056e-09,1.78817e-08,2.98028e-08,1.19211e-08,1.78817e-08,5.96056e-09,3.57633e-08,4.17239e-08,5.96056e-09,4.17239e-08,1.78817e-08,7.15267e-08,6.55661e-08,1.13251e-07,1.72856e-07,2.98028e-07,2.86107e-07,5.72213e-07,1.32324e-06,1.90738e-06,5.24529e-06,1.10628e-05,2.95644e-05,7.41016e-05,0.000122168,0.000242142,0.000428397,0.000784123,0.00138132,0.00209926,0.00308108,0.0044976,0.00641896,0.0086593,0.0123094,0.0160198,0.0210751,0.0265539,0.0338451,0.0425817,0.0515147,0.0626961,0.0758647,0.0921263,0.110195,0.128158,0.145971,0.163772,0.182528,0.202269,0.214447,0.226295,0.234455,0.242363,0.248993,0.253776,0.257931,0.263744,0.271254,0.276566,0.285431
120,0.211567,0.199413,0.190597,0.168626,0.154156,0.138376,0.119172,0.102758,0.0883126,0.0745258,0.0617137,0.0495516,0.0403263,0.0323662,0.0245266,0.0194277,0.0142062,0.0101634,0.00691566,0.00447671,0.00275015,0.00166533,0.000908389,0.000464828,0.000220779,0.000102235,4.9115e-05,1.79294e-05,8.39246e-06,6.29435e-06,1.96698e-06,1.20403e-06,8.5832e-07,4.53002e-07,3.57633e-07,1.54974e-07,8.94083e-08,5.3645e-08,2.98028e-08,1.19211e-08,2.38422e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.19211e-08,1.19211e-08,1.78817e-08,1.19211e-08,1.78817e-08,1.19211e-08,1.19211e-08,1.19211e-08,4.76844e-08,1.0729e-07,1.49014e-07,1.96698e-07,4.41081e-07,7.39109e-07,1.7524e-06,3.33791e-06,9.34615e-06,2.27932e-05,5.6363e-05,0.000105573,0.000196841,0.000372988,0.000709354,0.00124561,0.0019029,0.00286526,0.00415932,0.00597362,0.00820254,0.0114864,0.0155085,0.0202049,0.025523,0.0330211,0.0407515,0.0491355,0.0605908,0.0760902,0.0910613,0.106999,0.125719,0.144172,0.160436,0.183345,0.198543,0.213775,0.225175,0.234054,0.242077,0.248389,0.254564,0.258093,0.264595,0.268586,0.276566,0.287434
119,0.212555,0.196542,0.183674,0.168488,0.152776,0.134558,0.117295,0.102655,0.0877826,0.0709376,0.0609696,0.0495456,0.0402628,0.0310486,0.024222,0.018501,0.0139029,0.00993653,0.00667058,0.00428607,0.00266804,0.00162556,0.000878538,0.000456245,0.000217823,0.000102998,4.49187e-05,1.98367e-05,8.10636e-06,4.2916e-06,1.37093e-06,8.5832e-07,5.24529e-07,3.45712e-07,2.74186e-07,2.08619e-07,8.34478e-08,4.76844e-08,3.57633e-08,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,2.38422e-08,6.55661e-08,6.55661e-08,7.74872e-08,8.34478e-08,1.43053e-07,2.26501e-07,5.84134e-07,1.39477e-06,2.67033e-06,6.19898e-06,2.26978e-05,4.94011e-05,9.84207e-05,0.000185969,0.0003748,0.000675498,0.00115063,0.00175765,0.00266842,0.00419718,0.00588569,0.00798849,0.0113511,0.0150299,0.0193205,0.0255453,0.0317934,0.040582,0.0493308,0.0598471,0.0742421,0.087259,0.108502,0.126418,0.144427,0.16351,0.181397,0.19692,0.212665,0.223822,0.234455,0.240372,0.249145,0.255358,0.259895,0.263744,0.270537,0.278257,0.283456
118,0.20697,0.198447,0.177775,0.170878,0.150641,0.13217,0.11696,0.101209,0.0855102,0.07004,0.0600842,0.0475719,0.0392519,0.0311407,0.0236336,0.0183091,0.0133924,0.00952189,0.00657781,0.00420157,0.00250105,0.00154011,0.000785554,0.000420672,0.000207523,9.44152e-05,4.2153e-05,1.36378e-05,6.00824e-06,3.71939e-06,9.06004e-07,4.17239e-07,3.57633e-07,1.72856e-07,1.31132e-07,5.96056e-08,2.38422e-08,2.98028e-08,2.38422e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,2.38422e-08,1.19211e-08,4.17239e-08,4.17239e-08,1.01329e-07,2.20541e-07,4.05318e-07,8.10636e-07,2.11004e-06,4.95918e-06,1.84062e-05,3.95781e-05,8.17311e-05,0.000156214,0.000331216,0.000591287,0.00099012,0.00163882,0.00243868,0.00368734,0.00545214,0.00745122,0.0107856,0.014305,0.01875,0.0246194,0.0307595,0.0389941,0.0475167,0.058639,0.0721751,0.0869072,0.104462,0.123707,0.142418,0.16286,0.179175,0.193205,0.209297,0.223334,0.232196,0.241934,0.248993,0.253461,0.256638,0.264766,0.27361,0.276193,0.287031
