SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-24 20:35:05
Date and Time Ended,2017-Jul-24 20:39:22
Scan Name,TRP_FPGA-TX5-05--RX14-05-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,14009
Horizontal Opening,71
Horizontal Percentage,54.26
Vertical Opening,232
Vertical Percentage,90.59
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.234724,0.225423,0.214784,0.194674,0.184502,0.164495,0.152209,0.125411,0.110611,0.0875574,0.0733251,0.0483239,0.0324791,0.0336477,0.0238594,0.021323,0.00746249,0.005208,0.00635443,0.00206226,0.00194038,0.00137732,0.000815023,0.000189975,0.000213531,6.00824e-05,7.6772e-05,6.26574e-05,5.04501e-05,3.72892e-05,3.50004e-05,2.86107e-05,2.39376e-05,2.327e-05,1.38285e-05,1.67849e-05,1.76432e-05,1.86923e-05,1.04906e-05,1.22072e-05,8.77394e-06,8.29709e-06,8.86931e-06,8.29709e-06,8.86931e-06,9.44152e-06,7.24804e-06,7.72488e-06,8.01099e-06,9.15541e-06,8.20172e-06,9.34615e-06,8.20172e-06,8.5832e-06,9.44152e-06,1.32563e-05,1.09674e-05,1.40192e-05,2.0695e-05,1.7834e-05,2.47005e-05,2.59403e-05,3.43328e-05,4.09133e-05,5.39788e-05,5.91287e-05,5.94148e-05,8.55459e-05,7.79164e-05,8.25895e-05,0.000106622,0.000116159,0.000115969,0.000137713,0.000151637,0.000241665,0.000306992,0.000405127,0.000497253,0.000503929,0.000734913,0.000794709,0.00128033,0.00137417,0.0018926,0.00316129,0.00325723,0.00360161,0.00435302,0.00621481,0.00710422,0.00919753,0.0104286,0.0142676,0.0181759,0.02095,0.0255852,0.0287757,0.0329044,0.036927,0.043509,0.0503991,0.0543156,0.0645131,0.0629757,0.0793171,0.0772236,0.085707,0.106832,0.0991272,0.110135,0.120717,0.139889,0.150199,0.161959,0.165559,0.185925,0.192569,0.218917,0.210264,0.23154,0.236896,0.240654,0.246743,0.247489,0.252836,0.253776,0.259401,0.265453
126,0.232328,0.221762,0.212997,0.194397,0.184419,0.164232,0.147283,0.128763,0.110135,0.0851192,0.0722006,0.0459134,0.0318973,0.0327806,0.0232407,0.0203333,0.00704811,0.00437209,0.00573739,0.00186809,0.00149605,0.00132172,0.000792134,0.000173667,0.000232319,4.86381e-05,6.34203e-05,4.94011e-05,3.17578e-05,2.5845e-05,2.327e-05,1.81201e-05,1.63081e-05,1.64988e-05,1.45914e-05,1.57359e-05,9.91836e-06,1.09674e-05,9.72763e-06,5.34066e-06,5.24529e-06,6.86656e-06,9.823e-06,6.48508e-06,4.48234e-06,6.19898e-06,5.43603e-06,6.38972e-06,5.91287e-06,4.57771e-06,5.14992e-06,5.43603e-06,6.29435e-06,5.5314e-06,5.8175e-06,6.77119e-06,7.91562e-06,1.1635e-05,1.2398e-05,1.50683e-05,1.75479e-05,1.92645e-05,3.34745e-05,2.77523e-05,4.13901e-05,4.7303e-05,4.37743e-05,7.0573e-05,6.04639e-05,6.55184e-05,8.85977e-05,0.000103571,9.93744e-05,0.000126268,0.000134756,0.00019255,0.000249294,0.000269989,0.000391394,0.0004201,0.00062562,0.000698959,0.00105564,0.00115034,0.00169986,0.00260643,0.00292258,0.00347572,0.00399395,0.00578412,0.00670893,0.00853534,0.00972422,0.013107,0.0174132,0.0203798,0.0246165,0.0275598,0.0325229,0.0356107,0.0418252,0.0466827,0.0543372,0.0620785,0.062135,0.0769624,0.0748527,0.0833863,0.104809,0.097592,0.107083,0.117835,0.135403,0.147868,0.157234,0.164562,0.187543,0.188927,0.215576,0.207389,0.233121,0.237308,0.239389,0.245119,0.247489,0.253461,0.255836,0.260556,0.26597
125,0.231409,0.222969,0.214223,0.194489,0.182366,0.162344,0.148619,0.128118,0.109459,0.085528,0.0695051,0.0459031,0.0309244,0.0335925,0.0204643,0.0200007,0.00701011,0.0040507,0.00621414,0.00170005,0.00183623,0.00135128,0.000744354,0.000139525,0.000233082,4.26299e-05,5.6363e-05,3.76707e-05,2.85153e-05,2.21256e-05,1.87877e-05,1.54498e-05,1.54498e-05,1.31609e-05,1.02045e-05,1.12535e-05,9.15541e-06,9.06004e-06,5.72213e-06,6.77119e-06,6.19898e-06,8.96468e-06,6.38972e-06,4.86381e-06,4.00549e-06,6.29435e-06,3.71939e-06,4.48234e-06,6.10361e-06,4.86381e-06,3.62402e-06,3.33791e-06,6.38972e-06,5.05455e-06,4.76844e-06,8.10636e-06,7.0573e-06,8.5832e-06,1.18257e-05,1.23026e-05,1.44961e-05,1.79294e-05,2.19348e-05,2.70848e-05,3.29023e-05,3.84337e-05,3.97688e-05,6.45647e-05,4.89242e-05,5.73167e-05,7.70581e-05,8.96468e-05,7.28618e-05,0.000113107,0.000111582,0.000177481,0.000237755,0.000247673,0.000350671,0.000370127,0.000624952,0.000661002,0.000984779,0.00100423,0.00149233,0.00263199,0.00321679,0.00318008,0.00381018,0.00581626,0.00652666,0.00821455,0.00978882,0.0130104,0.016699,0.0198707,0.0238358,0.0263591,0.0308197,0.0348146,0.0407475,0.0473738,0.0523242,0.0627441,0.0610241,0.0763171,0.0745665,0.0824132,0.102655,0.0946163,0.104809,0.116494,0.133549,0.147921,0.158267,0.166434,0.186348,0.188232,0.216373,0.208339,0.230368,0.236486,0.237308,0.246446,0.247638,0.252368,0.254248,0.259401,0.266143
124,0.231148,0.220212,0.209725,0.190597,0.179646,0.160877,0.14835,0.127006,0.10742,0.0846093,0.0657137,0.045304,0.0291008,0.0319346,0.0186094,0.0192361,0.00655486,0.00372244,0.00609722,0.00143215,0.00179847,0.00111849,0.000695335,0.000122072,0.000185779,3.18532e-05,4.16762e-05,2.81338e-05,1.85016e-05,1.5259e-05,1.50683e-05,1.03952e-05,8.86931e-06,9.44152e-06,6.77119e-06,6.67582e-06,5.5314e-06,6.00824e-06,5.5314e-06,4.57771e-06,9.15541e-06,5.8175e-06,3.81476e-06,3.43328e-06,3.14717e-06,4.19623e-06,2.47959e-06,3.24254e-06,3.14717e-06,3.33791e-06,4.67308e-06,3.62402e-06,4.19623e-06,2.47959e-06,2.28885e-06,5.34066e-06,4.95918e-06,4.48234e-06,8.86931e-06,6.00824e-06,1.38285e-05,1.33516e-05,1.94553e-05,1.71664e-05,2.67033e-05,3.32837e-05,2.99458e-05,4.09133e-05,4.42512e-05,4.7303e-05,5.29297e-05,6.58045e-05,7.09545e-05,8.89792e-05,8.71672e-05,0.000139715,0.000194457,0.00023661,0.000299077,0.000313287,0.000542649,0.00058566,0.000823796,0.000917449,0.00134804,0.00250954,0.00267004,0.00288987,0.003542,0.00521925,0.00612049,0.00743634,0.0091187,0.0120419,0.016235,0.0188631,0.0225759,0.0255358,0.0297281,0.0337086,0.0393122,0.0455509,0.0510588,0.0611608,0.0609878,0.0745801,0.073721,0.0788135,0.0997306,0.0947038,0.10603,0.115444,0.133071,0.148997,0.154273,0.166637,0.18417,0.185085,0.215576,0.206241,0.230887,0.236623,0.237171,0.24615,0.24719,0.252368,0.255199,0.261387,0.26701
123,0.231409,0.222002,0.209297,0.191399,0.178162,0.158696,0.146127,0.119799,0.103172,0.0803125,0.0652012,0.045214,0.0283633,0.031646,0.0221786,0.0185412,0.00622482,0.00369926,0.00594644,0.00134308,0.00165341,0.0012295,0.000644789,0.000105287,0.000178626,2.98505e-05,3.48096e-05,2.43191e-05,1.67849e-05,1.29702e-05,1.35424e-05,7.3434e-06,1.08721e-05,7.3434e-06,6.86656e-06,5.34066e-06,6.00824e-06,4.57771e-06,2.57496e-06,2.86107e-06,2.67033e-06,2.19348e-06,3.52865e-06,2.95644e-06,1.81201e-06,2.7657e-06,2.19348e-06,2.57496e-06,2.47959e-06,2.28885e-06,2.09812e-06,1.81201e-06,2.09812e-06,2.71801e-06,3.13525e-06,4.2916e-06,3.71939e-06,4.48234e-06,5.8175e-06,4.67308e-06,7.91562e-06,8.96468e-06,1.46868e-05,1.48775e-05,2.27932e-05,2.39376e-05,2.39376e-05,3.69078e-05,3.20439e-05,3.17578e-05,4.85428e-05,5.4551e-05,5.8175e-05,6.73304e-05,7.45785e-05,0.000128748,0.000141432,0.000200179,0.000255303,0.000281338,0.000480373,0.000573072,0.000728332,0.000857366,0.00130293,0.00233892,0.00232633,0.00282864,0.00333715,0.00485409,0.00578803,0.00747652,0.0090819,0.0115187,0.0158095,0.0185387,0.0221786,0.0248299,0.0290307,0.033576,0.0385029,0.0449461,0.0510206,0.0590108,0.0595513,0.0729593,0.0727003,0.0761893,0.0949452,0.0943982,0.102245,0.114188,0.131491,0.148457,0.151421,0.161703,0.185085,0.185169,0.21501,0.205516,0.229464,0.234724,0.236623,0.244826,0.246892,0.252836,0.255676,0.26006,0.268059
122,0.230238,0.217637,0.207389,0.191937,0.176549,0.159686,0.143818,0.119659,0.0974991,0.0762744,0.0649839,0.0438068,0.0270663,0.0309314,0.0221247,0.0180287,0.00645945,0.00358806,0.00568408,0.0012664,0.00145171,0.00110676,0.000611028,0.000121118,0.000171187,2.08858e-05,2.99458e-05,1.7834e-05,1.21118e-05,1.15396e-05,9.53689e-06,6.96193e-06,4.57771e-06,4.2916e-06,4.57771e-06,5.24529e-06,3.71939e-06,4.38697e-06,2.25309e-06,2.28885e-06,1.85969e-06,1.7524e-06,1.62127e-06,2.19348e-06,1.34709e-06,2.18156e-06,1.9193e-06,1.54974e-06,1.59743e-06,2.38422e-06,1.62127e-06,1.33516e-06,1.9193e-06,1.84777e-06,2.28885e-06,1.81201e-06,3.43328e-06,2.00275e-06,4.67308e-06,3.52865e-06,6.29435e-06,6.29435e-06,7.53414e-06,1.01091e-05,1.46868e-05,1.92645e-05,1.61173e-05,3.13764e-05,2.37469e-05,2.90875e-05,3.58587e-05,4.71122e-05,4.09133e-05,5.11177e-05,6.13222e-05,0.000104429,0.000118925,0.000156977,0.000249104,0.000224689,0.000418288,0.000455482,0.000715839,0.000770962,0.00125458,0.00217374,0.00205758,0.00268893,0.00306621,0.0045285,0.00541676,0.00686225,0.00913538,0.0110153,0.0144035,0.0175407,0.0209147,0.0235955,0.0280179,0.0316851,0.0379746,0.0441373,0.0490708,0.056032,0.0568722,0.0705102,0.0730114,0.0758367,0.0910006,0.0915703,0.102604,0.112836,0.129169,0.145659,0.150919,0.161257,0.180677,0.187029,0.213887,0.203172,0.230238,0.234321,0.236759,0.244096,0.246002,0.252524,0.255836,0.260722,0.268586
121,0.229851,0.2188,0.207599,0.187115,0.174592,0.159686,0.14222,0.116362,0.0990553,0.073814,0.066374,0.0434998,0.0267551,0.0313073,0.024212,0.0176549,0.00615692,0.00330558,0.00547265,0.0014332,0.00151522,0.00100385,0.000572595,0.000129702,0.000151923,1.86923e-05,2.59403e-05,1.75479e-05,8.48783e-06,7.3434e-06,5.14992e-06,5.24529e-06,4.76844e-06,3.91012e-06,2.86107e-06,3.62402e-06,2.86107e-06,1.71664e-06,1.90738e-06,1.5259e-06,1.31132e-06,1.41861e-06,1.44245e-06,1.22787e-06,9.29847e-07,1.26364e-06,1.0729e-06,1.2994e-06,1.13251e-06,1.51398e-06,1.44245e-06,1.33516e-06,1.2994e-06,1.49014e-06,1.5259e-06,1.80009e-06,2.38422e-06,2.46767e-06,2.95644e-06,3.0518e-06,4.19623e-06,5.43603e-06,7.3434e-06,8.96468e-06,1.27794e-05,1.44007e-05,1.50683e-05,2.13626e-05,2.18395e-05,2.17441e-05,2.88968e-05,3.29023e-05,3.03273e-05,4.3679e-05,5.47417e-05,9.61318e-05,9.75624e-05,0.000159743,0.000213626,0.000200752,0.000364309,0.000404364,0.000644121,0.000684081,0.00119469,0.00188182,0.00233072,0.00237306,0.00295787,0.00426232,0.00502432,0.00638942,0.00894837,0.010684,0.0140363,0.0170749,0.0208063,0.0225324,0.0270537,0.0317195,0.0364083,0.0424274,0.047833,0.0573741,0.0545688,0.068391,0.0728426,0.0770203,0.0878391,0.0906582,0.10141,0.112774,0.124383,0.143818,0.148673,0.163315,0.17855,0.185504,0.212887,0.204184,0.228823,0.23392,0.236896,0.244826,0.245413,0.250823,0.256477,0.26006,0.267708
120,0.229593,0.216144,0.208233,0.186603,0.17363,0.15468,0.140948,0.11499,0.0985311,0.0759632,0.0668506,0.0398283,0.025696,0.0314202,0.023171,0.0167441,0.00571412,0.00309854,0.00502918,0.00199092,0.00155833,0.000953403,0.000568494,0.000104524,0.000146105,1.47822e-05,2.46052e-05,1.58312e-05,6.38972e-06,6.77119e-06,4.76844e-06,3.33791e-06,2.28885e-06,1.81201e-06,2.38422e-06,1.2398e-06,2.67033e-06,1.33516e-06,1.43053e-06,9.89452e-07,9.06004e-07,9.17926e-07,7.62951e-07,6.79503e-07,7.15267e-07,8.5832e-07,6.67582e-07,8.46399e-07,7.39109e-07,1.06098e-06,8.10636e-07,6.67582e-07,8.82162e-07,7.62951e-07,8.82162e-07,1.35901e-06,1.5259e-06,1.72856e-06,2.95644e-06,2.19348e-06,2.00275e-06,3.71939e-06,5.5314e-06,6.38972e-06,7.82025e-06,1.05859e-05,8.48783e-06,1.84062e-05,1.41146e-05,1.58312e-05,1.85016e-05,2.327e-05,2.47005e-05,3.08042e-05,3.63355e-05,7.00008e-05,8.87884e-05,0.000116159,0.000176242,0.000162413,0.000319009,0.000337701,0.000493057,0.000607309,0.0011141,0.00176785,0.00216306,0.00227522,0.00279469,0.003851,0.00459754,0.00600853,0.0079291,0.0101259,0.0136477,0.0163341,0.0197309,0.0220924,0.0262998,0.0294778,0.035011,0.0408003,0.0464814,0.0552758,0.0546416,0.0656295,0.0709622,0.0768324,0.0821158,0.0893334,0.101535,0.109576,0.12245,0.143919,0.146231,0.157475,0.174369,0.18601,0.212005,0.203981,0.227932,0.234455,0.23635,0.242938,0.245855,0.252524,0.254564,0.262224,0.270002
119,0.231017,0.217869,0.206344,0.184419,0.173117,0.154331,0.140272,0.115672,0.0993918,0.0785565,0.0659359,0.0391357,0.0254043,0.0308871,0.019081,0.016194,0.00541152,0.0030209,0.00507153,0.00200551,0.00140497,0.000927939,0.000557145,0.000102426,0.0001215,1.51637e-05,2.33654e-05,1.19211e-05,5.14992e-06,5.24529e-06,2.67033e-06,1.81201e-06,2.49151e-06,1.70472e-06,1.6928e-06,1.39477e-06,1.49014e-06,1.33516e-06,9.53689e-07,7.15267e-07,6.31819e-07,6.19898e-07,5.00687e-07,6.91424e-07,5.96056e-07,8.82162e-07,5.00687e-07,7.62951e-07,5.00687e-07,5.3645e-07,7.27188e-07,5.24529e-07,6.07977e-07,5.12608e-07,6.55661e-07,1.18019e-06,9.89452e-07,1.32324e-06,1.33516e-06,1.39477e-06,2.07427e-06,1.62127e-06,3.14717e-06,5.14992e-06,5.91287e-06,7.3434e-06,6.96193e-06,1.1635e-05,1.39239e-05,1.23026e-05,2.03136e-05,2.12673e-05,2.26024e-05,2.77523e-05,3.18532e-05,6.76165e-05,8.36385e-05,9.66087e-05,0.000170424,0.000146201,0.000295739,0.0002883,0.000499256,0.000552853,0.00103046,0.00150998,0.00182889,0.00214942,0.00253758,0.00372292,0.00443513,0.00592393,0.0076144,0.00944526,0.012901,0.0159146,0.0194952,0.0209104,0.0251965,0.0289937,0.0346643,0.0404897,0.045734,0.0550086,0.0522308,0.0644826,0.0698608,0.0734829,0.0816086,0.0883126,0.0969223,0.109283,0.122048,0.146913,0.144528,0.157294,0.171594,0.18542,0.211567,0.202269,0.228186,0.232592,0.236623,0.243082,0.245855,0.251748,0.256316,0.261554,0.270716
118,0.228568,0.214897,0.204184,0.184502,0.167935,0.153119,0.137586,0.116395,0.0982946,0.0770637,0.0650872,0.0374469,0.0250424,0.0311265,0.020192,0.0159885,0.00522946,0.00294547,0.00491045,0.00174315,0.00118362,0.000909438,0.000512226,0.00013695,0.000123407,1.13489e-05,2.03136e-05,1.08721e-05,3.62402e-06,4.57771e-06,2.16964e-06,1.9193e-06,1.58551e-06,1.58551e-06,1.41861e-06,8.94083e-07,9.6561e-07,7.5103e-07,6.79503e-07,3.81476e-07,3.93397e-07,5.12608e-07,3.57633e-07,3.57633e-07,2.38422e-07,5.72213e-07,3.33791e-07,3.33791e-07,3.69554e-07,3.93397e-07,4.05318e-07,3.93397e-07,4.05318e-07,3.57633e-07,5.96056e-07,7.27188e-07,8.94083e-07,9.17926e-07,1.21595e-06,9.53689e-07,1.64511e-06,1.84777e-06,3.0518e-06,2.67033e-06,4.67308e-06,6.29435e-06,6.96193e-06,9.25078e-06,9.34615e-06,8.29709e-06,1.27794e-05,1.41146e-05,1.58312e-05,2.04089e-05,2.33654e-05,5.25483e-05,5.56954e-05,8.86931e-05,0.000144293,0.000127031,0.000242714,0.000268654,0.000440604,0.000477607,0.000867189,0.00132095,0.00158474,0.00183471,0.00230421,0.00349126,0.00413872,0.00549811,0.00751893,0.009049,0.0123842,0.0148404,0.0181108,0.0207054,0.0241221,0.0274674,0.0326422,0.0396816,0.0449658,0.0528849,0.0511034,0.0633164,0.0675897,0.0721878,0.0773548,0.0878579,0.0964431,0.106804,0.12278,0.145711,0.145659,0.158819,0.170806,0.184419,0.20994,0.199704,0.226671,0.23352,0.236623,0.242363,0.245707,0.252992,0.256477,0.262897,0.271434
