124,0.249372,0.249524,0.249981,0.250516,0.249296,0.250057,0.248993,0.245928,0.234054,0.210642,0.174295,0.130402,0.0858687,0.0453065,0.0212071,0.00732547,0.00231346,0.000538834,8.32E-05,1.41E-05,1.43E-06,1.07E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.15E-08,1.22E-06,1.22E-05,8.28E-05,0.000551041,0.00248341,0.00888151,0.0248336,0.0488193,0.0866682,0.130382,0.166977,0.203879,0.226483,0.240161,0.246076,0.248615,0.249676,0.250057,0.25021,0.249296,0.249981,0.250134,0.249981,0.249524,0.249676,0.250057
123,0.249752,0.249905,0.249981,0.249905,0.250669,0.24922,0.248842,0.245413,0.232922,0.208763,0.171271,0.127243,0.082788,0.0443163,0.0195688,0.0070697,0.00215152,0.000495727,7.38E-05,1.26E-05,8.82E-07,6.56E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,1.07E-07,9.30E-07,1.14E-05,6.69E-05,0.000457771,0.00228485,0.00773518,0.0227388,0.0471312,0.0850309,0.124648,0.164628,0.201225,0.225361,0.239389,0.24556,0.249296,0.2496,0.250363,0.250516,0.249524,0.249069,0.249828,0.250516,0.250439,0.248691,0.249676
122,0.250134,0.249676,0.250057,0.25021,0.250057,0.249752,0.248691,0.245046,0.23332,0.207442,0.167249,0.126029,0.0783237,0.0423615,0.0186035,0.0062501,0.00185588,0.000384337,7.69E-05,8.20E-06,7.87E-07,5.36E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,6.91E-07,8.01E-06,5.46E-05,0.00042668,0.00215763,0.00708419,0.0208026,0.0423178,0.0788135,0.115639,0.162151,0.199219,0.222484,0.23897,0.245855,0.247563,0.248691,0.249905,0.25021,0.250286,0.250439,0.250134,0.249752,0.250134,0.249828,0.250057
121,0.250134,0.250439,0.250669,0.249145,0.25021,0.249676,0.249372,0.243444,0.230368,0.204695,0.166366,0.121235,0.0787302,0.0412814,0.0178932,0.00586652,0.00170653,0.000384527,6.16E-05,8.39E-06,5.25E-07,7.15E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,4.77E-08,6.32E-07,6.10E-06,4.62E-05,0.000378996,0.0019604,0.00671702,0.0206204,0.0414338,0.0766742,0.118141,0.156125,0.196873,0.220093,0.237033,0.243951,0.247713,0.24922,0.249752,0.249676,0.25021,0.250669,0.249069,0.250439,0.248691,0.250057,0.250363
120,0.2496,0.249676,0.24854,0.249296,0.250134,0.249372,0.248766,0.243878,0.230757,0.202269,0.162796,0.119502,0.0760973,0.0384902,0.0168929,0.00534752,0.0015362,0.000336843,4.46E-05,5.34E-06,5.72E-07,2.38E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,3.87E-07,3.62E-06,3.30E-05,0.00026894,0.00171168,0.00583734,0.0176336,0.0398186,0.0711347,0.114877,0.150835,0.194397,0.218625,0.234926,0.243227,0.248314,0.25021,0.250057,0.250593,0.249828,0.249448,0.248766,0.2496,0.250363,0.249828,0.250286
119,0.248766,0.250669,0.249145,0.249069,0.250363,0.249981,0.249448,0.243371,0.229272,0.20088,0.160941,0.115427,0.0748869,0.0374109,0.0156241,0.00516976,0.00138705,0.000295453,4.31E-05,4.36E-06,3.70E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-08,2.74E-07,3.65E-06,3.03E-05,0.000281529,0.00142557,0.00540761,0.0162283,0.0379711,0.0671685,0.110432,0.148835,0.18884,0.216774,0.234523,0.242794,0.247265,0.249372,0.250134,0.249981,0.250134,0.250057,0.249069,0.249752,0.25021,0.249752,0.249981
118,0.249296,0.248766,0.24922,0.249905,0.248993,0.249905,0.247788,0.243444,0.228186,0.199122,0.160279,0.110731,0.0717704,0.0353677,0.0147299,0.00444648,0.00126516,0.000260739,3.57E-05,3.19E-06,2.09E-07,2.38E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.15E-07,3.00E-06,2.19E-05,0.000203517,0.00112974,0.00471313,0.0145359,0.0348887,0.0653572,0.10222,0.143818,0.185925,0.214167,0.231736,0.241862,0.247563,0.248842,0.250134,0.250363,0.249296,0.250286,0.249296,0.250746,0.249145,0.2496,0.250057
117,0.250286,0.249296,0.249905,0.250134,0.2496,0.249524,0.247713,0.242148,0.223334,0.194952,0.151786,0.10686,0.0681407,0.0322286,0.0130587,0.0038613,0.00104753,0.000207713,2.57E-05,2.48E-06,1.55E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.01E-07,1.31E-06,1.77E-05,0.000172808,0.000890364,0.00407988,0.0136791,0.0317318,0.0579136,0.098876,0.135897,0.180438,0.20903,0.229143,0.240937,0.245781,0.249296,0.250057,0.250057,0.249676,0.249524,0.249981,0.249448,0.249752,0.249676,0.249069
116,0.250593,0.248918,0.250286,0.250439,0.249752,0.250057,0.248389,0.242005,0.224373,0.191354,0.150172,0.101523,0.0635571,0.0309618,0.0115381,0.00354868,0.000879492,0.000169375,2.42E-05,1.93E-06,1.25E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,9.78E-07,1.34E-05,0.000121118,0.000718128,0.00350843,0.0121031,0.0279091,0.0554179,0.0949562,0.132405,0.177198,0.207968,0.227932,0.239249,0.246002,0.248239,0.249676,0.249905,0.249828,0.24854,0.24922,0.250286,0.250057,0.249828,0.250057
115,0.250057,0.249676,0.249372,0.249828,0.249828,0.248766,0.248239,0.241221,0.222303,0.187672,0.145607,0.09984,0.0592584,0.0285889,0.0106321,0.00292172,0.000735103,0.000125505,1.41E-05,1.38E-06,3.58E-08,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,3.58E-08,5.48E-07,1.07E-05,9.69E-05,0.000564393,0.00266861,0.0101509,0.0249684,0.0519394,0.0867324,0.125719,0.171056,0.204592,0.223273,0.23779,0.245192,0.248465,0.249905,0.249981,0.249296,0.248993,0.251053,0.250286,0.249981,0.249145,0.2496
114,0.2496,0.250669,0.249752,0.250363,0.250134,0.249296,0.247788,0.239669,0.21845,0.184419,0.140585,0.0957554,0.0571779,0.0266802,0.00977798,0.00283055,0.00061265,0.000102045,1.18E-05,9.06E-07,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-08,4.53E-07,7.44E-06,6.90E-05,0.000485428,0.0022858,0.00887713,0.0225939,0.0474946,0.0827546,0.120735,0.166332,0.19768,0.222666,0.235941,0.243806,0.248842,0.249145,0.249828,0.249524,0.2496,0.249296,0.248918,0.250286,0.248691,0.250057
113,0.249524,0.249448,0.249752,0.249981,0.24922,0.249981,0.246966,0.238067,0.216373,0.181961,0.138916,0.0928889,0.0539827,0.0247182,0.00885157,0.00253319,0.000549706,9.63E-05,7.63E-06,9.06E-07,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,3.22E-07,5.34E-06,5.78E-05,0.000404364,0.00184424,0.00769112,0.0198953,0.0422153,0.0776555,0.11546,0.158542,0.195697,0.219034,0.233586,0.243371,0.248013,0.2496,0.25021,0.249828,0.249372,0.249981,0.25021,0.2509,0.249828,0.249676
112,0.250363,0.249981,0.249828,0.249448,0.249676,0.249372,0.246595,0.235399,0.214335,0.181316,0.134073,0.0887623,0.0501093,0.0235914,0.00823358,0.0023127,0.000449378,7.84E-05,8.58E-06,5.72E-07,1.79E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,2.62E-07,3.62E-06,4.37E-05,0.000355154,0.0016186,0.00660029,0.0181429,0.0408837,0.0728361,0.109708,0.155414,0.189583,0.21501,0.23279,0.243154,0.246298,0.248842,0.249145,0.249676,0.249372,0.249524,0.250669,0.250363,0.249828,0.250439
111,0.250669,0.250057,0.249905,0.249448,0.250516,0.250057,0.245928,0.234254,0.211185,0.175791,0.129128,0.082347,0.0469045,0.0213064,0.00719196,0.00200809,0.00039292,5.87E-05,6.29E-06,4.29E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,1.43E-07,2.57E-06,2.69E-05,0.000256542,0.00132124,0.00560254,0.0156039,0.0371817,0.0667743,0.103107,0.145945,0.183059,0.21261,0.230692,0.24115,0.24652,0.249145,0.25021,0.249448,0.249296,0.249448,0.248766,0.249981,0.250593,0.250286
110,0.249524,0.25113,0.249069,0.250057,0.249905,0.248314,0.24556,0.233786,0.210048,0.170451,0.126848,0.0817716,0.0450549,0.0198221,0.00660964,0.00173419,0.000329404,5.36E-05,3.81E-06,2.50E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.01E-07,2.31E-06,2.38E-05,0.000215534,0.00111181,0.00486038,0.0145372,0.0336339,0.0641594,0.0986379,0.141215,0.182123,0.208233,0.228759,0.24009,0.246818,0.248615,0.2496,0.249069,0.248993,0.249676,0.250134,0.250516,0.250516,0.250516
109,0.250669,0.250823,0.250286,0.249448,0.249296,0.248842,0.246224,0.231605,0.208021,0.170557,0.123465,0.0773914,0.0433524,0.0185052,0.00612669,0.00148699,0.000293545,4.01E-05,3.12E-06,1.73E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.15E-08,1.50E-06,1.58E-05,0.000132563,0.000928702,0.00432441,0.0134313,0.0310557,0.058981,0.0950334,0.135807,0.175829,0.206241,0.229207,0.2389,0.246076,0.248314,0.249069,0.250134,0.249981,0.249905,0.248993,0.249981,0.249981,0.250363
108,0.249145,0.249448,0.249145,0.249905,0.249905,0.249372,0.244461,0.230952,0.205723,0.16742,0.121541,0.0735357,0.0399097,0.0168464,0.00539635,0.00135786,0.000239948,3.74E-05,2.31E-06,1.13E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.17E-08,8.34E-07,1.18E-05,0.000124743,0.000766766,0.00394102,0.0116913,0.0278342,0.0544745,0.0897838,0.131957,0.174928,0.204184,0.225485,0.237377,0.245046,0.24854,0.25021,0.249296,0.250669,0.249905,0.250746,0.249296,0.24922,0.249905
107,0.250363,0.249524,0.249372,0.250363,0.249828,0.248314,0.244972,0.2294,0.20182,0.164595,0.115346,0.0700699,0.0366166,0.0156003,0.00488403,0.00117552,0.000198558,2.88E-05,1.91E-06,7.15E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.98E-08,5.25E-07,6.87E-06,0.000101472,0.000671206,0.00325532,0.0101772,0.0260738,0.051867,0.0848987,0.12632,0.1688,0.197157,0.221522,0.236486,0.244899,0.248766,0.248842,0.250363,0.2496,0.250057,0.25021,0.25021,0.250746,0.251285
106,0.249448,0.249752,0.250057,0.251053,0.249905,0.248918,0.244388,0.229015,0.199851,0.162023,0.113116,0.066938,0.0346658,0.0141339,0.00458877,0.00104505,0.000195697,2.21E-05,1.34E-06,8.34E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,4.05E-07,6.87E-06,8.01E-05,0.000539597,0.00299229,0.00901942,0.0243878,0.0484898,0.0814059,0.119415,0.165426,0.195184,0.218742,0.232922,0.244169,0.247713,0.249828,0.249828,0.250516,0.249069,0.250363,0.249981,0.249905,0.250516
105,0.249981,0.24922,0.250439,0.249752,0.249981,0.248163,0.243733,0.228759,0.199413,0.155887,0.108015,0.0654617,0.0327178,0.0129364,0.00402228,0.000912871,0.000136187,1.87E-05,1.14E-06,2.98E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.19E-08,3.16E-07,5.15E-06,5.66E-05,0.00042916,0.00258812,0.00797017,0.0227066,0.0444582,0.0776555,0.118277,0.156812,0.191265,0.216144,0.234187,0.243154,0.247339,0.249981,0.249296,0.249448,0.2509,0.249069,0.250286,0.250134,0.249296
104,0.250363,0.249448,0.249372,0.25021,0.249981,0.248465,0.242938,0.226796,0.193068,0.152805,0.105118,0.0625812,0.0305587,0.0118883,0.0035462,0.000811971,0.000136187,1.49E-05,8.34E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.31E-07,3.19E-06,5.68E-05,0.000395018,0.00204757,0.00720607,0.0202443,0.0399039,0.0739606,0.113903,0.154973,0.187543,0.213497,0.232592,0.242291,0.247788,0.249448,0.249676,0.249752,0.249828,0.249676,0.250363,0.249372,0.249905
103,0.25021,0.24922,0.249145,0.250134,0.249752,0.247938,0.241791,0.224067,0.192298,0.148673,0.100378,0.0601062,0.0275756,0.0106884,0.00314736,0.000704204,0.000104334,1.09E-05,4.77E-07,4.17E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,2.38E-06,3.34E-05,0.000280766,0.00168269,0.00599222,0.0176317,0.0374691,0.0665033,0.106888,0.147814,0.181116,0.209457,0.230174,0.240725,0.246743,0.248993,0.249448,0.249069,0.250439,0.249752,0.250516,0.25021,0.249905
102,0.249905,0.249828,0.249676,0.250593,0.249448,0.248013,0.241934,0.222908,0.190509,0.146966,0.0982593,0.0551382,0.0270145,0.00939097,0.00271897,0.000604829,8.75E-05,9.54E-06,4.05E-07,1.19E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,7.75E-08,1.88E-06,2.73E-05,0.000244717,0.00137007,0.00535363,0.0162873,0.0349901,0.0623715,0.0970716,0.141557,0.178123,0.205878,0.22642,0.240584,0.24615,0.248465,0.250134,0.250286,0.249981,0.249448,0.249828,0.249676,0.24922
101,0.250363,0.250134,0.250669,0.2496,0.249981,0.246669,0.24002,0.219621,0.186221,0.141142,0.0933015,0.0527182,0.024938,0.00838846,0.0023291,0.000464256,7.38E-05,6.10E-06,2.27E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.36E-08,8.82E-07,1.83E-05,0.000199512,0.00121519,0.00443732,0.0143917,0.0321818,0.0574465,0.0918887,0.136759,0.172134,0.205568,0.224373,0.239109,0.245339,0.248088,0.249752,0.249981,0.250746,0.250057,0.25021,0.249676,0.250286
100,0.249448,0.250516,0.250363,0.249524,0.248842,0.247041,0.239458,0.217464,0.182366,0.137263,0.0896364,0.0500359,0.0240118,0.00773899,0.0022158,0.000433356,5.84E-05,5.15E-06,1.25E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,4.17E-08,8.11E-07,1.51E-05,0.000138285,0.000974479,0.00374247,0.0124968,0.0284925,0.054413,0.090199,0.129762,0.169569,0.199948,0.220746,0.237377,0.243951,0.247414,0.249296,0.250516,0.250286,0.250593,0.249905,0.249524,0.249296
99,0.248993,0.249676,0.250363,0.250746,0.249145,0.245413,0.237377,0.216202,0.178979,0.133331,0.0869349,0.0468,0.0213263,0.00696307,0.00189517,0.000373465,4.31E-05,3.72E-06,1.43E-07,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.38E-08,4.53E-07,9.73E-06,0.000114824,0.000762188,0.00310445,0.010779,0.0259089,0.0485358,0.0843132,0.126126,0.161099,0.192478,0.21968,0.23459,0.243878,0.247414,0.249069,0.250057,0.250439,0.250439,0.248993,0.249524,0.249676
98,0.249752,0.250057,0.249448,0.249752,0.249752,0.245707,0.237446,0.214841,0.174816,0.129618,0.0827044,0.0444149,0.0196703,0.00621157,0.00164569,0.00032845,3.41E-05,2.72E-06,9.54E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,1.79E-08,2.68E-07,1.05E-05,8.75E-05,0.000664912,0.00291485,0.00955558,0.0242163,0.0458107,0.0798662,0.11945,0.158942,0.186688,0.213275,0.234321,0.243227,0.248239,0.249296,0.249145,0.249145,0.250057,0.250134,0.250593,0.249296
97,0.249981,0.250746,0.24854,0.249676,0.248918,0.245413,0.235061,0.210048,0.170878,0.126809,0.077914,0.0406686,0.017677,0.0057435,0.00133459,0.000214961,2.73E-05,2.00E-06,7.15E-08,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,2.03E-07,6.49E-06,5.93E-05,0.000486191,0.00240082,0.00814374,0.0212754,0.0412835,0.0722197,0.111682,0.149187,0.183141,0.211676,0.231933,0.242005,0.246595,0.249372,0.25021,0.249752,0.249981,0.2496,0.249448,0.250286
