SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2017-Jul-24 21:58:53
Date and Time Ended,2017-Jul-24 22:01:28
Scan Name,MSP_A_FPGA-IC39-20--IC4-20-TRP_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10136
Horizontal Opening,48
Horizontal Percentage,73.85
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.250669,0.249676,0.250286,0.248842,0.249296,0.243371,0.229851,0.203727,0.169464,0.135762,0.100096,0.0676791,0.0381425,0.0149749,0.00349947,0.000459106,2.70848e-05,2.62264e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.43053e-07,4.19623e-06,4.17716e-05,0.000266651,0.00175612,0.005972,0.018261,0.0332516,0.0601062,0.0911322,0.12545,0.152663,0.18471,0.21228,0.232064,0.243806,0.249448
126,0.252058,0.249448,0.249828,0.25021,0.248766,0.243082,0.22499,0.203879,0.164067,0.132791,0.0968765,0.0637004,0.0357458,0.0131563,0.00302071,0.000299649,2.34607e-05,2.56304e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,6.55661e-08,1.78817e-06,3.50958e-05,0.000237278,0.00144923,0.00532597,0.0167828,0.0323802,0.0574586,0.0865217,0.121271,0.150365,0.180597,0.210426,0.229593,0.243371,0.248766
125,0.251748,0.250134,0.250134,0.249752,0.248918,0.243661,0.224558,0.197205,0.16387,0.133007,0.0955544,0.062773,0.0353022,0.0126815,0.00302873,0.000324826,1.85016e-05,2.74186e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,7.15267e-08,1.54974e-06,2.70848e-05,0.000195697,0.00135748,0.00480354,0.0164701,0.0321061,0.0576243,0.0868519,0.119642,0.150062,0.184211,0.208923,0.228823,0.244242,0.247863
124,0.250439,0.249828,0.249524,0.249828,0.248465,0.242077,0.223822,0.199704,0.160751,0.128945,0.0919299,0.0602122,0.0341428,0.0119287,0.00223793,0.000252346,1.58312e-05,1.84777e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-08,1.16827e-06,2.44144e-05,0.000174525,0.00112402,0.0041886,0.0147487,0.0314673,0.0545943,0.0833524,0.117127,0.148108,0.1782,0.207075,0.229464,0.242794,0.24854
123,0.25198,0.250363,0.249296,0.249069,0.24854,0.241363,0.222726,0.195978,0.160436,0.130112,0.0909905,0.0612248,0.0329097,0.0113033,0.0018801,0.00025864,1.71664e-05,1.54974e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,9.53689e-07,3.08995e-05,0.000151827,0.00111448,0.00399596,0.014691,0.02935,0.0533742,0.0814545,0.117295,0.145659,0.179765,0.208604,0.228122,0.243154,0.24854
122,0.251439,0.249981,0.24922,0.250363,0.248691,0.240867,0.220805,0.194998,0.159375,0.125508,0.0888875,0.0578032,0.031071,0.010329,0.00209087,0.000184062,1.04906e-05,1.0729e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,8.82162e-07,1.67849e-05,0.00011387,0.000862707,0.00334001,0.0129085,0.0288193,0.0525491,0.0789654,0.11296,0.142915,0.177544,0.204643,0.226608,0.241079,0.248691
121,0.251593,0.249524,0.249676,0.249069,0.247938,0.239739,0.22033,0.19325,0.157566,0.1248,0.0869718,0.0572218,0.0314009,0.00964542,0.00171778,0.000156214,1.06813e-05,5.96056e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,7.62951e-07,1.71664e-05,0.00011387,0.000812543,0.00367208,0.0129238,0.0279224,0.0525659,0.0776113,0.110313,0.142344,0.178007,0.20292,0.225734,0.242291,0.248615
120,0.252446,0.250593,0.249676,0.250286,0.247339,0.23883,0.218917,0.190067,0.156333,0.121146,0.0848899,0.0532666,0.0282693,0.00863165,0.0013901,0.000112345,4.57771e-06,2.98028e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,3.09949e-07,9.91836e-06,9.99466e-05,0.000658427,0.0030333,0.0111406,0.0252859,0.0491945,0.0757035,0.108487,0.139176,0.17199,0.202368,0.22303,0.24115,0.248389
119,0.251825,0.250286,0.248766,0.24922,0.247115,0.238274,0.21758,0.186264,0.152776,0.119467,0.0826377,0.0498017,0.0267368,0.00763886,0.00131285,0.000111391,4.31544e-06,4.76844e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,3.57633e-07,8.77394e-06,9.13634e-05,0.000645457,0.00278592,0.0110452,0.0238774,0.0475415,0.0743904,0.107041,0.13965,0.172861,0.199607,0.224005,0.24009,0.248615
118,0.25268,0.249372,0.249676,0.250363,0.247489,0.237583,0.213943,0.186391,0.150641,0.116312,0.0804466,0.0482471,0.0247721,0.00712005,0.00114385,9.19356e-05,3.88628e-06,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,1.54974e-07,7.43877e-06,7.64858e-05,0.000535019,0.00242046,0.00979191,0.0229131,0.0452715,0.071036,0.104729,0.137034,0.169815,0.198591,0.222303,0.239669,0.247788
117,0.252135,0.250439,0.2496,0.248766,0.24652,0.235737,0.213164,0.183345,0.149459,0.114652,0.0783687,0.0444486,0.023362,0.00639048,0.000946059,5.8175e-05,2.05043e-06,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.72856e-07,5.5314e-06,4.46326e-05,0.000535973,0.00220874,0.00898699,0.0210231,0.0429501,0.0682145,0.102565,0.133789,0.166502,0.19749,0.220746,0.238621,0.24652
116,0.252914,0.250669,0.249752,0.249145,0.245855,0.232988,0.210156,0.17945,0.146493,0.111652,0.075914,0.043739,0.0217562,0.00529335,0.000826276,3.64309e-05,1.5259e-06,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.66896e-07,3.64786e-06,3.50958e-05,0.000382429,0.00177234,0.00817693,0.0190691,0.0393028,0.0654199,0.100391,0.132212,0.164002,0.193799,0.21845,0.237446,0.246818
115,0.253305,0.250057,0.248842,0.2496,0.245119,0.23279,0.20919,0.176739,0.143165,0.110106,0.0735489,0.0419687,0.0198567,0.00523003,0.000755131,3.54772e-05,8.82162e-07,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,7.15267e-08,3.26638e-06,3.98642e-05,0.00029221,0.00161326,0.00773594,0.0184876,0.0383281,0.0636757,0.0977784,0.130402,0.162215,0.192659,0.217233,0.237377,0.247041
114,0.253697,0.25021,0.249828,0.249524,0.245192,0.232526,0.207389,0.17716,0.141264,0.107674,0.0726488,0.0401169,0.0188466,0.00407607,0.000559243,2.00275e-05,9.06004e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,1.64511e-06,2.53681e-05,0.000252728,0.00153639,0.00701972,0.0176652,0.0350275,0.0608473,0.0931424,0.126986,0.160972,0.188971,0.214559,0.235399,0.245855
113,0.255437,0.250363,0.249145,0.2496,0.245266,0.230238,0.205053,0.17145,0.137425,0.105457,0.0688972,0.0386027,0.0175145,0.00355936,0.000492294,2.28885e-05,2.86107e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,7.15267e-08,1.88354e-06,1.9646e-05,0.000237469,0.00131285,0.00610552,0.0156435,0.0336671,0.0576406,0.0925322,0.123558,0.157506,0.187072,0.214447,0.235196,0.245855
112,0.253933,0.250286,0.249828,0.249372,0.244461,0.230044,0.203222,0.170593,0.134779,0.101372,0.0662451,0.0363002,0.0158328,0.00319047,0.000324254,1.37331e-05,3.81476e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,9.06004e-07,1.2398e-05,0.000171664,0.00113203,0.00562734,0.0147153,0.0313493,0.0562822,0.0880373,0.120416,0.155267,0.186858,0.213386,0.23459,0.245266
111,0.25496,0.251053,0.249524,0.249069,0.243299,0.226922,0.198735,0.169991,0.133964,0.101334,0.064508,0.0330651,0.0148347,0.00307717,0.000355154,1.04906e-05,2.56304e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,6.67582e-07,1.43053e-05,0.000150111,0.00102064,0.00462863,0.0136855,0.0299805,0.053675,0.0866865,0.119975,0.151421,0.182977,0.211731,0.234791,0.245192
110,0.254881,0.250593,0.250439,0.248918,0.242363,0.22592,0.199656,0.1664,0.132619,0.0984956,0.061947,0.0330025,0.0140121,0.00249866,0.000264744,4.38697e-06,2.68225e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,6.13937e-07,7.24804e-06,0.0001112,0.000783932,0.00453326,0.0126017,0.0293216,0.0526166,0.0838301,0.116147,0.150503,0.18192,0.207337,0.230627,0.243878
109,0.255358,0.25021,0.249676,0.248766,0.241435,0.22499,0.197062,0.165325,0.128925,0.0958562,0.0598384,0.0316558,0.0125694,0.00239338,0.000224308,5.3645e-06,7.74872e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.35121e-07,6.10361e-06,0.000104906,0.00076791,0.00387407,0.0121729,0.0273217,0.0509603,0.082855,0.116345,0.146992,0.179804,0.209297,0.231148,0.244607
108,0.258012,0.2496,0.249296,0.248691,0.24115,0.221702,0.194489,0.160688,0.126262,0.0942136,0.0559478,0.030292,0.0110313,0.00179351,0.000145533,4.93534e-06,2.98028e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.96698e-07,4.95918e-06,7.24804e-05,0.00062829,0.00377298,0.0108772,0.0264707,0.048796,0.0810274,0.113571,0.145659,0.178084,0.207337,0.2294,0.243154
107,0.257606,0.250593,0.249372,0.247563,0.240231,0.218159,0.193341,0.159499,0.123632,0.0901097,0.0541004,0.0277484,0.0107509,0.00153716,0.000108148,3.26638e-06,7.15267e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-07,4.31544e-06,6.44694e-05,0.000525483,0.00322175,0.00998894,0.0250639,0.0464629,0.0798039,0.109561,0.144503,0.176169,0.203727,0.227679,0.243444
106,0.257768,0.250977,0.250669,0.247339,0.239319,0.217811,0.188796,0.156963,0.121325,0.0883412,0.0502847,0.0252687,0.00920806,0.00127642,9.17449e-05,2.43191e-06,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-07,2.47959e-06,4.94011e-05,0.000481231,0.00308766,0.00858682,0.0230148,0.0456194,0.0751204,0.105375,0.140899,0.172243,0.20192,0.225796,0.242005
105,0.259319,0.250977,0.249448,0.247713,0.238483,0.218217,0.185799,0.15436,0.118448,0.0854745,0.0497442,0.0248382,0.0083114,0.000983635,6.80934e-05,1.40669e-06,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-08,2.38422e-06,4.00549e-05,0.000422675,0.00261711,0.0081136,0.0214773,0.043002,0.0717516,0.105118,0.138845,0.168557,0.202219,0.225423,0.242291
104,0.260225,0.252446,0.250439,0.247414,0.235941,0.215689,0.183674,0.149514,0.117027,0.0865766,0.0479337,0.0214509,0.00749104,0.00087644,5.93194e-05,1.40669e-06,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-08,2.05043e-06,4.10086e-05,0.00030251,0.00228599,0.00737087,0.020512,0.0403501,0.0675786,0.104329,0.137702,0.168522,0.19917,0.222908,0.241008
