SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-25 16:20:23
Date and Time Ended,2017-Jul-25 16:24:56
Scan Name,MSP_A_FPGA-TX1-03--RX13-03-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,15126
Horizontal Opening,78
Horizontal Percentage,60.47
Vertical Opening,229
Vertical Percentage,89.41
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.16766,0.157779,0.141385,0.123632,0.107195,0.08654,0.0673896,0.0542436,0.039102,0.0303538,0.0214155,0.0136227,0.00925573,0.00571317,0.00357853,0.00206073,0.00126106,0.000686656,0.000340753,0.000170806,7.66766e-05,4.10086e-05,1.63081e-05,9.06004e-06,4.57771e-06,2.86107e-06,2.00275e-06,1.2398e-06,9.53689e-07,7.62951e-07,1.5259e-06,9.53689e-07,5.72213e-07,4.76844e-07,2.98028e-07,4.76844e-07,1.90738e-07,3.81476e-07,2.38422e-07,1.66896e-07,9.53689e-08,2.26501e-07,8.34478e-08,8.34478e-08,1.43053e-07,5.96056e-08,9.53689e-08,1.54974e-07,2.86107e-07,1.19211e-07,4.76844e-08,9.53689e-08,1.0729e-07,3.57633e-08,8.34478e-08,8.34478e-08,7.15267e-08,1.0729e-07,2.86107e-07,7.15267e-08,4.76844e-08,8.34478e-08,2.38422e-07,2.02659e-07,4.53002e-07,5.72213e-07,9.53689e-07,6.67582e-07,1.2398e-06,7.62951e-07,3.0518e-06,2.47959e-06,4.95918e-06,8.01099e-06,1.29702e-05,1.80247e-05,2.65126e-05,4.94011e-05,8.02052e-05,0.000120928,0.000208381,0.000274281,0.000424964,0.000541791,0.000884642,0.00109712,0.00156872,0.00223945,0.0027987,0.00362106,0.00438439,0.00596265,0.00707428,0.00907928,0.0112529,0.0142775,0.0174995,0.0209265,0.0259845,0.032585,0.0393386,0.0477828,0.0609515,0.0724304,0.0840537,0.103354,0.11893,0.137725,0.151589,0.164562,0.180836,0.195884,0.206241,0.217985,0.227679,0.235534,0.241079,0.246298,0.250669,0.256316,0.261889,0.26701,0.272881,0.281701,0.287636,0.29832,0.306124,0.313865,0.328463
126,0.16828,0.154156,0.13946,0.123744,0.106832,0.0880657,0.0673785,0.0548245,0.0377749,0.0296442,0.0199665,0.0133894,0.00893471,0.00546015,0.00335393,0.00194524,0.0011882,0.000687324,0.000310712,0.000150015,8.11589e-05,3.19486e-05,1.6022e-05,7.72488e-06,3.71939e-06,2.28885e-06,1.50206e-06,8.70241e-07,5.72213e-07,6.4374e-07,3.93397e-07,5.00687e-07,2.26501e-07,3.57633e-07,2.50343e-07,1.66896e-07,1.43053e-07,1.54974e-07,1.0729e-07,8.34478e-08,1.19211e-07,6.55661e-08,4.76844e-08,6.55661e-08,5.96056e-08,2.98028e-08,2.38422e-08,4.17239e-08,3.57633e-08,1.19211e-08,1.19211e-08,1.19211e-08,2.38422e-08,2.38422e-08,1.78817e-08,3.57633e-08,7.15267e-08,4.17239e-08,8.34478e-08,7.15267e-08,5.3645e-08,1.01329e-07,1.37093e-07,7.74872e-08,2.38422e-07,1.90738e-07,3.57633e-07,3.69554e-07,3.81476e-07,6.55661e-07,1.14443e-06,2.32462e-06,2.19348e-06,4.00549e-06,7.15267e-06,1.54498e-05,2.29839e-05,4.17716e-05,5.37881e-05,8.63088e-05,0.000159457,0.000230983,0.000343519,0.000481708,0.000777543,0.00101492,0.00143149,0.00193198,0.00251268,0.00325875,0.00415904,0.00565642,0.00664839,0.00834985,0.010511,0.0134615,0.0168578,0.0200683,0.0250027,0.0306674,0.0379148,0.0466614,0.0585552,0.070864,0.0855459,0.100121,0.117835,0.133288,0.147655,0.167386,0.180836,0.192298,0.206137,0.216602,0.227679,0.235534,0.241934,0.246595,0.250057,0.25696,0.261221,0.26841,0.276566,0.281314,0.291318,0.29963,0.309361,0.318998,0.32952
125,0.167798,0.15468,0.137125,0.121613,0.103721,0.0856891,0.0671245,0.0525053,0.0376223,0.0293995,0.0197414,0.013128,0.00888027,0.00555161,0.00324044,0.00189755,0.00119039,0.000697147,0.000318723,0.000146391,7.30526e-05,2.85153e-05,1.50683e-05,6.67582e-06,2.00275e-06,1.95506e-06,1.14443e-06,7.98714e-07,4.05318e-07,3.45712e-07,3.09949e-07,3.69554e-07,2.44383e-07,2.38422e-07,2.1458e-07,1.19211e-07,9.53689e-08,8.94083e-08,7.15267e-08,5.96056e-08,2.38422e-08,5.3645e-08,5.3645e-08,3.57633e-08,2.98028e-08,2.38422e-08,3.57633e-08,3.57633e-08,1.78817e-08,2.38422e-08,5.96056e-09,2.98028e-08,3.57633e-08,5.3645e-08,1.78817e-08,2.98028e-08,3.57633e-08,2.38422e-08,2.98028e-08,5.96056e-09,4.17239e-08,4.76844e-08,1.19211e-07,1.19211e-07,1.13251e-07,1.43053e-07,2.1458e-07,3.2187e-07,3.45712e-07,5.84134e-07,1.0729e-06,1.57359e-06,2.65841e-06,2.67033e-06,7.24804e-06,1.25887e-05,1.71664e-05,3.25208e-05,5.34066e-05,8.68811e-05,0.000149634,0.000212196,0.00030499,0.000465591,0.000676833,0.000907912,0.00124876,0.00190051,0.00236782,0.00303435,0.0039435,0.00514792,0.00629553,0.00818565,0.00999619,0.0128589,0.0161035,0.0192505,0.0246803,0.0301105,0.0374263,0.0458107,0.0580572,0.0698013,0.0817879,0.100415,0.115606,0.130694,0.147601,0.16228,0.18012,0.191757,0.206033,0.218683,0.227048,0.232724,0.240372,0.246298,0.251903,0.254722,0.261221,0.268586,0.272517,0.282089,0.290492,0.300069,0.309595,0.317515,0.3282
124,0.163903,0.154447,0.140224,0.11945,0.102296,0.0848899,0.0663417,0.0511481,0.036597,0.0280332,0.0190571,0.0126469,0.00859931,0.00526932,0.00313621,0.0019235,0.00109321,0.00063592,0.000299172,0.000142672,7.04776e-05,2.75616e-05,1.13489e-05,6.67582e-06,2.72993e-06,1.2994e-06,1.00137e-06,3.2187e-07,3.57633e-07,1.78817e-07,2.50343e-07,2.26501e-07,1.25172e-07,1.37093e-07,1.25172e-07,6.55661e-08,6.55661e-08,5.96056e-08,4.17239e-08,7.15267e-08,1.78817e-08,1.78817e-08,1.78817e-08,1.19211e-08,2.38422e-08,4.76844e-08,2.38422e-08,1.19211e-08,1.19211e-08,1.19211e-08,5.96056e-09,1.19211e-08,2.98028e-08,5.96056e-09,1.78817e-08,1.19211e-08,1.19211e-08,2.98028e-08,1.78817e-08,2.98028e-08,1.19211e-08,5.96056e-08,5.96056e-08,5.96056e-08,5.96056e-08,5.96056e-08,1.13251e-07,1.54974e-07,1.54974e-07,2.02659e-07,5.96056e-07,1.02522e-06,1.53782e-06,1.83585e-06,4.57771e-06,8.20172e-06,1.29702e-05,2.29839e-05,3.50004e-05,6.32296e-05,0.000116159,0.000157073,0.000252823,0.000375944,0.000583085,0.000805867,0.00115167,0.00161231,0.00213092,0.00271239,0.00347686,0.00475147,0.00597829,0.00765968,0.00956704,0.0119217,0.015584,0.0183428,0.0235236,0.029163,0.0349662,0.0442517,0.0553879,0.0668506,0.0800144,0.0970831,0.111242,0.126809,0.144071,0.16286,0.17793,0.18884,0.202169,0.215123,0.225052,0.233121,0.239809,0.246595,0.25113,0.257121,0.264254,0.270537,0.275821,0.283064,0.291111,0.301172,0.309595,0.322008,0.333274
123,0.166841,0.153119,0.136577,0.120824,0.102861,0.0848723,0.0644218,0.0482215,0.0370371,0.0271884,0.0175988,0.0124519,0.00828902,0.00503853,0.00312238,0.00184377,0.00107786,0.000609789,0.000284199,0.000134661,6.03685e-05,2.6894e-05,1.14443e-05,5.05455e-06,2.44383e-06,1.10866e-06,8.34478e-07,3.09949e-07,2.26501e-07,1.43053e-07,1.25172e-07,1.84777e-07,2.38422e-08,7.15267e-08,5.96056e-08,5.96056e-08,3.57633e-08,4.76844e-08,2.98028e-08,3.57633e-08,2.38422e-08,5.96056e-09,1.78817e-08,1.19211e-08,2.38422e-08,1.19211e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,1.19211e-08,2.38422e-08,1.78817e-08,2.38422e-08,2.38422e-08,6.55661e-08,5.96056e-08,8.34478e-08,1.01329e-07,1.78817e-07,2.20541e-07,4.17239e-07,8.10636e-07,1.22787e-06,1.87161e-06,2.7657e-06,7.24804e-06,8.86931e-06,1.9646e-05,3.15671e-05,5.33112e-05,0.00011635,0.000153258,0.000230793,0.00033856,0.000493534,0.000704108,0.00102569,0.00154622,0.00198062,0.00251097,0.00334955,0.00461585,0.00553769,0.00748294,0.00920063,0.0115067,0.0150697,0.0178131,0.0231383,0.027679,0.0340789,0.0430381,0.055727,0.0659996,0.0785415,0.0949893,0.111758,0.128238,0.145092,0.160311,0.175115,0.187543,0.203071,0.215689,0.223944,0.231671,0.240513,0.246002,0.250516,0.257121,0.262897,0.267883,0.276193,0.283456,0.290286,0.301393,0.308661,0.32125,0.333545
122,0.164562,0.150752,0.135269,0.117564,0.101234,0.0829473,0.0618909,0.0492064,0.0351191,0.0277653,0.0180788,0.0120115,0.00793786,0.00482719,0.00300135,0.00176299,0.00104477,0.000588426,0.000256733,0.000130655,6.17037e-05,2.8706e-05,1.00137e-05,4.48234e-06,1.82393e-06,9.41768e-07,4.76844e-07,1.84777e-07,9.53689e-08,1.01329e-07,4.76844e-08,1.0729e-07,4.76844e-08,7.15267e-08,1.78817e-08,5.96056e-09,2.38422e-08,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,1.78817e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,3.57633e-08,2.98028e-08,9.53689e-08,8.34478e-08,6.55661e-08,9.53689e-08,2.86107e-07,4.76844e-07,6.4374e-07,1.39477e-06,2.07427e-06,3.71939e-06,6.10361e-06,1.47822e-05,1.98367e-05,3.91966e-05,8.20172e-05,0.000125982,0.000190166,0.000271515,0.000447375,0.000607786,0.000944533,0.00135576,0.00180962,0.00229982,0.00298667,0.00411307,0.00512055,0.00685157,0.00862702,0.0108582,0.0137319,0.0170224,0.0217257,0.0266941,0.032723,0.0419107,0.0529191,0.0637699,0.0755847,0.0930683,0.108215,0.122194,0.141483,0.157234,0.176094,0.185002,0.20449,0.215803,0.223455,0.232196,0.241079,0.245413,0.250823,0.256477,0.265281,0.270359,0.275635,0.284836,0.291941,0.301393,0.312428,0.323023,0.334635
121,0.160436,0.149705,0.137632,0.120717,0.10222,0.082347,0.0624952,0.0474506,0.0349453,0.0269736,0.0176116,0.0114771,0.00771131,0.00475814,0.00291009,0.00170567,0.000981441,0.000538262,0.000246052,0.000119688,5.66491e-05,2.60357e-05,8.86931e-06,4.57771e-06,1.45438e-06,7.86793e-07,2.02659e-07,1.19211e-07,8.34478e-08,7.15267e-08,1.13251e-07,5.96056e-08,2.38422e-08,2.38422e-08,1.78817e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,2.38422e-08,2.38422e-08,1.19211e-08,8.94083e-08,5.96056e-08,1.13251e-07,1.37093e-07,3.33791e-07,4.05318e-07,8.34478e-07,1.63319e-06,3.0518e-06,4.57771e-06,1.40192e-05,1.94553e-05,3.40467e-05,6.86656e-05,0.000109579,0.000167659,0.000224212,0.000419242,0.000559148,0.000851644,0.00124952,0.00173018,0.00209869,0.00288891,0.00369869,0.00489252,0.00649242,0.00844071,0.0105723,0.013454,0.0163308,0.0209008,0.0257801,0.032541,0.040707,0.0519064,0.0621633,0.0727779,0.0926473,0.107364,0.12634,0.140128,0.157053,0.174369,0.187457,0.203373,0.214223,0.223455,0.231933,0.239389,0.24556,0.250977,0.25696,0.263744,0.268586,0.276379,0.283849,0.292986,0.300951,0.311241,0.32125,0.333545
120,0.162408,0.148727,0.134957,0.118345,0.0996578,0.0792098,0.0623051,0.0475553,0.0337726,0.0261287,0.0173719,0.011031,0.00768137,0.00451629,0.00268254,0.00158255,0.000892176,0.000506313,0.000228885,0.000114538,5.48371e-05,2.38422e-05,9.91836e-06,3.24254e-06,1.5259e-06,7.5103e-07,2.44383e-07,1.13251e-07,1.01329e-07,3.57633e-08,5.3645e-08,2.38422e-08,5.96056e-09,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.78817e-08,2.98028e-08,6.55661e-08,3.57633e-08,5.96056e-08,1.49014e-07,1.31132e-07,5.00687e-07,1.02522e-06,2.67033e-06,2.47959e-06,9.91836e-06,1.17304e-05,2.64172e-05,6.17037e-05,8.37339e-05,0.000143053,0.000197318,0.000358873,0.000490196,0.000729477,0.00107948,0.00142691,0.00190251,0.00259861,0.0034514,0.00462539,0.0060069,0.00776938,0.00955031,0.0128411,0.0153033,0.0196655,0.0242291,0.0312095,0.0392143,0.0510334,0.0605818,0.0709376,0.0900206,0.106721,0.120398,0.139507,0.154156,0.172243,0.183674,0.196731,0.213887,0.223212,0.231278,0.237998,0.244388,0.252836,0.25696,0.264084,0.271614,0.277691,0.285034,0.297022,0.302283,0.309361,0.318998,0.329255
119,0.161895,0.149925,0.136123,0.114861,0.0984837,0.0790264,0.0599084,0.0474067,0.0328174,0.0255772,0.0170494,0.011065,0.00731143,0.00443971,0.00271372,0.00159791,0.000881876,0.00050803,0.000233558,9.47967e-05,5.29297e-05,2.05997e-05,9.44152e-06,3.33791e-06,1.35901e-06,7.03346e-07,2.32462e-07,1.25172e-07,4.17239e-08,2.38422e-08,5.96056e-09,1.78817e-08,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,1.19211e-08,2.98028e-08,1.0729e-07,2.62264e-07,3.69554e-07,7.27188e-07,1.54974e-06,2.65841e-06,8.01099e-06,1.19211e-05,1.86923e-05,4.16762e-05,7.22896e-05,0.000115492,0.000177195,0.000300698,0.000424868,0.000624475,0.00104973,0.00139048,0.00176852,0.0024382,0.00337129,0.00431201,0.00575771,0.0071506,0.00924591,0.012458,0.0154267,0.0190606,0.0250501,0.0298538,0.0379746,0.0485358,0.0606177,0.0698489,0.0884843,0.106388,0.120151,0.138892,0.152379,0.170664,0.181558,0.198063,0.212225,0.222484,0.230887,0.239529,0.245855,0.25113,0.257931,0.264084,0.271794,0.275821,0.286429,0.292776,0.303178,0.316533,0.321755,0.336837
118,0.159873,0.145401,0.133418,0.1147,0.0952544,0.0783162,0.0609243,0.0461983,0.0327675,0.0249494,0.0163367,0.0104576,0.00720076,0.00418736,0.00256847,0.00148327,0.00084678,0.000482185,0.000211624,9.06958e-05,4.62539e-05,2.08858e-05,1.02045e-05,2.7657e-06,1.34709e-06,5.3645e-07,1.96698e-07,3.57633e-08,3.57633e-08,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,5.96056e-09,2.38422e-08,2.98028e-08,5.96056e-08,7.15267e-08,2.02659e-07,4.88766e-07,1.06098e-06,1.53782e-06,4.76844e-06,7.91562e-06,1.29702e-05,3.54772e-05,4.44419e-05,0.000102808,0.000145533,0.00023661,0.000381952,0.000540837,0.000929942,0.00124542,0.00162442,0.00212148,0.00300116,0.00387236,0.00512083,0.00657686,0.00857196,0.0114233,0.0140831,0.0181856,0.0224165,0.0290513,0.0367513,0.0480349,0.0581809,0.0683112,0.0882935,0.10141,0.117429,0.136622,0.150365,0.170664,0.182447,0.193753,0.21124,0.219739,0.230757,0.239669,0.24468,0.252058,0.255836,0.264938,0.271434,0.279586,0.28663,0.296378,0.303628,0.313865,0.323278,0.332733
