SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2017-Jul-25 11:14:07
Date and Time Ended,2017-Jul-25 11:16:11
Scan Name,MSP_A_FPGA-TX2-09--RX15-09-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,7103
Horizontal Opening,35
Horizontal Percentage,53.85
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.25504,0.252213,0.251903,0.250746,0.250134,0.249828,0.250516,0.249752,0.246446,0.240867,0.228377,0.203981,0.17716,0.139936,0.0999009,0.059869,0.036725,0.0157219,0.00515984,0.00150492,0.000368315,5.18807e-05,5.72213e-06,1.14443e-06,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-07,3.62402e-06,4.31067e-05,0.000253872,0.000831807,0.00429217,0.0130871,0.0314359,0.0580737,0.0906181,0.122798,0.150172,0.176892,0.196448,0.209511,0.223151,0.231933,0.23883,0.243082,0.246446
126,0.255597,0.252602,0.251903,0.250593,0.250439,0.250134,0.249448,0.248842,0.245266,0.237652,0.2273,0.20192,0.172352,0.133898,0.0939651,0.0579422,0.0347909,0.0137716,0.00499275,0.00134089,0.000269703,4.3679e-05,3.43328e-06,4.2916e-07,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,7.15267e-08,2.33654e-06,4.92103e-05,0.000260739,0.000882544,0.00417945,0.0117638,0.0274821,0.0555494,0.0888682,0.115999,0.148592,0.172934,0.195697,0.20781,0.222424,0.231671,0.239039,0.244169,0.246298
125,0.256557,0.253461,0.251671,0.251207,0.25021,0.249752,0.249828,0.24854,0.246076,0.239109,0.224496,0.20192,0.169219,0.134668,0.0989715,0.0557308,0.0322337,0.0137804,0.00451057,0.00126421,0.000284199,3.98642e-05,3.52865e-06,3.57633e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.76844e-08,2.02659e-06,2.93736e-05,0.000181201,0.00095407,0.0035874,0.0113584,0.0290039,0.0537913,0.0840537,0.11559,0.150282,0.17411,0.194443,0.208763,0.221702,0.230432,0.236896,0.24301,0.245707
124,0.255676,0.253776,0.251903,0.250977,0.250057,0.249676,0.249296,0.248615,0.245046,0.237033,0.225052,0.198687,0.167763,0.13107,0.0932484,0.0543336,0.0301749,0.0129246,0.00382124,0.0011078,0.000232509,3.03273e-05,3.17102e-06,2.62264e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.3645e-08,1.45438e-06,2.70848e-05,0.000230793,0.000851835,0.00343366,0.0110506,0.0278882,0.0502107,0.0795096,0.11354,0.146781,0.170949,0.192027,0.205105,0.220389,0.229336,0.237171,0.241577,0.245046
123,0.256477,0.253697,0.25198,0.250439,0.250823,0.250134,0.248993,0.248465,0.244534,0.235805,0.223516,0.199704,0.169991,0.129291,0.0928784,0.0509984,0.0303201,0.0129469,0.00360399,0.000984207,0.000187877,3.43328e-05,2.50343e-06,2.02659e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.76844e-08,1.00137e-06,2.34607e-05,0.000230602,0.0008196,0.00325113,0.0113539,0.0269239,0.0502631,0.0814221,0.113697,0.145452,0.170913,0.190243,0.206605,0.21845,0.2294,0.237514,0.24301,0.24652
122,0.258337,0.253697,0.252446,0.251516,0.2509,0.25021,0.24922,0.247414,0.242938,0.237446,0.223577,0.195045,0.164595,0.128158,0.086312,0.0490884,0.0284826,0.0115358,0.00342031,0.000914969,0.000150492,2.59403e-05,2.21733e-06,1.37093e-07,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-08,1.02522e-06,1.98367e-05,0.000157931,0.000776112,0.00305829,0.0105684,0.0250073,0.0455991,0.0782489,0.110388,0.142542,0.168626,0.190287,0.206501,0.218508,0.228568,0.237239,0.242077,0.244607
121,0.258012,0.253776,0.252213,0.252135,0.250134,0.250134,0.24922,0.247638,0.245119,0.236486,0.223334,0.194258,0.165259,0.12844,0.0857608,0.0483839,0.0264553,0.0113293,0.0033526,0.000860037,0.000151637,2.51774e-05,1.64511e-06,1.66896e-07,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,1.04906e-06,1.75479e-05,0.000189593,0.000618563,0.00302148,0.00962959,0.0236309,0.0461047,0.0764239,0.109415,0.141752,0.167832,0.188103,0.203829,0.218742,0.228632,0.236281,0.242507,0.24652
120,0.257283,0.253933,0.252524,0.251207,0.249981,0.249752,0.249448,0.246743,0.243444,0.23372,0.219386,0.192478,0.162376,0.122176,0.0800926,0.0456321,0.0254067,0.0102829,0.00290684,0.000717937,0.000118257,1.98367e-05,1.93122e-06,9.53689e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,7.62951e-07,1.73571e-05,0.000140192,0.000604067,0.00259079,0.00923724,0.0230556,0.0439667,0.0752584,0.107973,0.136463,0.165159,0.186603,0.203373,0.217233,0.228568,0.235128,0.241079,0.245119
119,0.25696,0.254248,0.251439,0.25113,0.250977,0.24922,0.249524,0.248389,0.243082,0.23412,0.219445,0.192298,0.160941,0.121003,0.0805494,0.0460321,0.0248261,0.00934634,0.00296101,0.00066968,0.000107385,2.72755e-05,1.57359e-06,8.34478e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.38422e-08,6.67582e-07,1.64034e-05,0.000141718,0.000563821,0.00271553,0.00888209,0.0240987,0.0424824,0.0717704,0.105647,0.137034,0.165225,0.186986,0.201522,0.216373,0.226796,0.235873,0.241791,0.245413
118,0.257687,0.253776,0.252291,0.251362,0.250669,0.249524,0.249372,0.247563,0.24301,0.231409,0.218742,0.187887,0.156963,0.117649,0.0789578,0.0452665,0.0239291,0.00851835,0.00256237,0.000650416,0.000107004,1.77386e-05,1.38285e-06,5.96056e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,4.82805e-07,1.22072e-05,0.000117685,0.000446517,0.00242676,0.00856374,0.0214542,0.0408206,0.069641,0.101952,0.132298,0.162344,0.184835,0.200437,0.216144,0.225361,0.232988,0.240867,0.244607
117,0.258582,0.254643,0.253226,0.251516,0.251053,0.2496,0.249296,0.247713,0.241934,0.230432,0.213386,0.18542,0.151898,0.114668,0.0709868,0.0424054,0.0212715,0.00811933,0.00216773,0.000620661,0.000106432,1.43053e-05,7.62951e-07,2.98028e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.17239e-07,1.27794e-05,0.00011368,0.000404746,0.00235733,0.0086902,0.0196382,0.0383228,0.067926,0.101561,0.130798,0.158175,0.183716,0.198015,0.215179,0.224681,0.233786,0.240796,0.244242
