SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-25 16:28:50
Date and Time Ended,2017-Jul-25 16:33:23
Scan Name,MSP_A_FPGA-TX1-00--RX13-00-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,15192
Horizontal Opening,77
Horizontal Percentage,59.69
Vertical Opening,232
Vertical Percentage,90.98
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.217522,0.210264,0.192298,0.175716,0.159004,0.137494,0.116993,0.0977551,0.0819187,0.0622578,0.0473136,0.0353647,0.0250302,0.0178823,0.0121588,0.00794125,0.00468795,0.00266136,0.00134432,0.000644026,0.000275521,0.000103761,3.36652e-05,1.22072e-05,2.47959e-06,3.81476e-07,4.76844e-08,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-08,9.53689e-08,2.86107e-07,7.62951e-07,2.00275e-06,4.2916e-06,1.41146e-05,2.00275e-05,4.13901e-05,7.10498e-05,0.000135328,0.000217727,0.000388819,0.000615034,0.000946345,0.00132515,0.00212806,0.00303702,0.00434424,0.00606746,0.00781802,0.0104884,0.0143833,0.0186077,0.0225584,0.0305416,0.037399,0.0446278,0.0589683,0.0698846,0.082347,0.0999741,0.121397,0.135987,0.151533,0.166096,0.184087,0.200388,0.212555,0.225052,0.232064,0.24009,0.245266,0.249296,0.251285,0.254406,0.258419,0.263404,0.26947,0.278825
126,0.215349,0.204797,0.19042,0.172897,0.155858,0.137679,0.114764,0.0950113,0.0762744,0.0627826,0.0480575,0.0347084,0.0240146,0.0174169,0.011617,0.00744919,0.00452888,0.00256609,0.00123522,0.000614939,0.000252823,9.89929e-05,2.91829e-05,9.25078e-06,1.81201e-06,3.09949e-07,2.98028e-08,1.19211e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,1.13251e-07,2.26501e-07,6.07977e-07,1.64511e-06,4.19623e-06,9.15541e-06,1.64034e-05,3.6717e-05,6.52323e-05,0.000115778,0.000196746,0.000328164,0.000551709,0.000851263,0.00125305,0.00187181,0.00291476,0.00405194,0.00570449,0.00731404,0.00966251,0.0137896,0.0179552,0.022193,0.0285471,0.0363889,0.0440755,0.0550381,0.0672347,0.0795019,0.0985785,0.114508,0.130236,0.148673,0.166637,0.187029,0.199025,0.212665,0.223577,0.232592,0.239949,0.24556,0.2496,0.252992,0.25696,0.259237,0.264766,0.270895,0.279777
125,0.217637,0.205826,0.190775,0.173043,0.152549,0.136577,0.114925,0.0957666,0.0797962,0.0595946,0.0485186,0.033576,0.0239865,0.0171156,0.0114316,0.00721802,0.00436818,0.00241789,0.00121509,0.000590333,0.000231556,0.000101186,2.49866e-05,8.29709e-06,1.95506e-06,3.45712e-07,4.17239e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,7.15267e-08,1.78817e-07,5.00687e-07,9.17926e-07,4.10086e-06,7.72488e-06,1.61173e-05,2.91829e-05,6.11315e-05,0.000103285,0.000184539,0.000306611,0.000521,0.000753128,0.00115911,0.00176909,0.00272869,0.00386816,0.00522669,0.00718359,0.00924779,0.013003,0.017498,0.0217533,0.0280928,0.0348324,0.0413147,0.0540504,0.0658088,0.0781667,0.0971522,0.114252,0.13217,0.146913,0.166096,0.183018,0.198543,0.208976,0.220686,0.233786,0.238552,0.24468,0.248088,0.252058,0.256316,0.260888,0.266836,0.271614,0.277691
124,0.2188,0.201176,0.186688,0.171378,0.153406,0.133462,0.112125,0.0915293,0.0764453,0.059612,0.0462766,0.0321856,0.0233148,0.0163524,0.0102683,0.00694886,0.00413396,0.00226558,0.00111667,0.000531777,0.000220111,8.2208e-05,2.28885e-05,6.67582e-06,1.56167e-06,2.98028e-07,5.3645e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,2.98028e-08,1.25172e-07,5.12608e-07,8.34478e-07,2.86107e-06,5.8175e-06,1.13489e-05,2.35561e-05,4.95918e-05,8.77394e-05,0.000146296,0.000261215,0.000438029,0.000671015,0.00106641,0.00152419,0.00245279,0.00358186,0.0048436,0.00668179,0.00875724,0.0125488,0.0168266,0.0209468,0.0272536,0.0335815,0.0401012,0.051463,0.0649942,0.0783911,0.0948353,0.110403,0.126535,0.145401,0.162796,0.183181,0.195138,0.212555,0.22309,0.230497,0.238691,0.244242,0.248691,0.252213,0.255517,0.261554,0.265109,0.270181,0.280544
123,0.216144,0.204695,0.188666,0.170878,0.153983,0.131449,0.114061,0.0933866,0.0757105,0.0567698,0.0442326,0.0321805,0.0223773,0.0160229,0.0104114,0.0068778,0.00405442,0.00222419,0.00114567,0.000511845,0.000200179,7.76303e-05,2.30793e-05,6.00824e-06,1.38285e-06,2.50343e-07,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,9.53689e-08,3.33791e-07,9.41768e-07,2.38422e-06,5.14992e-06,1.20165e-05,2.63218e-05,4.55863e-05,8.3257e-05,0.000143149,0.000248341,0.000448329,0.000679313,0.000982586,0.00149271,0.00231708,0.00328574,0.00465305,0.00626932,0.00846181,0.012055,0.016391,0.0194591,0.0265832,0.0322388,0.0404657,0.0514307,0.063562,0.076246,0.0935786,0.109196,0.12856,0.145815,0.161384,0.177544,0.192207,0.207599,0.222002,0.231148,0.237446,0.244826,0.249752,0.25409,0.255358,0.261054,0.264425,0.275635,0.282284
122,0.215576,0.204592,0.186348,0.169324,0.151701,0.130195,0.111001,0.0946163,0.073721,0.0564334,0.0431515,0.0304282,0.0213497,0.0152555,0.00980288,0.00653228,0.00374037,0.00202268,0.00102731,0.000499065,0.000177768,7.43877e-05,1.91691e-05,5.62676e-06,1.37093e-06,2.26501e-07,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,6.55661e-08,2.44383e-07,7.5103e-07,1.62127e-06,3.81476e-06,9.72763e-06,1.73571e-05,3.65263e-05,7.3434e-05,0.000134565,0.000212577,0.000372034,0.00059844,0.000829232,0.00132296,0.00210069,0.00305695,0.00440757,0.00575904,0.00820895,0.0111911,0.0153337,0.0188241,0.0252695,0.0314443,0.0375258,0.0476993,0.0610696,0.0726874,0.0887335,0.109546,0.126223,0.145815,0.159748,0.176018,0.192207,0.206657,0.218334,0.231671,0.237446,0.244534,0.249145,0.253776,0.256638,0.259565,0.26701,0.276379,0.282869
121,0.210805,0.200388,0.185169,0.168626,0.148242,0.130319,0.11422,0.090438,0.0733251,0.0552684,0.042867,0.0310345,0.0212423,0.0150398,0.00968673,0.00638743,0.00388409,0.00190566,0.000970283,0.000454623,0.000168994,6.96193e-05,1.80247e-05,5.24529e-06,1.21595e-06,1.19211e-07,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,4.76844e-08,1.84777e-07,4.88766e-07,1.87161e-06,3.24254e-06,9.15541e-06,1.35424e-05,3.6717e-05,6.00824e-05,0.000111105,0.000205043,0.000368124,0.000548085,0.000790417,0.00124943,0.00202687,0.00303035,0.00411078,0.00562057,0.00799441,0.0109167,0.0148318,0.0180565,0.0240852,0.029893,0.0374743,0.0477215,0.0601548,0.0724432,0.0917138,0.104648,0.126068,0.142765,0.157536,0.172388,0.190155,0.206657,0.217176,0.229464,0.236759,0.244388,0.247638,0.250977,0.256799,0.262224,0.266316,0.271975,0.284836
120,0.21124,0.197871,0.182042,0.167386,0.149269,0.127719,0.104355,0.0893529,0.0723536,0.0544673,0.0416635,0.0294502,0.0205743,0.0144066,0.00924215,0.0062675,0.00355716,0.00181525,0.000885119,0.000429446,0.000152018,5.5314e-05,1.40192e-05,2.86107e-06,9.53689e-07,1.78817e-07,4.17239e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,2.98028e-08,1.66896e-07,4.88766e-07,1.08482e-06,3.71939e-06,4.95918e-06,1.24933e-05,2.93736e-05,5.64584e-05,9.70855e-05,0.000176528,0.000320821,0.000502689,0.000704299,0.00116455,0.0018575,0.00268273,0.00410105,0.00514029,0.00732857,0.0102026,0.0139855,0.0172817,0.0228721,0.0281856,0.0364829,0.0469933,0.059207,0.0705588,0.0886567,0.104116,0.121758,0.139889,0.156812,0.174667,0.192841,0.204184,0.220805,0.230497,0.237721,0.243806,0.248239,0.253461,0.258093,0.261554,0.266663,0.274343,0.285034
119,0.214111,0.203575,0.180756,0.164893,0.143616,0.124952,0.107449,0.0894114,0.0735225,0.0533603,0.0397702,0.0293826,0.0201661,0.0138732,0.00902288,0.00606508,0.00345979,0.00173848,0.000856126,0.000389963,0.000129511,5.97963e-05,1.44007e-05,4.76844e-06,6.67582e-07,1.43053e-07,3.57633e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.3645e-08,1.13251e-07,3.2187e-07,1.00137e-06,2.38422e-06,5.72213e-06,1.27794e-05,2.86107e-05,5.35973e-05,8.80255e-05,0.000165942,0.000293736,0.00046273,0.000673972,0.00109712,0.00169528,0.00251144,0.00372587,0.00502346,0.00694097,0.00986925,0.0134408,0.0165332,0.0230718,0.0281682,0.0357974,0.0459289,0.0581231,0.0718459,0.0864122,0.104037,0.118107,0.138987,0.15568,0.172171,0.187029,0.206033,0.216716,0.229464,0.237171,0.243371,0.248691,0.253776,0.257606,0.261054,0.268762,0.273976,0.28563
118,0.213775,0.199413,0.182691,0.167045,0.143768,0.123297,0.106637,0.0884843,0.0705953,0.0524246,0.0403342,0.0283652,0.0196438,0.0133041,0.00855584,0.00568494,0.00325952,0.00170214,0.000832094,0.000405222,0.000128939,5.34066e-05,1.35424e-05,3.24254e-06,4.64923e-07,1.31132e-07,2.38422e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,4.17239e-08,7.15267e-08,2.92067e-07,7.62951e-07,1.74048e-06,5.14992e-06,1.04906e-05,2.30793e-05,4.56817e-05,7.99191e-05,0.000141909,0.000267891,0.000402457,0.000622187,0.00100366,0.00158455,0.00229324,0.00337797,0.0048126,0.00637292,0.009331,0.0125998,0.0162647,0.0216785,0.0267324,0.0347437,0.0434398,0.0555758,0.0682656,0.0841573,0.101712,0.118688,0.136531,0.153867,0.17297,0.186944,0.200192,0.215917,0.22642,0.236486,0.242794,0.24854,0.253933,0.259237,0.26256,0.269292,0.278257,0.28865
