SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-25 18:49:15
Date and Time Ended,2017-Jul-25 18:53:26
Scan Name,MSP_C_FPGA-TX4-01--RX3-01-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,13457
Horizontal Opening,71
Horizontal Percentage,55.04
Vertical Opening,209
Vertical Percentage,81.57
Dwell,BER
Dwell BER,1e-8
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.206866,0.194581,0.180756,0.165827,0.145607,0.127798,0.108044,0.0903383,0.0725973,0.057142,0.042511,0.0333545,0.0238788,0.0164787,0.0114402,0.00759435,0.00478752,0.00307364,0.00208734,0.00115225,0.00062314,0.00031281,0.000172999,8.29709e-05,4.15808e-05,1.7071e-05,5.5314e-06,2.09812e-06,6.67582e-07,4.76844e-07,1.90738e-07,7.15267e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,7.15267e-08,8.34478e-08,1.78817e-07,4.76844e-07,8.5832e-07,6.67582e-07,2.19348e-06,2.67033e-06,5.91287e-06,1.36378e-05,2.26024e-05,4.31067e-05,7.71534e-05,0.000113107,0.000187495,0.000334554,0.000510414,0.000852789,0.00129234,0.00194047,0.00289015,0.0043699,0.006149,0.00856944,0.0111911,0.0153925,0.0205898,0.0265504,0.035047,0.0450152,0.0547658,0.0668288,0.0824962,0.0992714,0.118654,0.133245,0.150919,0.168349,0.185085,0.202468,0.214223,0.225299,0.231671,0.241079,0.244826,0.2496,0.252368,0.256638,0.259565,0.264766,0.270895,0.280928,0.288446
126,0.206137,0.19551,0.180836,0.164363,0.14458,0.124952,0.106443,0.0884461,0.0727391,0.0547658,0.0415199,0.0319073,0.0231592,0.0158948,0.0110412,0.00717176,0.00467222,0.00294881,0.00201076,0.00105879,0.000597486,0.000310807,0.000165274,7.41016e-05,3.0518e-05,1.86923e-05,5.5314e-06,2.67033e-06,9.29847e-07,4.53002e-07,1.19211e-07,2.98028e-08,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.38422e-08,2.98028e-08,5.96056e-08,1.19211e-07,2.38422e-07,4.17239e-07,1.01329e-06,1.2994e-06,2.44383e-06,5.05455e-06,9.63226e-06,2.12673e-05,3.34745e-05,6.37064e-05,0.00010214,0.000166037,0.000288682,0.0004757,0.000723659,0.00124619,0.00178845,0.00268225,0.00401083,0.00565461,0.0079748,0.0106038,0.0147251,0.0200732,0.026439,0.0339517,0.0429614,0.0526876,0.0661916,0.0808675,0.0951216,0.11321,0.134779,0.149815,0.167455,0.184004,0.19692,0.211567,0.223212,0.231148,0.23897,0.244534,0.2496,0.253305,0.256638,0.261554,0.265453,0.269647,0.279015,0.289261
125,0.207284,0.193205,0.177698,0.161512,0.144631,0.127164,0.106416,0.0878579,0.0714449,0.0550086,0.0414066,0.0313889,0.0229092,0.0157306,0.0109126,0.00720456,0.00466583,0.00288357,0.00192884,0.00105125,0.000595769,0.00029097,0.000162413,6.97147e-05,2.90875e-05,1.47822e-05,6.58045e-06,2.39614e-06,1.20403e-06,3.81476e-07,1.37093e-07,6.55661e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,7.15267e-08,1.13251e-07,1.90738e-07,2.74186e-07,7.39109e-07,9.6561e-07,2.00275e-06,5.62676e-06,7.53414e-06,1.55451e-05,2.88014e-05,4.96872e-05,8.80255e-05,0.000159457,0.000252918,0.000426108,0.000747311,0.00111486,0.00168803,0.00256819,0.0038962,0.0056054,0.00753553,0.0102771,0.0143697,0.0188988,0.0248872,0.032178,0.0417995,0.0521842,0.0661595,0.0789502,0.0959461,0.112681,0.132598,0.149487,0.171737,0.179175,0.200486,0.20994,0.222969,0.232328,0.238274,0.244534,0.249296,0.252058,0.257444,0.259565,0.265797,0.272881,0.281895,0.294248
124,0.204083,0.19275,0.179646,0.160185,0.141191,0.12499,0.10636,0.0865217,0.0682656,0.0536469,0.0407272,0.0308801,0.0222629,0.0151197,0.0105073,0.00689041,0.0044975,0.00280108,0.00180524,0.000946441,0.000548371,0.000280194,0.000139048,6.74258e-05,2.96597e-05,1.56405e-05,6.00824e-06,2.19348e-06,9.6561e-07,4.05318e-07,1.49014e-07,4.76844e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.78817e-08,3.57633e-08,3.57633e-08,9.53689e-08,2.08619e-07,3.45712e-07,7.15267e-07,1.35901e-06,2.67033e-06,6.58045e-06,1.27794e-05,2.4033e-05,4.73983e-05,7.53414e-05,0.000126268,0.000216869,0.000375372,0.000596818,0.00102903,0.00150769,0.00229915,0.00372759,0.00513352,0.00715473,0.00985714,0.0137929,0.018305,0.0239949,0.0309454,0.0418038,0.0524381,0.0631504,0.0786319,0.0945507,0.11231,0.130112,0.146703,0.167181,0.184004,0.197776,0.21124,0.220567,0.231409,0.237998,0.24468,0.248691,0.253461,0.256799,0.261721,0.267359,0.271254,0.282089,0.289466
123,0.204184,0.191757,0.176854,0.157779,0.137355,0.121794,0.100538,0.0829809,0.0664817,0.0524448,0.0394599,0.0304644,0.0215928,0.0147527,0.0102545,0.0066938,0.0043472,0.00271563,0.00173219,0.000907435,0.000524338,0.000255779,0.000141909,5.8175e-05,2.88968e-05,1.28748e-05,4.48234e-06,1.78817e-06,6.91424e-07,4.76844e-07,6.55661e-08,3.57633e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,2.98028e-08,6.55661e-08,1.60935e-07,3.63594e-07,6.31819e-07,1.21595e-06,2.56304e-06,5.24529e-06,8.77394e-06,2.28885e-05,3.8529e-05,6.67582e-05,0.000124552,0.000200084,0.000364118,0.000579747,0.000937572,0.00139925,0.0022982,0.00341859,0.00506037,0.00693827,0.00956615,0.0129528,0.0176519,0.0231291,0.0301017,0.040062,0.0514759,0.0629563,0.0773987,0.0939651,0.108963,0.129006,0.145711,0.163707,0.179725,0.20029,0.207389,0.219269,0.231017,0.237721,0.242363,0.249145,0.252524,0.257444,0.261221,0.267708,0.27361,0.279968,0.295736
122,0.206241,0.193114,0.17716,0.156692,0.137401,0.118005,0.106222,0.0825295,0.0665573,0.0506234,0.0392858,0.0294418,0.0213375,0.0143742,0.00980523,0.00633438,0.00424096,0.00260882,0.00164416,0.000878061,0.000514134,0.0002533,0.000124456,5.60769e-05,2.73709e-05,1.32563e-05,3.91012e-06,1.65703e-06,6.4374e-07,1.78817e-07,8.34478e-08,3.57633e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,5.96056e-08,6.55661e-08,5.3645e-08,1.96698e-07,3.93397e-07,6.55661e-07,1.96698e-06,4.67308e-06,7.82025e-06,1.68803e-05,3.42374e-05,5.76028e-05,9.91836e-05,0.000165942,0.000290398,0.000527104,0.000838388,0.00129301,0.00211137,0.00315251,0.00464199,0.00657876,0.00885493,0.0125473,0.0168592,0.022597,0.0291049,0.0387726,0.0498896,0.0605013,0.0729853,0.0908392,0.10908,0.124876,0.144478,0.16299,0.180756,0.196825,0.20887,0.219034,0.229079,0.237446,0.245266,0.248993,0.252836,0.257931,0.262897,0.266316,0.273427,0.28016,0.289261
121,0.200978,0.191578,0.173999,0.157536,0.13927,0.120363,0.0974064,0.0843132,0.0664925,0.0515666,0.0393348,0.0292358,0.0206251,0.0140431,0.00998084,0.00620403,0.00404593,0.00249857,0.00164378,0.000867571,0.000453861,0.000238422,0.000126555,5.59815e-05,2.55589e-05,1.23026e-05,4.38697e-06,1.77625e-06,7.15267e-07,2.20541e-07,1.01329e-07,2.98028e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,2.98028e-08,4.17239e-08,6.55661e-08,1.96698e-07,3.57633e-07,7.86793e-07,1.59743e-06,4.10086e-06,5.34066e-06,1.29702e-05,2.84199e-05,5.21668e-05,8.23987e-05,0.000147917,0.000265888,0.000468357,0.000810445,0.00123693,0.0019523,0.00289921,0.00443084,0.00631271,0.00868446,0.0122318,0.0167557,0.0221008,0.0284717,0.0379289,0.0478721,0.0594562,0.070644,0.091899,0.105457,0.124648,0.14644,0.158205,0.179097,0.194028,0.207599,0.21845,0.228951,0.237171,0.243371,0.24854,0.252836,0.258419,0.261554,0.266316,0.274711,0.287031,0.297238
120,0.201176,0.190067,0.173263,0.157354,0.134425,0.119345,0.0953875,0.0818696,0.0652427,0.0494738,0.036887,0.0281759,0.0199909,0.0135059,0.00934932,0.00600748,0.00386835,0.00236915,0.00156071,0.000822747,0.000444419,0.00020943,0.000115396,5.56954e-05,2.30793e-05,1.14443e-05,4.76844e-06,1.51398e-06,5.24529e-07,2.44383e-07,1.31132e-07,2.38422e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.98028e-08,3.57633e-08,1.19211e-07,2.02659e-07,4.2916e-07,9.77531e-07,2.38422e-06,4.67308e-06,9.91836e-06,2.12673e-05,4.11994e-05,6.80934e-05,0.000134565,0.000227264,0.000407607,0.000697814,0.00109894,0.00185731,0.00270695,0.00399605,0.00587892,0.00819548,0.0114252,0.0161799,0.0211403,0.0279949,0.0370137,0.0462087,0.0572698,0.0699204,0.087745,0.102732,0.121074,0.144528,0.157475,0.176854,0.192207,0.205619,0.21603,0.226295,0.236896,0.244096,0.249296,0.253305,0.258745,0.262224,0.267708,0.277315,0.286429,0.291733
119,0.201374,0.187457,0.171665,0.155739,0.13217,0.11753,0.0985074,0.078859,0.0652219,0.0502138,0.036078,0.0276025,0.0200585,0.0131774,0.00895522,0.00583553,0.00374008,0.00236,0.00150483,0.000779545,0.000432689,0.00021582,0.00011368,5.05455e-05,2.28885e-05,7.82025e-06,2.86107e-06,1.50206e-06,4.05318e-07,2.1458e-07,7.15267e-08,1.19211e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,2.38422e-08,1.19211e-08,4.76844e-08,7.74872e-08,1.60935e-07,3.81476e-07,1.16827e-06,2.12196e-06,3.52865e-06,7.24804e-06,1.5259e-05,3.27115e-05,6.58045e-05,0.000125029,0.000229076,0.000363642,0.000662051,0.00102626,0.00175546,0.00268463,0.00390745,0.00557517,0.00796565,0.0113909,0.0154517,0.0202458,0.0278958,0.0361736,0.0458774,0.0576974,0.0698131,0.0858867,0.103537,0.119485,0.139507,0.155739,0.180358,0.189979,0.203778,0.217406,0.224928,0.235805,0.243227,0.248088,0.253148,0.257931,0.263574,0.269115,0.274159,0.28583,0.294884
118,0.197395,0.18806,0.170735,0.148835,0.133854,0.115901,0.0955209,0.0794865,0.0632577,0.0485588,0.0359766,0.0270788,0.0191471,0.0126931,0.00868464,0.00570153,0.00359579,0.0022281,0.00138027,0.000764286,0.00040837,0.000194362,0.000104429,4.2153e-05,1.9646e-05,8.86931e-06,3.91012e-06,1.33516e-06,3.93397e-07,1.43053e-07,4.76844e-08,1.78817e-08,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,5.96056e-09,1.19211e-08,1.19211e-08,3.57633e-08,7.15267e-08,7.15267e-08,1.66896e-07,6.31819e-07,1.31132e-06,3.24254e-06,6.00824e-06,1.30655e-05,2.85153e-05,4.84474e-05,0.000102998,0.000177672,0.00032702,0.000597295,0.000897135,0.00160153,0.00239672,0.00361429,0.00529526,0.00738912,0.0109412,0.0141234,0.0192777,0.0261855,0.034562,0.0447546,0.0571579,0.0676232,0.0856711,0.100391,0.117564,0.135942,0.154331,0.174891,0.18884,0.20297,0.217176,0.225796,0.237721,0.241791,0.24854,0.252524,0.258419,0.263574,0.268762,0.277315,0.28683,0.296378
