SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-26 11:50:06
Date and Time Ended,2017-Jul-26 11:50:41
Scan Name,MSP_A_FPGA-TX1-07--RX13-07-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,9923
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.25021,0.2496,0.24719,0.23897,0.220924,0.192932,0.154739,0.10793,0.06899,0.0379992,0.0184676,0.00614815,0.00121157,0.000112726,5.05455e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,3.81476e-06,1.421e-05,6.34203e-05,0.000327211,0.00108797,0.00381456,0.00888181,0.0200075,0.0412481,0.0686777,0.0999985,0.14644,0.181316,0.211349,0.228696,0.242077,0.246743,0.249145,0.249145,0.249296,0.249905
126,0.248691,0.249448,0.247339,0.235805,0.215576,0.1831,0.145815,0.104488,0.0665898,0.0347349,0.0166535,0.00456435,0.000890364,7.40063e-05,2.38422e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.86107e-07,1.90738e-06,9.25078e-06,4.78752e-05,0.000213912,0.000909152,0.00287451,0.00756504,0.0178457,0.0385246,0.0616487,0.101435,0.138657,0.17504,0.207284,0.226796,0.238274,0.247339,0.249448,0.2496,0.249905,0.2496
125,0.248239,0.249448,0.246446,0.237721,0.213219,0.18417,0.14504,0.101284,0.065326,0.0328621,0.014644,0.00460222,0.000793374,6.8761e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.14443e-06,4.57771e-06,3.748e-05,0.000190929,0.000688849,0.00259899,0.00762063,0.0172388,0.0369236,0.0581314,0.0981298,0.141434,0.170097,0.208976,0.227173,0.239669,0.247638,0.248993,0.249905,0.249905,0.25021
124,0.248993,0.249145,0.24615,0.234455,0.211458,0.182123,0.137818,0.0970142,0.0611882,0.0309993,0.0131952,0.00359426,0.000521477,3.98642e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,2.95644e-06,2.35561e-05,0.000125696,0.00057126,0.0019646,0.00589303,0.014741,0.0343532,0.0585636,0.0922093,0.129006,0.165225,0.204286,0.225547,0.237998,0.245855,0.248842,0.2496,0.248691,0.249905
123,0.249905,0.24854,0.246743,0.236486,0.208976,0.178628,0.138376,0.0947695,0.0611243,0.0307272,0.0125994,0.00344339,0.000580892,4.18669e-05,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.5259e-06,1.50683e-05,9.72763e-05,0.000463016,0.00166781,0.00597362,0.0130919,0.0326214,0.0591898,0.0903383,0.131112,0.170309,0.200486,0.221762,0.237583,0.245119,0.249448,0.248842,0.248993,0.249296
122,0.248993,0.247938,0.244972,0.231148,0.208551,0.172824,0.137494,0.0907184,0.055246,0.0281102,0.0111424,0.00259384,0.000386912,2.39376e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.33516e-06,1.17304e-05,7.01915e-05,0.000315671,0.0013757,0.00510815,0.0122831,0.0291775,0.0517818,0.0871847,0.12001,0.16766,0.196166,0.222726,0.237721,0.24468,0.248239,0.249296,0.249905,0.2496
121,0.249905,0.248239,0.24468,0.231017,0.211676,0.171522,0.132598,0.0899613,0.0535907,0.0264442,0.00951062,0.00244202,0.000350958,1.66896e-05,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,1.00137e-05,5.0164e-05,0.000289158,0.00129273,0.00447194,0.0117298,0.0271218,0.0517818,0.0881605,0.123558,0.153521,0.199607,0.220567,0.236213,0.244972,0.249145,0.249296,0.2496,0.25021
120,0.249752,0.248088,0.242938,0.230109,0.203373,0.169324,0.126496,0.0850839,0.0477104,0.0237322,0.00875481,0.00205367,0.000271611,1.77386e-05,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.00549e-06,3.1281e-05,0.000201991,0.00109569,0.00355707,0.0098323,0.0259368,0.0460114,0.0820829,0.11938,0.157475,0.191131,0.217406,0.234724,0.244096,0.248389,0.250057,0.25021,0.249752
119,0.248088,0.248239,0.24222,0.230627,0.200683,0.168004,0.126184,0.0823139,0.0454801,0.0231435,0.00738939,0.00186103,0.00019007,1.04906e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.67033e-06,2.5845e-05,0.000191596,0.00087129,0.00322433,0.00981815,0.0241891,0.0437553,0.0818206,0.116793,0.156632,0.191847,0.219739,0.23459,0.244826,0.248842,0.249296,0.247489,0.249752
118,0.249296,0.247339,0.240937,0.225299,0.200781,0.16351,0.119589,0.0779733,0.0434721,0.0206033,0.00744067,0.00165713,0.000184539,1.05859e-05,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,1.76432e-05,0.000134089,0.000790227,0.00293231,0.0082631,0.0213608,0.0459959,0.0743904,0.107731,0.149651,0.18417,0.214559,0.233387,0.241791,0.247938,0.249145,0.249296,0.250669
