SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-26 17:21:08
Date and Time Ended,2017-Jul-26 17:21:45
Scan Name,TRP_FPGA-TX5-01--RX14-01-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,9757
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,234
Vertical Percentage,91.76
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.250977,0.249145,0.246002,0.227932,0.210805,0.172026,0.136349,0.0928153,0.0606806,0.0368904,0.013286,0.00549001,0.00212253,0.00117189,0.00173285,0.00103361,0.0010297,0.00121691,0.00134413,0.00140393,0.001287,0.0020779,0.00257668,0.00301699,0.00303845,0.00330034,0.00335107,0.00388695,0.00484998,0.00448749,0.00575589,0.00676623,0.00898902,0.00821784,0.00686489,0.00705953,0.00557069,0.00495823,0.0051297,0.00469272,0.00432641,0.00273632,0.00269217,0.00273976,0.00304828,0.00452773,0.00268959,0.0024094,0.00217012,0.0111749,0.00320611,0.0321553,0.00505579,0.0232315,0.141483,0.0533534,0.174741,0.123223,0.154215,0.1831,0.2496,0.232724,0.25113,0.249296,0.251285
126,0.250977,0.249145,0.244972,0.224928,0.20531,0.174891,0.130444,0.0861215,0.0553879,0.0334444,0.0113546,0.00438993,0.00160964,0.00135538,0.00106193,0.000623426,0.000763905,0.000782979,0.00107652,0.000679408,0.000927939,0.000775254,0.00244116,0.0026916,0.00244726,0.00215534,0.00217908,0.00248264,0.00400511,0.0025145,0.00518845,0.00580282,0.00781787,0.00688069,0.00547532,0.00510157,0.00436542,0.00399271,0.00388552,0.00321412,0.00358511,0.00193542,0.00178693,0.00168164,0.00247902,0.00224298,0.00173381,0.00125191,0.00164197,0.00966251,0.00244144,0.0285531,0.00505093,0.0181574,0.136395,0.0481932,0.180597,0.116793,0.142865,0.182123,0.248993,0.234187,0.250977,0.24854,0.251593
125,0.250977,0.24854,0.24468,0.220686,0.20697,0.170522,0.13128,0.0831831,0.0552758,0.0297454,0.0110938,0.00433022,0.0015671,0.000773537,0.000823606,0.000461776,0.000784218,0.000751888,0.000448329,0.000529011,0.000724517,0.000850595,0.00178979,0.00181888,0.00156891,0.00157855,0.00169165,0.00191939,0.00330978,0.00267596,0.00422494,0.00474279,0.00786304,0.00575971,0.00541228,0.00436284,0.00384251,0.00308967,0.00349022,0.00430838,0.00261053,0.00200532,0.001769,0.00152113,0.00187181,0.00213846,0.00154059,0.00110924,0.00122091,0.007019,0.00176614,0.0263032,0.00401789,0.0134828,0.135762,0.0488076,0.175415,0.113461,0.13805,0.170878,0.250516,0.234724,0.250516,0.249448,0.250669
124,0.249145,0.247788,0.243951,0.217291,0.202468,0.162408,0.125143,0.0777218,0.0535977,0.0279472,0.0101425,0.00341049,0.000816453,0.000530823,0.000409228,0.000303941,0.000475032,0.000439269,0.00055314,0.000378901,0.000577935,0.000529965,0.00136759,0.00125553,0.00124046,0.00126059,0.0012212,0.00127699,0.00307307,0.00157292,0.0030973,0.00392624,0.00556115,0.00464666,0.00375448,0.00321183,0.00319696,0.0018864,0.0025658,0.00294604,0.00197013,0.00149271,0.00114509,0.00115835,0.00119516,0.00142653,0.000932994,0.000759804,0.00095903,0.00562104,0.00131933,0.0252976,0.00386187,0.0135564,0.126379,0.0490473,0.169044,0.107055,0.132726,0.173336,0.249448,0.22998,0.250516,0.249145,0.250977
123,0.250823,0.248088,0.244242,0.215917,0.202569,0.163772,0.123857,0.0773694,0.0518407,0.0275098,0.00850627,0.00301394,0.00081445,0.000382238,0.000330072,0.000215534,0.000380331,0.000414569,0.000198463,0.000241951,0.000245575,0.000405699,0.000762665,0.000691424,0.000969425,0.00100938,0.000861467,0.00126278,0.00160391,0.00164635,0.00218357,0.00307918,0.00457809,0.00450484,0.00346084,0.00295567,0.00250744,0.0019254,0.00210737,0.00173552,0.00138113,0.00135233,0.000635729,0.000803864,0.00100576,0.00098106,0.000900759,0.000505455,0.000746071,0.00390564,0.00128958,0.0270913,0.00250906,0.0121736,0.118551,0.049835,0.170522,0.0972214,0.13644,0.177083,0.247638,0.229079,0.250669,0.248691,0.251285
122,0.250363,0.246743,0.24265,0.214784,0.200781,0.159375,0.121182,0.0734434,0.0484211,0.0258696,0.0091035,0.0025577,0.000588903,0.000224403,0.000198749,0.000103285,0.000131895,0.000187495,0.000104715,7.01915e-05,0.00012789,0.000185397,0.000409609,0.000579271,0.00053912,0.000393874,0.000474556,0.000563344,0.00105201,0.000859941,0.0022137,0.0018308,0.00359932,0.00260719,0.00307898,0.00178922,0.00166714,0.0011038,0.00141966,0.00118658,0.00106804,0.000630961,0.000378901,0.000588521,0.000785935,0.000628576,0.000374418,0.000323396,0.000373274,0.00375935,0.00060874,0.0219433,0.00158865,0.0104252,0.109722,0.042564,0.168696,0.100538,0.136577,0.167935,0.247489,0.229336,0.25021,0.248239,0.250363
121,0.249752,0.245266,0.24222,0.212225,0.194766,0.158819,0.118209,0.0721243,0.0458364,0.0244402,0.0082223,0.00207694,0.000432116,0.000154021,0.000158789,4.93057e-05,0.000134565,0.00013056,0.000107576,5.90333e-05,8.89792e-05,9.32708e-05,0.000335412,0.000397307,0.000430018,0.000294308,0.000323777,0.000431067,0.0012335,0.000499256,0.00145972,0.00146048,0.00299325,0.00219596,0.00200923,0.00192197,0.00140784,0.00101587,0.00129654,0.00102369,0.000689231,0.000625906,0.000297742,0.000631724,0.000440604,0.000467784,0.000378233,0.000234417,0.000390536,0.00222858,0.000627718,0.0228275,0.00166104,0.00986664,0.110821,0.0391058,0.170593,0.101737,0.129169,0.168696,0.248389,0.228823,0.249448,0.247938,0.250823
120,0.2496,0.24468,0.240796,0.208551,0.191578,0.159189,0.117094,0.0698608,0.04207,0.0216831,0.00684699,0.00186933,0.000354105,7.51507e-05,3.50958e-05,3.51911e-05,8.7644e-05,3.90059e-05,5.03548e-05,3.86244e-05,4.00549e-05,7.70581e-05,0.000154021,0.000259976,0.000149634,0.000194362,0.00013819,0.000317578,0.000415332,0.000329309,0.000835145,0.00118105,0.00207885,0.00175889,0.00166495,0.001143,0.00100423,0.000868048,0.000821031,0.000704681,0.000401312,0.000199035,0.000318818,0.000301556,0.000210861,0.000316434,0.000168708,8.402e-05,0.000417239,0.00150778,0.000384718,0.0212412,0.00165398,0.00824016,0.100194,0.0355273,0.161895,0.10101,0.129006,0.169604,0.247489,0.226295,0.249448,0.247041,0.250977
119,0.2496,0.245855,0.240231,0.210048,0.189715,0.157597,0.11454,0.0681294,0.0405137,0.0204715,0.0064506,0.0014786,0.00030518,5.15946e-05,1.46868e-05,2.47005e-05,3.36652e-05,2.60357e-05,3.46189e-05,3.02319e-05,3.06134e-05,4.42512e-05,0.000100996,0.000112917,0.000108339,6.32296e-05,0.000147917,0.000189117,0.00036059,0.000211147,0.00072261,0.000759518,0.0013179,0.0012829,0.00114796,0.000775921,0.00087396,0.000898089,0.000520047,0.000506409,0.000413519,0.000312047,0.000203994,8.72625e-05,0.000159266,0.000193885,0.000131609,0.000102903,0.000293164,0.00101062,0.000234417,0.0205888,0.00140364,0.00770449,0.0989835,0.0378552,0.161257,0.0993677,0.128319,0.162796,0.247638,0.22309,0.249296,0.246892,0.251285
118,0.249145,0.245413,0.237033,0.206553,0.182447,0.151589,0.113903,0.066288,0.0405458,0.0195258,0.00588893,0.00144074,0.000248054,1.76432e-05,9.91836e-06,8.77394e-06,1.82155e-05,2.31746e-05,1.47822e-05,9.63226e-06,1.43053e-05,1.43053e-05,4.35836e-05,6.06546e-05,0.000141146,4.20577e-05,4.09133e-05,8.85977e-05,0.000244526,7.42924e-05,0.00035029,0.000445563,0.00119879,0.000950542,0.000569066,0.000711929,0.000584516,0.000388819,0.000298314,0.000246815,0.000192168,0.000126173,0.000119402,9.36522e-05,8.26848e-05,9.1268e-05,9.10773e-05,4.71122e-05,0.000282006,0.00126354,0.000112249,0.014782,0.00125448,0.0071521,0.0938789,0.0333953,0.162473,0.0932591,0.127758,0.160625,0.247041,0.221163,0.249448,0.246892,0.251748
117,0.248691,0.242938,0.23352,0.204592,0.181076,0.14686,0.105105,0.0612065,0.0359514,0.0183543,0.00432984,0.00120394,0.000165084,5.5314e-06,2.47959e-06,2.47959e-06,6.19898e-06,3.71939e-06,5.24529e-06,2.57496e-06,4.00549e-06,2.09812e-06,1.72618e-05,2.63218e-05,3.50958e-05,2.57496e-05,2.67987e-05,2.1458e-05,8.03006e-05,6.55184e-05,0.00014868,0.000286774,0.000667105,0.000537499,0.00034781,0.000316911,0.000395304,0.00020676,0.000202659,0.00019789,0.000123407,7.17174e-05,4.94011e-05,4.59678e-05,2.80385e-05,5.10224e-05,1.79294e-05,1.49729e-05,0.000258164,0.000757324,6.4374e-05,0.0115567,0.00122129,0.00605011,0.0935573,0.0304871,0.160751,0.0892361,0.124876,0.159748,0.246892,0.220449,0.249752,0.243806,0.252213
116,0.248088,0.24265,0.235128,0.203778,0.180836,0.144376,0.100121,0.0583467,0.0317662,0.0160928,0.00420491,0.00113508,0.000136091,3.81476e-06,9.53689e-07,1.71664e-06,5.24529e-06,1.14443e-06,8.5832e-07,8.5832e-07,2.38422e-06,2.7657e-06,4.86381e-06,1.09674e-05,1.22072e-05,5.91287e-06,4.76844e-06,2.35561e-05,3.32837e-05,3.26162e-05,0.000116636,0.000137331,0.0004551,0.000186828,0.000187114,0.000109007,0.00019398,0.000111963,0.000101091,8.99329e-05,5.47417e-05,4.04364e-05,2.5082e-05,3.62402e-05,1.421e-05,4.16762e-05,7.82025e-06,3.62402e-06,0.000459487,0.000391203,5.59815e-05,0.0102235,0.000819409,0.00614948,0.0915703,0.0286409,0.153234,0.0846793,0.121722,0.157234,0.24556,0.216946,0.247638,0.244826,0.251903
