SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-26 12:15:11
Date and Time Ended,2017-Jul-26 12:15:47
Scan Name,MSP_C_FPGA-TX4-10--RX3-10-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10154
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,254
Vertical Percentage,99.22
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.248842,0.249752,0.24556,0.235805,0.217291,0.191399,0.166096,0.124308,0.0939651,0.0597075,0.0349393,0.0169338,0.00635049,0.00189908,0.000448711,5.30251e-05,4.38697e-06,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,1.14443e-06,2.86107e-07,1.43053e-06,1.33516e-06,1.90738e-06,9.53689e-08,1.90738e-07,1.14443e-06,9.53689e-08,1.43053e-06,9.53689e-07,5.72213e-07,1.71664e-06,4.76844e-07,3.81476e-07,4.76844e-07,1.90738e-07,2.7657e-06,1.90738e-06,4.57771e-06,4.57771e-06,1.63081e-05,8.08728e-05,0.000403696,0.00208982,0.00784407,0.0230355,0.0511098,0.0830314,0.118861,0.149925,0.186264,0.215349,0.23459,0.246892,0.2496,0.250057
126,0.249752,0.248691,0.246595,0.235128,0.215803,0.189014,0.156095,0.117971,0.0853143,0.0561703,0.032012,0.0144897,0.00525883,0.00157673,0.00035277,4.43465e-05,3.24254e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,7.62951e-07,2.86107e-07,1.90738e-07,9.53689e-08,1.90738e-07,9.53689e-07,3.81476e-07,9.53689e-08,9.53689e-07,2.86107e-07,9.53689e-08,2.09812e-06,4.76844e-07,2.86107e-07,1.90738e-07,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-07,2.09812e-06,1.22072e-05,5.85565e-05,0.000324445,0.00170577,0.00737821,0.022414,0.050042,0.0780625,0.115216,0.149432,0.184253,0.215689,0.233254,0.245119,0.248993,0.250057
125,0.249905,0.248993,0.245266,0.236486,0.216487,0.186433,0.154215,0.116395,0.0864487,0.055841,0.0311739,0.013606,0.00461519,0.00128719,0.000314622,3.98642e-05,1.81201e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,1.90738e-07,2.86107e-07,9.53689e-08,2.86107e-07,3.81476e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,1.90738e-07,6.67582e-07,5.34066e-06,3.89105e-05,0.000245098,0.00146544,0.00649417,0.0214223,0.0473738,0.07539,0.113776,0.149651,0.180597,0.210588,0.233786,0.244826,0.2496,0.249905
124,0.250057,0.247788,0.244242,0.23459,0.212555,0.182285,0.152663,0.108502,0.0842439,0.05073,0.0289057,0.0123001,0.00402752,0.0011511,0.000228122,2.67033e-05,2.00275e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.19623e-06,3.29976e-05,0.000204089,0.00144732,0.00627211,0.0196523,0.0463132,0.0741078,0.110403,0.146127,0.180916,0.215123,0.232724,0.243371,0.249752,0.249752
123,0.250057,0.249296,0.243082,0.232064,0.206761,0.183018,0.150919,0.113587,0.080344,0.0498593,0.0264356,0.0111993,0.00349079,0.000957122,0.000205234,2.34607e-05,1.43053e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,3.81476e-07,2.86107e-06,2.96597e-05,0.000197509,0.00125095,0.00563039,0.0189548,0.0444245,0.0722388,0.108502,0.14976,0.180916,0.212887,0.232988,0.244096,0.249296,0.250669
122,0.250516,0.248239,0.243371,0.232196,0.206344,0.17739,0.144784,0.108877,0.0753484,0.0463656,0.0240952,0.00985145,0.00317378,0.000751507,0.000139239,1.41146e-05,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,2.86107e-07,1.71664e-06,2.10765e-05,0.00014353,0.00112783,0.00528496,0.0178053,0.0451741,0.072752,0.110135,0.144325,0.17941,0.213553,0.234054,0.243661,0.248088,0.250363
121,0.250516,0.24854,0.242077,0.228823,0.203778,0.173778,0.142765,0.104196,0.0750859,0.0436249,0.0230316,0.0092174,0.00287051,0.000679313,0.000130274,1.21118e-05,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,1.43053e-05,0.000146582,0.00100128,0.00522974,0.0165119,0.0425596,0.074839,0.105948,0.141288,0.172897,0.211458,0.228823,0.243806,0.248993,0.249905
120,0.2496,0.247938,0.241934,0.227679,0.20919,0.172533,0.13861,0.103642,0.0695287,0.0413815,0.0209329,0.00798491,0.00252356,0.000575742,9.80392e-05,8.77394e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,8.96468e-06,0.000119306,0.00086738,0.00425107,0.0164423,0.0386592,0.0701359,0.101059,0.134868,0.175716,0.209618,0.229593,0.242938,0.248389,0.249905
119,0.250057,0.246298,0.240796,0.228059,0.198447,0.174147,0.137725,0.096762,0.0671796,0.0401917,0.020494,0.00740689,0.00245937,0.000493534,9.17449e-05,8.5832e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,8.20172e-06,7.86793e-05,0.000820935,0.00429589,0.0156173,0.0381977,0.0668943,0.107223,0.133115,0.172461,0.207075,0.229336,0.24265,0.248088,0.250516
118,0.249752,0.246298,0.241934,0.225299,0.198639,0.16228,0.136622,0.0932591,0.0662988,0.0381301,0.0168502,0.00632822,0.00206416,0.000372129,5.95102e-05,5.24529e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.8175e-06,6.84749e-05,0.000674163,0.00386015,0.0151025,0.0369603,0.0687007,0.102475,0.134779,0.174147,0.206448,0.226671,0.243951,0.247489,0.251285
