SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Jul-26 17:21:45
Date and Time Ended,2017-Jul-26 17:22:23
Scan Name,TRP_FPGA-TX5-03--RX14-03-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10083
Horizontal Opening,45
Horizontal Percentage,67.69
Vertical Opening,253
Vertical Percentage,99.22
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.25021,0.217291,0.245707,0.231933,0.113934,0.168349,0.132942,0.0148495,0.0497563,0.00135986,4.5491e-05,2.19348e-06,1.72618e-05,9.53689e-05,2.00275e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,1.5259e-06,1.2398e-06,1.14443e-06,1.90738e-07,9.53689e-08,9.53689e-08,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-08,4.76844e-07,9.53689e-08,1.90738e-06,5.34066e-06,6.29435e-06,1.2398e-06,0.00158074,0.00646496,0.000776875,0.00651597,0.0718459,0.114188,0.158389,0.19357,0.162215,0.212115,0.24265,0.242507,0.247638,0.25021,0.250516,0.250057
126,0.249145,0.216487,0.243951,0.23392,0.11438,0.167523,0.122157,0.0119137,0.0464919,0.00142319,5.33112e-05,4.86381e-06,5.06409e-05,6.76165e-05,1.14443e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.81201e-06,3.14717e-06,1.04906e-06,8.5832e-07,0.00120089,0.00522517,0.000729191,0.00874677,0.0674895,0.109488,0.148565,0.190775,0.157718,0.204695,0.240654,0.24556,0.247788,0.249752,0.251285,0.250823
125,0.249296,0.21845,0.244242,0.231278,0.113934,0.171235,0.124459,0.00931848,0.0454196,0.00163233,3.40467e-05,7.62951e-07,9.72763e-05,5.76028e-05,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.28885e-06,9.53689e-08,1.2398e-06,0.000967803,0.00450055,0.000685702,0.0105343,0.0627634,0.107364,0.152379,0.190953,0.154973,0.208976,0.240513,0.241934,0.248088,0.250516,0.251439,0.249905
124,0.249296,0.213553,0.241648,0.227048,0.109429,0.160123,0.119345,0.00961149,0.041298,0.00591516,3.55726e-05,8.5832e-07,0.000473793,4.23438e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,9.53689e-08,1.90738e-07,0.000796902,0.00402533,0.000504692,0.0111448,0.0598559,0.102398,0.142467,0.185085,0.139889,0.204695,0.243951,0.241506,0.247788,0.250363,0.250516,0.250823
123,0.250057,0.211022,0.241791,0.227805,0.102016,0.158512,0.117161,0.0103162,0.0403819,0.0119719,1.79294e-05,7.62951e-07,0.000315862,4.20577e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,8.86931e-06,1.90738e-07,0.000662051,0.00390126,0.000396353,0.0143672,0.0632187,0.0968536,0.143616,0.18542,0.151477,0.20449,0.241791,0.240937,0.248239,0.249296,0.251439,0.250516
122,0.249448,0.205516,0.241221,0.224681,0.0965113,0.158696,0.109546,0.00735608,0.0386373,0.0149057,1.50683e-05,1.33516e-06,0.000273613,2.29839e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.48508e-06,2.86107e-07,0.000488956,0.00329948,0.000360876,0.015986,0.059508,0.0987211,0.139793,0.183757,0.154564,0.199413,0.242507,0.240654,0.247938,0.249752,0.251748,0.249448
121,0.249145,0.206553,0.241506,0.223577,0.0852432,0.155503,0.108819,0.0114192,0.0345941,0.0142255,2.05043e-05,8.5832e-07,0.00029736,2.24117e-05,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.14992e-06,9.53689e-08,0.000458534,0.00268568,0.000266079,0.0180446,0.0528781,0.0948134,0.139081,0.178394,0.154914,0.199704,0.240513,0.23883,0.247489,0.249752,0.251903,0.249296
120,0.249145,0.206657,0.240513,0.222848,0.0823304,0.153751,0.103017,0.0115894,0.0320722,0.012234,1.74525e-05,1.14443e-06,0.000284676,1.91691e-05,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.71664e-06,4.11994e-05,0.000341707,0.00221895,0.000291447,0.0192542,0.0481309,0.0939004,0.139936,0.171954,0.153062,0.197205,0.239249,0.239669,0.247638,0.249448,0.253148,0.25021
119,0.25021,0.195884,0.237308,0.222605,0.0804861,0.149925,0.100761,0.00859264,0.0304124,0.0112439,1.9646e-05,5.72213e-07,0.000227836,9.72763e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.90738e-06,2.98505e-05,0.000331312,0.00211366,0.000210861,0.0212876,0.0489945,0.0895091,0.134029,0.170735,0.144325,0.192569,0.239529,0.235805,0.24615,0.24854,0.25268,0.249296
118,0.248993,0.200683,0.236486,0.219269,0.0762744,0.145556,0.100023,0.0056013,0.0283025,0.0112523,1.36378e-05,1.14443e-06,0.000208095,1.26841e-05,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,2.41283e-05,0.000292306,0.00203136,0.000206378,0.0219692,0.0484268,0.0876136,0.123969,0.165225,0.151926,0.199316,0.23567,0.235128,0.245855,0.249448,0.253305,0.250823
