SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2017-Dec-15 21:18:39
Date and Time Ended,2017-Dec-15 21:19:14
Scan Name,TRP_FPGA-TX5-03--RX5-03-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,9619
Horizontal Opening,44
Horizontal Percentage,67.69
Vertical Opening,249
Vertical Percentage,97.65
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.24265,0.227552,0.209725,0.186944,0.154447,0.113241,0.0771799,0.0517033,0.0287717,0.0123744,0.0042689,0.00100929,0.000165656,0.000113203,3.09949e-05,5.58862e-05,3.83383e-05,0.00010214,0.000144579,8.70718e-05,6.27527e-05,4.34882e-05,5.40742e-05,3.89105e-05,5.79843e-05,3.29976e-05,2.28885e-05,1.73571e-05,1.26841e-05,8.10636e-06,2.67033e-05,5.03548e-05,4.33928e-05,0.000117971,1.05859e-05,3.43328e-05,2.72755e-05,4.26299e-05,6.09407e-05,8.30663e-05,5.58862e-05,0.00013695,0.000180629,0.000146105,0.000137236,0.000313096,0.000508984,0.000580034,0.00150616,0.00363365,0.00845534,0.0182903,0.0358099,0.0551196,0.0853498,0.119834,0.157961,0.180916,0.20531,0.233653,0.23567,0.245707,0.248389,0.253148,0.253933
126,0.240654,0.229207,0.21333,0.185253,0.154622,0.111636,0.0779585,0.0490943,0.0236023,0.0108568,0.00354801,0.000861563,0.00011244,4.85428e-05,2.69894e-05,2.90875e-05,1.3447e-05,5.64584e-05,3.59541e-05,1.64988e-05,1.90738e-05,2.38422e-05,4.08179e-05,1.91691e-05,1.58312e-05,5.14992e-06,1.00137e-05,5.5314e-06,4.10086e-06,1.33516e-06,1.41146e-05,5.8175e-06,1.93599e-05,2.75616e-05,6.77119e-06,1.97414e-05,5.05455e-06,1.44007e-05,4.28206e-05,1.02045e-05,2.10765e-05,7.06683e-05,4.77798e-05,7.80117e-05,8.77394e-05,0.000137808,0.000409323,0.000438697,0.00129187,0.00298056,0.00769682,0.0178394,0.0341898,0.0556513,0.0908593,0.117261,0.139034,0.184419,0.207075,0.221282,0.241506,0.24719,0.24854,0.251285,0.255836
125,0.245413,0.232856,0.20297,0.180041,0.14402,0.111242,0.0764167,0.0481026,0.0238025,0.0102021,0.00323129,0.000710403,8.25895e-05,4.22484e-05,8.77394e-06,1.92645e-05,7.15267e-06,3.81476e-05,2.28885e-05,9.06004e-06,2.92782e-05,5.8175e-06,7.15267e-06,1.03952e-05,1.7834e-05,6.96193e-06,5.8175e-06,1.90738e-06,9.53689e-08,3.0518e-06,5.24529e-06,5.91287e-06,3.0518e-06,7.43877e-06,2.38422e-06,1.93599e-05,7.15267e-06,4.57771e-06,2.15534e-05,1.21118e-05,1.13489e-05,3.3093e-05,2.35561e-05,5.33112e-05,4.44419e-05,8.80255e-05,0.00024176,0.000294404,0.000717079,0.00268893,0.00634822,0.0173579,0.0295033,0.0533186,0.0835054,0.116164,0.151142,0.184835,0.203879,0.231148,0.237859,0.246892,0.248691,0.250977,0.25696
124,0.239669,0.219621,0.205105,0.177775,0.143717,0.10543,0.07521,0.0447448,0.0220295,0.00934868,0.00277371,0.000614462,5.88426e-05,1.68803e-05,3.71939e-06,3.24254e-06,1.81201e-06,1.39239e-05,1.29702e-05,3.14717e-06,4.10086e-06,1.81201e-06,4.19623e-06,1.15396e-05,7.62951e-06,7.62951e-07,1.90738e-07,1.33516e-06,9.53689e-08,7.62951e-07,2.57496e-06,1.43053e-06,1.90738e-06,1.01091e-05,7.62951e-07,3.33791e-06,8.5832e-07,1.04906e-06,1.33516e-06,5.62676e-06,3.24254e-06,9.53689e-06,1.35424e-05,2.79431e-05,2.6894e-05,5.44556e-05,0.000118257,0.000285344,0.000778973,0.00231241,0.0054304,0.0158524,0.0313673,0.0523911,0.08414,0.110581,0.147124,0.176245,0.208551,0.217637,0.239949,0.243371,0.248239,0.251903,0.263744
123,0.235805,0.220805,0.200486,0.178084,0.141142,0.107308,0.0709868,0.0417144,0.0223285,0.00849974,0.00276808,0.000531109,5.74121e-05,1.32563e-05,2.28885e-06,3.14717e-06,1.5259e-06,1.2398e-06,7.82025e-06,3.43328e-06,2.7657e-06,1.04906e-06,1.04906e-06,1.43053e-06,6.10361e-06,1.14443e-06,5.72213e-07,8.5832e-07,9.53689e-08,2.86107e-07,7.62951e-07,6.67582e-07,2.86107e-07,3.24254e-06,5.72213e-07,2.47959e-06,4.76844e-07,2.86107e-06,5.72213e-07,3.14717e-06,2.7657e-06,8.96468e-06,7.82025e-06,2.66079e-05,1.26841e-05,2.61311e-05,9.59411e-05,0.000242332,0.00054675,0.00201276,0.00521572,0.0149952,0.0280045,0.0476216,0.0782564,0.104863,0.139318,0.178862,0.204592,0.223455,0.232724,0.244388,0.246892,0.252213,0.261889
122,0.23897,0.227932,0.206033,0.174667,0.139223,0.104595,0.0654199,0.040784,0.0201443,0.00823023,0.00233968,0.000441463,4.45373e-05,5.43603e-06,5.72213e-07,8.5832e-07,4.76844e-07,2.09812e-06,1.33516e-06,6.67582e-07,1.90738e-07,1.90738e-06,2.19348e-06,1.43053e-06,1.14443e-06,3.81476e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.90738e-07,2.86107e-07,2.09812e-06,2.86107e-07,9.53689e-08,5.72213e-07,9.53689e-07,9.53689e-07,8.5832e-07,2.00275e-06,4.19623e-06,4.57771e-06,5.72213e-06,9.44152e-06,1.08721e-05,2.67033e-05,0.000163558,0.000312238,0.00161192,0.00477502,0.0128767,0.0275043,0.0471991,0.0750447,0.10759,0.142121,0.170735,0.196448,0.217637,0.237721,0.244972,0.24615,0.252836,0.258745
121,0.241791,0.226671,0.197871,0.16766,0.13469,0.104997,0.0637202,0.0392594,0.0193762,0.00749115,0.00213808,0.000369173,3.64309e-05,2.67033e-06,3.81476e-07,9.53689e-08,1.90738e-07,1.90738e-07,2.86107e-07,9.53689e-08,2.86107e-07,7.62951e-07,1.43053e-06,8.5832e-07,7.62951e-07,1.90738e-07,2.86107e-07,2.86107e-07,9.53689e-08,9.53689e-08,2.86107e-07,1.90738e-07,9.53689e-08,5.72213e-07,1.90738e-07,9.53689e-08,9.53689e-08,5.72213e-07,9.53689e-08,4.76844e-07,9.53689e-08,4.76844e-07,2.47959e-06,3.43328e-06,3.33791e-06,8.86931e-06,3.29976e-05,0.000128843,0.000291733,0.00136549,0.00449006,0.0117713,0.0245692,0.0450152,0.0725201,0.107139,0.132298,0.17297,0.194952,0.22617,0.229464,0.24468,0.248389,0.251593,0.258582
120,0.233786,0.219269,0.197871,0.166029,0.128118,0.100613,0.0654931,0.0376361,0.0177175,0.00655057,0.00190719,0.000320153,3.40467e-05,3.33791e-06,3.81476e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,9.53689e-08,9.53689e-08,5.72213e-07,4.76844e-07,5.72213e-07,1.2398e-06,3.24254e-06,6.00824e-06,1.92645e-05,7.39109e-05,0.000226692,0.00111353,0.00394484,0.0101646,0.0239291,0.0422218,0.0689784,0.101159,0.13805,0.165225,0.205929,0.213775,0.239109,0.243227,0.249448,0.25268,0.266836
119,0.234321,0.221642,0.191757,0.166366,0.13644,0.0934932,0.0618441,0.0355334,0.0167866,0.0061985,0.00165608,0.000265602,2.61311e-05,2.86107e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,1.90738e-07,1.90738e-07,1.90738e-06,1.04906e-06,2.95644e-06,8.10636e-06,5.82704e-05,0.00020304,0.000969234,0.00327649,0.0107327,0.0217003,0.0444052,0.064503,0.097592,0.126029,0.167455,0.202468,0.211349,0.228313,0.239669,0.24854,0.255358,0.264766
118,0.235128,0.226671,0.185085,0.165359,0.126379,0.0903981,0.0601283,0.0337142,0.0155067,0.00557155,0.00145657,0.000220016,2.12673e-05,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,8.5832e-07,1.90738e-07,2.09812e-06,3.24254e-06,2.67987e-05,0.000125219,0.00083629,0.00299363,0.00963863,0.022052,0.0403104,0.0638195,0.0935359,0.133462,0.166569,0.193296,0.213887,0.233653,0.239389,0.24556,0.254564,0.264766
