SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-24 01:44:46
Date and Time Ended,2018-Jan-24 01:45:27
Scan Name,MSP_A_FPGA-TX1-08--RX13-08-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,17977
Horizontal Opening,82
Horizontal Percentage,63.57
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.244388,0.241506,0.237859,0.228823,0.221402,0.212776,0.200683,0.188666,0.177544,0.165225,0.151309,0.136942,0.121541,0.108015,0.0933228,0.0834373,0.0703648,0.0594907,0.0483011,0.0362761,0.026931,0.0190864,0.0142245,0.00914068,0.005762,0.00334325,0.00178349,0.000912871,0.00041371,0.000208572,8.10636e-05,3.33791e-05,1.13489e-05,3.52865e-06,9.53689e-07,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,1.43053e-06,2.47959e-06,8.48783e-06,1.59266e-05,3.57633e-05,6.11315e-05,0.000139811,0.000240711,0.000424201,0.000600824,0.00110046,0.00177443,0.00274548,0.00410706,0.00582942,0.00837461,0.0121422,0.0168626,0.0240386,0.0324354,0.0422436,0.0524582,0.0677126,0.0795328,0.0945944,0.116428,0.132769,0.150752,0.166096,0.183674,0.196731,0.207705,0.222605,0.228696,0.235805,0.240513,0.243806,0.246595,0.247938,0.248691,0.250057,0.250669,0.252213
126,0.243951,0.240796,0.23635,0.229336,0.219857,0.211786,0.201374,0.187801,0.176169,0.16286,0.148511,0.134029,0.120045,0.107195,0.0929205,0.0824962,0.0684825,0.0555683,0.0448919,0.0353983,0.0259351,0.0180192,0.0130187,0.00853747,0.00504158,0.00316587,0.00146658,0.000820554,0.000382334,0.000165942,7.72488e-05,2.47005e-05,8.01099e-06,2.7657e-06,5.72213e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,2.09812e-06,6.58045e-06,1.47822e-05,2.90875e-05,5.40742e-05,0.000111486,0.000181678,0.00037747,0.000556287,0.000983444,0.00164292,0.00247578,0.00368305,0.00545024,0.00769899,0.0110534,0.0164687,0.0226058,0.0295096,0.0403501,0.0504115,0.0649942,0.0780922,0.094333,0.10908,0.128965,0.145349,0.164495,0.184336,0.192388,0.209404,0.221762,0.225796,0.235399,0.240937,0.244096,0.246298,0.247638,0.24854,0.2496,0.25021,0.252213
125,0.244972,0.241934,0.235128,0.229851,0.219269,0.209833,0.199025,0.185841,0.176094,0.159189,0.149541,0.131533,0.11893,0.106999,0.090418,0.0806604,0.0670037,0.0547732,0.0440423,0.03336,0.0249844,0.017117,0.0126504,0.00798444,0.0046931,0.00284581,0.00140402,0.000781262,0.00034781,0.000155928,5.93194e-05,2.28885e-05,7.43877e-06,2.38422e-06,8.5832e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,8.5832e-07,6.67582e-07,2.38422e-06,4.76844e-06,1.22072e-05,2.56542e-05,4.4728e-05,9.28893e-05,0.000165942,0.000317864,0.00051318,0.000889982,0.00149214,0.00224918,0.00354448,0.00525978,0.00746059,0.01091,0.0150797,0.0211,0.0298777,0.0386738,0.0492952,0.0624476,0.0759069,0.0916317,0.107873,0.12925,0.142319,0.165559,0.182204,0.194674,0.20887,0.219386,0.226922,0.233387,0.239669,0.243082,0.245707,0.248088,0.248691,0.249752,0.251593,0.253148
124,0.244972,0.239949,0.234187,0.227426,0.217869,0.20919,0.198159,0.186603,0.171882,0.156872,0.144122,0.129741,0.115803,0.103721,0.0891196,0.0779288,0.0639291,0.0534369,0.0418422,0.0328701,0.0235737,0.0157809,0.0112049,0.00719558,0.00430266,0.00257391,0.00125,0.000656329,0.000278191,0.000136378,4.88289e-05,1.80247e-05,6.67582e-06,1.90738e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.57496e-06,4.00549e-06,9.06004e-06,2.08858e-05,3.98642e-05,7.6009e-05,0.000146487,0.000262455,0.00043183,0.000773823,0.00133583,0.00204366,0.0030972,0.00464609,0.00703479,0.0101084,0.0143702,0.020178,0.028242,0.0363792,0.0483468,0.0611334,0.077311,0.0919196,0.105756,0.126418,0.141045,0.165225,0.175641,0.194397,0.207179,0.213553,0.227048,0.234455,0.238413,0.243082,0.246298,0.247788,0.248239,0.249296,0.250669,0.252992
123,0.243371,0.23883,0.232988,0.226922,0.218217,0.205723,0.196636,0.182936,0.171235,0.157234,0.141728,0.128118,0.116395,0.101084,0.088849,0.0753484,0.0647477,0.0491414,0.0403461,0.0313985,0.0221786,0.01545,0.0105898,0.0067394,0.00394512,0.00226883,0.00114204,0.000632677,0.00025206,0.000112154,4.05318e-05,1.7071e-05,4.57771e-06,2.09812e-06,3.81476e-07,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,3.0518e-06,8.39246e-06,1.90738e-05,3.37606e-05,7.22896e-05,0.000134947,0.00024548,0.000401503,0.000722133,0.00129931,0.00195945,0.00295043,0.00467184,0.00650624,0.00922176,0.0139846,0.0195138,0.0268129,0.0366494,0.0473355,0.058572,0.0730374,0.0893724,0.108703,0.127958,0.140609,0.161194,0.179332,0.194304,0.206448,0.220449,0.226545,0.233254,0.238136,0.24265,0.24615,0.247938,0.248691,0.249905,0.251285,0.253618
122,0.243082,0.239529,0.233786,0.225052,0.217061,0.206033,0.194766,0.1802,0.168696,0.156393,0.140032,0.125719,0.110761,0.0998279,0.084348,0.0724176,0.060332,0.0496778,0.0388277,0.0301305,0.0207505,0.0144137,0.00964295,0.00637599,0.00368095,0.00201791,0.00103714,0.000536545,0.000230125,8.9456e-05,3.91966e-05,1.33516e-05,4.10086e-06,1.71664e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,1.5259e-06,6.48508e-06,1.22072e-05,2.84199e-05,5.58862e-05,0.000118544,0.000195411,0.000370031,0.00064889,0.00117304,0.00174544,0.00280241,0.00419146,0.00608158,0.00901593,0.0128102,0.0188111,0.0255326,0.0351583,0.044555,0.0573902,0.0720608,0.0859588,0.104037,0.119172,0.139365,0.16006,0.176245,0.189539,0.203981,0.217985,0.224558,0.233121,0.239669,0.243227,0.245855,0.246743,0.248691,0.250057,0.251285,0.253461
121,0.242938,0.237859,0.231278,0.223699,0.215803,0.203575,0.192117,0.178317,0.166773,0.152549,0.137034,0.12522,0.10879,0.0977084,0.0810595,0.0704738,0.0594476,0.0485992,0.0378517,0.0278181,0.0201225,0.0139579,0.009057,0.00592308,0.00342498,0.00191958,0.00096561,0.000501068,0.000213149,8.46876e-05,3.26162e-05,1.20165e-05,4.86381e-06,1.04906e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,7.62951e-07,2.09812e-06,4.57771e-06,1.1635e-05,2.38422e-05,5.12131e-05,0.000102045,0.000184539,0.000328546,0.00056363,0.00106661,0.0016206,0.00251287,0.00399042,0.00591688,0.00853267,0.0122795,0.0189049,0.0251949,0.033428,0.0437694,0.0555607,0.07004,0.0840365,0.102475,0.12234,0.137771,0.159375,0.175867,0.190953,0.20297,0.215236,0.224435,0.232196,0.238552,0.241934,0.245413,0.246892,0.249296,0.250057,0.250363,0.253618
120,0.241791,0.238552,0.232064,0.222969,0.213664,0.204388,0.19131,0.178162,0.165492,0.148889,0.134602,0.119764,0.109051,0.0967392,0.0817389,0.0701119,0.0571739,0.0477438,0.0359167,0.0275283,0.0185791,0.0130928,0.00825877,0.00541562,0.00302319,0.00167687,0.000879778,0.000423056,0.000172427,7.02869e-05,2.78477e-05,9.44152e-06,3.33791e-06,6.67582e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.62127e-06,4.00549e-06,8.5832e-06,1.83108e-05,4.1104e-05,9.21263e-05,0.000164893,0.000283532,0.000514801,0.000914874,0.00148585,0.00234865,0.00350938,0.00558719,0.00811109,0.0119127,0.0177559,0.0238177,0.0331467,0.0427417,0.0551567,0.0697775,0.0839848,0.101813,0.122194,0.136668,0.156692,0.171737,0.18989,0.198639,0.215917,0.22309,0.232592,0.236896,0.241934,0.243661,0.246743,0.249145,0.249905,0.252368,0.25409
119,0.240513,0.237033,0.228696,0.223334,0.213441,0.204286,0.191399,0.176625,0.160248,0.147177,0.135987,0.119415,0.104011,0.0930683,0.079734,0.0675451,0.0555532,0.0451393,0.0339771,0.0267568,0.017592,0.0123823,0.00794279,0.00511044,0.00285897,0.00158465,0.000777829,0.000384337,0.000163939,5.97009e-05,2.34607e-05,8.10636e-06,2.47959e-06,4.76844e-07,2.86107e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.04906e-06,2.38422e-06,6.19898e-06,1.87877e-05,3.99596e-05,7.31479e-05,0.000162222,0.000250248,0.000472934,0.000841821,0.00136826,0.00219568,0.00334325,0.00531004,0.00766484,0.0114601,0.0170508,0.022632,0.0317244,0.0415662,0.0545688,0.0704132,0.0849075,0.0990074,0.116527,0.129824,0.158267,0.174592,0.189979,0.203071,0.215123,0.222969,0.231802,0.237171,0.24222,0.244972,0.247041,0.248691,0.250823,0.251439,0.254881
118,0.240937,0.235128,0.228951,0.220924,0.211895,0.202669,0.18806,0.173851,0.159189,0.148619,0.131999,0.118005,0.105213,0.0911626,0.0798117,0.0657559,0.0548318,0.0432883,0.032637,0.0257218,0.016727,0.0120172,0.00726333,0.00454166,0.00250181,0.0014375,0.000719177,0.000330835,0.000142386,5.38834e-05,1.97414e-05,6.38972e-06,2.00275e-06,5.72213e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,6.67582e-07,2.47959e-06,4.57771e-06,1.57359e-05,2.97551e-05,6.22759e-05,0.000127317,0.000239853,0.000424868,0.000768387,0.00115568,0.00200618,0.00302577,0.0048022,0.00707685,0.0110662,0.0156256,0.0218055,0.0303966,0.0393084,0.0511225,0.0653155,0.0762602,0.0977317,0.114508,0.134646,0.155976,0.162666,0.188666,0.199997,0.212115,0.222243,0.229593,0.236759,0.241221,0.245119,0.24615,0.248389,0.251285,0.252213,0.254564
