SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-23 23:50:00
Date and Time Ended,2018-Jan-23 23:50:20
Scan Name,TRP_FPGA-J3-00--J3-00-TRP_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,6766
Horizontal Opening,36
Horizontal Percentage,55.38
Vertical Opening,255
Vertical Percentage,99.61
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.25021,0.25021,0.247788,0.248691,0.247489,0.24615,0.243082,0.237583,0.229336,0.216831,0.196636,0.162408,0.110403,0.069576,0.0307503,0.0121375,0.00423409,0.00123484,0.000243381,4.1104e-05,2.95644e-06,3.81476e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.10086e-06,3.46189e-05,0.000192931,0.000817025,0.00244421,0.00757693,0.018074,0.0367943,0.0683226,0.10199,0.139365,0.175565,0.208127,0.228823,0.24009,0.245266,0.247638,0.249448,0.250363,0.2496,0.249905,0.249296,0.248993,0.248993,0.250363,0.249145,0.2496
126,0.250057,0.249752,0.250057,0.248993,0.247938,0.246298,0.241934,0.236623,0.226796,0.212997,0.191668,0.159561,0.106388,0.0614636,0.0258892,0.0105153,0.00339828,0.000909628,0.000152781,2.61311e-05,2.67033e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.91012e-06,2.72755e-05,0.000164225,0.000653182,0.00228542,0.0065903,0.016266,0.0332301,0.0628115,0.101334,0.133898,0.172315,0.20449,0.223822,0.237446,0.244534,0.247638,0.248842,0.249296,0.250057,0.250057,0.250516,0.249905,0.250669,0.25021,0.249752,0.250057
125,0.249752,0.249448,0.248691,0.250363,0.248239,0.246002,0.241791,0.233121,0.226671,0.209833,0.190864,0.150752,0.0998035,0.0590108,0.0243111,0.00918619,0.00285248,0.00080024,0.000131132,1.65942e-05,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.47959e-06,2.0695e-05,0.000132277,0.00061389,0.00196889,0.00644563,0.0153613,0.0342184,0.0620315,0.0989357,0.130319,0.170878,0.20029,0.224558,0.236623,0.244242,0.247788,0.248088,0.249145,0.250057,0.25021,0.248389,0.250057,0.249752,0.2496,0.249145,0.250057
124,0.249905,0.250363,0.249145,0.25021,0.247638,0.244972,0.239949,0.23352,0.222969,0.20697,0.182528,0.145504,0.0936,0.0511162,0.0217834,0.0070389,0.00211299,0.000556573,8.97421e-05,9.91836e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-06,1.40192e-05,0.000100042,0.000510128,0.0016949,0.00572967,0.0142905,0.0322743,0.0569909,0.0908593,0.126927,0.16228,0.195138,0.223455,0.236213,0.244096,0.247788,0.25021,0.249296,0.250669,0.250363,0.248993,0.249752,0.2496,0.2496,0.2496,0.2496
123,0.249448,0.250363,0.249448,0.248842,0.247638,0.244972,0.239389,0.229593,0.217176,0.199316,0.178007,0.13264,0.0879145,0.0513919,0.0175995,0.00677182,0.00180295,0.000424487,6.48508e-05,1.06813e-05,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.28885e-06,1.39239e-05,9.11727e-05,0.000404936,0.00168898,0.00545338,0.0128198,0.0293405,0.0558639,0.0859408,0.12352,0.16286,0.191399,0.220567,0.237033,0.243371,0.247339,0.249448,0.2496,0.249752,0.248842,0.249145,0.250057,0.249905,0.249448,0.249752,0.25021
122,0.249905,0.248842,0.248088,0.248993,0.247339,0.245266,0.237998,0.230109,0.21845,0.198543,0.171378,0.132298,0.080281,0.0393916,0.0153983,0.00505703,0.00131685,0.000309472,4.23438e-05,5.8175e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,9.06004e-06,6.75212e-05,0.000395304,0.00131151,0.00459506,0.0116425,0.0267429,0.0514177,0.0851192,0.11952,0.160499,0.189539,0.220449,0.236077,0.244534,0.247489,0.249752,0.247489,0.25021,0.2496,0.249296,0.250057,0.249905,0.250516,0.25021,0.249296
121,0.2496,0.250823,0.249752,0.248842,0.246446,0.242507,0.237171,0.226045,0.215689,0.19551,0.169184,0.12234,0.0747297,0.0352672,0.0126414,0.0045491,0.0012046,0.000237755,3.10903e-05,3.91012e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,6.19898e-06,6.57092e-05,0.000325208,0.00121595,0.00435607,0.011377,0.0253697,0.0491945,0.0806287,0.11365,0.153463,0.188753,0.216259,0.23246,0.242507,0.246298,0.24854,0.250057,0.249296,0.249905,0.2496,0.249296,0.248389,0.248993,0.249752,0.24854
120,0.248993,0.249752,0.2496,0.248389,0.246743,0.243082,0.236213,0.227048,0.211786,0.19042,0.158573,0.111606,0.0682542,0.0327518,0.011827,0.00346952,0.000838006,0.00015116,2.01228e-05,2.28885e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,5.43603e-06,4.92103e-05,0.000258164,0.00107404,0.00352531,0.0100356,0.0236268,0.045229,0.079471,0.110791,0.148296,0.184751,0.215123,0.233254,0.24265,0.246892,0.24854,0.24854,0.249905,0.2496,0.250363,0.249448,0.249752,0.250057,0.249296,0.2496
119,0.25021,0.250057,0.24854,0.24854,0.246298,0.241506,0.234724,0.22592,0.209083,0.188666,0.157961,0.111515,0.0624762,0.028577,0.00990338,0.00292906,0.00064889,0.000126841,1.41146e-05,2.47959e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.86381e-06,4.2153e-05,0.000224784,0.00093595,0.00330243,0.00920105,0.0213064,0.0423309,0.0745937,0.108703,0.149323,0.182285,0.212005,0.23154,0.242363,0.247339,0.249145,0.248993,0.249448,0.248842,0.249905,0.250363,0.249296,0.250363,0.249448,0.2496
118,0.249905,0.249145,0.248993,0.248691,0.24556,0.241079,0.23246,0.221522,0.203373,0.186094,0.147548,0.0990074,0.0545107,0.0241762,0.00880014,0.00223182,0.000489528,8.83116e-05,8.39246e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,3.33791e-06,3.03273e-05,0.000181106,0.000834001,0.00284037,0.00836145,0.0198475,0.0407759,0.0725715,0.104116,0.140561,0.183674,0.209297,0.229593,0.241506,0.246298,0.248389,0.249145,0.249448,0.25021,0.250669,0.249145,0.249448,0.249752,0.250363,0.250057
