SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-24 00:45:33
Date and Time Ended,2018-Jan-24 00:46:15
Scan Name,TRP_FPGA-TX5-03--RX14-03-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,17179
Horizontal Opening,79
Horizontal Percentage,60.47
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.207494,0.195045,0.18188,0.170309,0.156993,0.142368,0.128359,0.11676,0.102143,0.0958562,0.0835394,0.0713702,0.0601371,0.0497684,0.0398942,0.0312978,0.0238399,0.0172373,0.0114042,0.00753414,0.00478256,0.00272841,0.00152171,0.000817597,0.000390059,0.000183585,7.7821e-05,2.73709e-05,1.02045e-05,2.7657e-06,1.5259e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,5.72213e-07,7.62951e-07,2.7657e-06,8.48783e-06,1.43053e-05,4.26299e-05,8.90745e-05,0.000190642,0.000330549,0.000616941,0.00101358,0.00167821,0.00263142,0.00387255,0.00574941,0.0085562,0.0117886,0.0164218,0.0209489,0.0279624,0.036164,0.0449214,0.0560396,0.068391,0.0828299,0.0973832,0.116527,0.129618,0.143065,0.165827,0.179646,0.192027,0.208021,0.214335,0.225052,0.233653,0.239669,0.242938,0.249296,0.251593,0.256156,0.260888,0.268059,0.277503,0.28563
126,0.20697,0.193023,0.179962,0.171522,0.151197,0.141679,0.126535,0.115346,0.104648,0.0932378,0.080597,0.0719343,0.0589938,0.0486627,0.0386446,0.029427,0.0232051,0.0162977,0.0107025,0.0071292,0.00444991,0.00259127,0.0013715,0.000759232,0.000371366,0.000146677,7.07637e-05,2.49866e-05,8.5832e-06,3.62402e-06,4.76844e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,1.90738e-07,9.53689e-07,3.0518e-06,6.19898e-06,1.29702e-05,3.47143e-05,7.38155e-05,0.000158217,0.000300317,0.000534257,0.000894083,0.00154088,0.00240511,0.00362097,0.00533398,0.00800332,0.0110067,0.0152384,0.0199452,0.0267954,0.0345154,0.0436156,0.0548465,0.065989,0.0794094,0.0946381,0.113713,0.127203,0.143465,0.157779,0.17504,0.192117,0.203778,0.212776,0.226545,0.233786,0.237308,0.243082,0.248389,0.25268,0.258256,0.262224,0.267184,0.277879,0.280736
125,0.207179,0.192388,0.176701,0.167249,0.152891,0.14008,0.126068,0.112898,0.102245,0.0922924,0.0804071,0.06973,0.0597424,0.0489301,0.0382941,0.0289609,0.0229554,0.0160493,0.0103792,0.00714561,0.00432097,0.00241207,0.0013448,0.000749886,0.000339895,0.000155165,5.92241e-05,2.34607e-05,8.5832e-06,2.47959e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,7.62951e-07,1.90738e-06,5.24529e-06,1.37331e-05,2.82292e-05,7.04776e-05,0.000145819,0.000276951,0.000514801,0.000868715,0.00150006,0.00231098,0.00353838,0.00522478,0.00774016,0.0106543,0.0151685,0.0196307,0.0264784,0.0341129,0.0430653,0.0533881,0.0666006,0.0794865,0.0943982,0.109312,0.123334,0.13965,0.161004,0.170878,0.190597,0.198735,0.212225,0.221282,0.232724,0.237998,0.244972,0.246743,0.253148,0.257768,0.263066,0.270002,0.275821,0.28683
124,0.204184,0.190332,0.184502,0.16228,0.153521,0.138236,0.12427,0.11438,0.102245,0.09008,0.0789198,0.067926,0.05848,0.0463341,0.0367349,0.0279319,0.0221306,0.0149024,0.00989931,0.00658088,0.00397927,0.00226778,0.00123713,0.000614652,0.000311284,0.000124552,5.38834e-05,1.97414e-05,7.0573e-06,3.0518e-06,1.2398e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,1.81201e-06,5.05455e-06,1.08721e-05,3.02319e-05,5.39788e-05,0.000142863,0.00023785,0.000454242,0.000781357,0.00134709,0.00208057,0.00325065,0.00484207,0.00721916,0.0101347,0.0141371,0.0187157,0.0250792,0.0333437,0.0411032,0.0515277,0.0644522,0.077914,0.0914884,0.111424,0.122706,0.139889,0.156573,0.17519,0.186348,0.202269,0.212665,0.225423,0.232328,0.23897,0.243227,0.247339,0.253461,0.25696,0.262392,0.270895,0.274895,0.285232
123,0.204695,0.192027,0.174518,0.164694,0.148189,0.137355,0.124724,0.113273,0.101712,0.0901395,0.0776923,0.0675897,0.0572538,0.0457647,0.036244,0.0279434,0.0215066,0.0153239,0.00998595,0.00657665,0.0037047,0.0022076,0.00114099,0.000610742,0.000304799,0.000121691,4.73983e-05,2.00275e-05,6.29435e-06,2.19348e-06,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.76844e-07,9.53689e-07,1.14443e-06,5.62676e-06,1.04906e-05,2.2221e-05,5.86519e-05,0.000124743,0.000214866,0.000420291,0.000763809,0.00129931,0.00204967,0.00311322,0.00465,0.00693604,0.0099457,0.0137827,0.0186459,0.0246862,0.0330824,0.0413439,0.0506234,0.0636015,0.0772527,0.0926683,0.109196,0.119904,0.139412,0.160941,0.176397,0.185085,0.202269,0.213664,0.222848,0.2273,0.236896,0.244242,0.246892,0.252524,0.255517,0.263744,0.269825,0.276193,0.285431
122,0.201275,0.189451,0.176778,0.161321,0.145504,0.135627,0.122157,0.11231,0.102016,0.0869072,0.0772818,0.0658617,0.0551864,0.044657,0.0359577,0.0264938,0.0197138,0.0142477,0.00894642,0.00612669,0.00350443,0.0020016,0.00104438,0.000551804,0.000262264,0.000113203,4.43465e-05,1.67849e-05,5.5314e-06,1.62127e-06,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.43053e-06,3.24254e-06,8.29709e-06,2.03136e-05,4.99733e-05,0.000108053,0.000189403,0.000390345,0.000655089,0.00115644,0.00186007,0.00286355,0.004446,0.00664213,0.00952322,0.0129943,0.0175377,0.0236979,0.0319172,0.0398631,0.0506798,0.0612522,0.0750722,0.0893529,0.105294,0.119589,0.135897,0.154156,0.167386,0.185337,0.202269,0.210913,0.224928,0.228568,0.237033,0.243082,0.247339,0.251285,0.257121,0.263574,0.26841,0.279777,0.287434
121,0.203272,0.188492,0.17855,0.163772,0.149323,0.136259,0.123038,0.112279,0.0985074,0.0878579,0.0771073,0.0641192,0.0537736,0.0444245,0.0338703,0.0255533,0.020191,0.013825,0.00889068,0.00572213,0.00342508,0.0019173,0.000980964,0.000523671,0.000250248,0.000103857,4.26299e-05,1.44007e-05,4.00549e-06,1.71664e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.43053e-06,3.81476e-06,7.43877e-06,1.90738e-05,4.23438e-05,0.000100137,0.00017586,0.000362879,0.000623045,0.00111086,0.00180047,0.0027965,0.00430962,0.00632538,0.00924278,0.0125185,0.0171846,0.0229889,0.0308615,0.03935,0.0494798,0.0595599,0.0746889,0.0901395,0.105294,0.116362,0.136622,0.153291,0.166366,0.186518,0.193478,0.204899,0.222243,0.230887,0.238274,0.243082,0.247339,0.253461,0.257121,0.262729,0.271614,0.282089,0.284836
120,0.20531,0.190155,0.174816,0.160688,0.148511,0.133723,0.120788,0.109899,0.0977084,0.0861758,0.0754039,0.0647272,0.0524986,0.0426261,0.0328569,0.0238524,0.0187603,0.0129914,0.00838455,0.00532425,0.00317445,0.00179036,0.000863088,0.00048228,0.000214103,9.05051e-05,3.34745e-05,1.37331e-05,4.48234e-06,1.14443e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.90738e-07,8.5832e-07,2.86107e-06,7.0573e-06,1.50683e-05,3.6717e-05,8.55459e-05,0.000158789,0.000303655,0.000597963,0.000994411,0.00156424,0.00261978,0.00395247,0.00589981,0.00858237,0.0117332,0.0163752,0.0218275,0.0295394,0.0378552,0.0484726,0.0595167,0.0714823,0.0850132,0.101687,0.116527,0.132598,0.153751,0.170949,0.182447,0.19551,0.211676,0.221522,0.232064,0.23635,0.241221,0.246595,0.252836,0.257768,0.263235,0.270181,0.283849,0.291941
119,0.203474,0.185673,0.178084,0.15784,0.143315,0.134514,0.120646,0.110641,0.0977084,0.086013,0.074798,0.0631797,0.0515537,0.0398942,0.0322769,0.0241819,0.0187414,0.0127492,0.00811575,0.00521344,0.00302205,0.0017257,0.000863947,0.000432784,0.000206569,8.61181e-05,3.17578e-05,1.32563e-05,4.95918e-06,1.5259e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.33516e-06,2.09812e-06,4.95918e-06,1.15396e-05,3.27115e-05,7.59136e-05,0.000153735,0.000274949,0.00053769,0.000965705,0.00156481,0.0024402,0.00375706,0.00571794,0.0084185,0.0113329,0.0161626,0.0215701,0.0287253,0.0380805,0.0475719,0.0574949,0.0724816,0.0861034,0.100391,0.114316,0.129988,0.145298,0.164893,0.177698,0.19749,0.20994,0.221882,0.227552,0.235941,0.241791,0.24615,0.252213,0.25696,0.262897,0.270716,0.280928,0.289466
118,0.199025,0.183263,0.171163,0.160814,0.141777,0.131154,0.119068,0.107816,0.0940298,0.0840192,0.074081,0.0605102,0.0501216,0.0408735,0.0312595,0.0236883,0.0175821,0.0118819,0.0077769,0.00494593,0.00275225,0.00165093,0.000804913,0.000392824,0.000181296,7.53414e-05,2.92782e-05,1.05859e-05,2.57496e-06,1.43053e-06,9.53689e-08,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.90738e-06,3.24254e-06,1.20165e-05,2.91829e-05,6.075e-05,0.000136091,0.000253872,0.000495537,0.000874247,0.00139916,0.00228494,0.00347095,0.00542992,0.0078644,0.0107652,0.0154885,0.0208042,0.0283868,0.0355983,0.0456932,0.0577625,0.0694816,0.0833355,0.0980828,0.113492,0.129006,0.148404,0.161703,0.179489,0.195978,0.20697,0.217406,0.226671,0.235263,0.242507,0.245855,0.251748,0.256477,0.261721,0.270716,0.28326,0.289466
