SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-23 23:45:13
Date and Time Ended,2018-Jan-23 23:45:54
Scan Name,TRP_FPGA-TX5-01--RX5-01-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,16378
Horizontal Opening,77
Horizontal Percentage,58.91
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.23246,0.22642,0.220686,0.207389,0.19768,0.188232,0.179489,0.161448,0.14163,0.126927,0.110373,0.0941378,0.0815924,0.0662666,0.05433,0.0418081,0.032676,0.0243646,0.0182187,0.0123483,0.00889667,0.00537642,0.00314879,0.00190824,0.00104314,0.000453002,0.000226215,0.000116636,4.13901e-05,1.84062e-05,8.67857e-06,2.67033e-06,5.72213e-07,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,2.28885e-06,2.86107e-06,6.48508e-06,1.56405e-05,4.35836e-05,8.36385e-05,0.000173667,0.000332742,0.000633059,0.00102913,0.00192216,0.00271916,0.00452983,0.00631875,0.00909945,0.0120856,0.0155792,0.0204358,0.0245119,0.0304327,0.0356913,0.0398128,0.0439431,0.0489126,0.0543588,0.0599962,0.0668506,0.0734039,0.0838129,0.0936428,0.106416,0.124914,0.142865,0.15187,0.171235,0.187973,0.205207,0.216602,0.225547,0.23392,0.239949,0.244534,0.246446,0.247638,0.249145,0.250823,0.250823,0.251593,0.252992,0.253933,0.255996,0.261054
126,0.234054,0.22592,0.216259,0.207916,0.199607,0.183839,0.17145,0.15845,0.144325,0.121758,0.108015,0.0928995,0.0763455,0.0636905,0.0508623,0.040251,0.0305416,0.0236636,0.0165012,0.0109611,0.00793479,0.00491522,0.0028584,0.00160353,0.000910391,0.000410277,0.000187686,0.000105383,3.90059e-05,1.44007e-05,6.67582e-06,2.7657e-06,3.81476e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.5259e-06,5.91287e-06,1.421e-05,3.42374e-05,7.51507e-05,0.00014868,0.000263027,0.000537785,0.000931563,0.00173705,0.00241665,0.00410868,0.00576419,0.00811816,0.0110818,0.014459,0.0193259,0.0233813,0.0288426,0.0340902,0.0386009,0.0433433,0.0483753,0.0535557,0.0583052,0.0647068,0.0710237,0.0787377,0.0903383,0.104382,0.117194,0.138003,0.152663,0.173704,0.19042,0.205413,0.217869,0.222364,0.230497,0.23883,0.244242,0.246892,0.248389,0.248993,0.249905,0.250823,0.251285,0.252368,0.254881,0.257444,0.261054
125,0.231278,0.226922,0.216716,0.205413,0.196072,0.18542,0.170735,0.154914,0.144223,0.124157,0.107533,0.0887719,0.0749485,0.0631504,0.0516642,0.0389459,0.0303943,0.0229272,0.0163589,0.0109391,0.00761327,0.00469711,0.00273194,0.00160277,0.000834668,0.000409609,0.000175765,9.823e-05,3.66217e-05,1.58312e-05,4.86381e-06,1.43053e-06,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.71664e-06,4.76844e-06,1.23026e-05,2.71801e-05,6.49462e-05,0.000129034,0.000251106,0.000494202,0.00089189,0.00167353,0.00228361,0.00392929,0.00550469,0.00795575,0.0109106,0.0142013,0.018787,0.023042,0.0289466,0.0339461,0.0388535,0.042344,0.0475608,0.0525188,0.0577462,0.0649324,0.0713578,0.0804861,0.0899415,0.103616,0.117699,0.134514,0.147389,0.167455,0.184751,0.203677,0.212997,0.229207,0.236077,0.239109,0.243951,0.246298,0.24719,0.248842,0.250057,0.25021,0.252058,0.252368,0.255836,0.257768,0.261554
124,0.231278,0.224928,0.214897,0.203575,0.196542,0.184336,0.169114,0.150752,0.135672,0.11945,0.104382,0.0869995,0.0731548,0.0608699,0.0478218,0.0382691,0.0281411,0.0212016,0.0153959,0.010447,0.0068837,0.00423629,0.0024794,0.00145571,0.000729191,0.000376802,0.000147536,8.63088e-05,3.31884e-05,1.17304e-05,3.52865e-06,6.67582e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,7.62951e-07,2.86107e-06,9.53689e-06,2.35561e-05,5.40742e-05,0.000111009,0.000226406,0.000418288,0.000770676,0.00155375,0.00206817,0.0035522,0.00504559,0.00746453,0.00988927,0.0136118,0.0178667,0.0219562,0.0279988,0.0331253,0.0375981,0.0420441,0.0469502,0.0515212,0.0569196,0.0635128,0.0687123,0.0780476,0.0867783,0.0981298,0.117564,0.128198,0.153062,0.164232,0.180836,0.196166,0.210696,0.222122,0.231017,0.241791,0.243082,0.245707,0.248389,0.248993,0.250516,0.250823,0.252524,0.25268,0.255358,0.259401,0.262897
123,0.22998,0.222243,0.215123,0.204286,0.19275,0.179804,0.171522,0.150365,0.138987,0.120931,0.101234,0.0877262,0.0720355,0.0599698,0.0468268,0.0369937,0.0280486,0.0208827,0.0146341,0.0100551,0.00667613,0.00394942,0.00241512,0.00135653,0.000683127,0.000351339,0.000126745,7.84886e-05,3.18532e-05,1.02045e-05,3.14717e-06,1.33516e-06,5.72213e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.14443e-06,3.62402e-06,7.82025e-06,2.5845e-05,4.88289e-05,0.000108721,0.000224403,0.000389868,0.000721561,0.00142271,0.00194152,0.00337043,0.00481317,0.00717051,0.00978181,0.0131095,0.0175973,0.0215508,0.0273482,0.0320873,0.036917,0.0411487,0.0470906,0.0524045,0.057334,0.0626673,0.0685742,0.0778104,0.0872776,0.098626,0.112371,0.13061,0.144274,0.160814,0.184502,0.200683,0.210696,0.221882,0.23246,0.236486,0.242938,0.246743,0.248088,0.2496,0.249145,0.250669,0.252524,0.253461,0.255676,0.258745,0.261721
122,0.232196,0.222726,0.213108,0.201572,0.19122,0.181719,0.163576,0.148835,0.133158,0.117869,0.103564,0.0842959,0.0687584,0.0556967,0.0453944,0.0354811,0.0264835,0.0192768,0.0134912,0.00906041,0.00603332,0.00368706,0.00221504,0.00114366,0.00058566,0.000297074,0.000123503,5.76982e-05,2.67987e-05,9.06004e-06,2.57496e-06,8.5832e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.14443e-06,3.0518e-06,6.67582e-06,1.56405e-05,4.48234e-05,9.47013e-05,0.000198463,0.000358682,0.000647459,0.00124847,0.00171244,0.00307479,0.00449445,0.00653239,0.00897917,0.0121646,0.0170671,0.0205878,0.0267097,0.0311147,0.0363405,0.0402233,0.0453542,0.0499931,0.0554029,0.062629,0.0676903,0.0755847,0.0857968,0.0968765,0.110284,0.125604,0.144376,0.1641,0.17793,0.199219,0.208976,0.222243,0.229464,0.237171,0.243661,0.244826,0.248239,0.248842,0.250057,0.250669,0.252058,0.254248,0.255358,0.26006,0.264425
121,0.228696,0.220567,0.210913,0.201176,0.193387,0.179097,0.16312,0.148296,0.13003,0.114476,0.098626,0.0835224,0.067301,0.0549348,0.0435182,0.0331789,0.0259927,0.0187698,0.0130022,0.00867508,0.0058794,0.00352312,0.00204824,0.00107414,0.000561532,0.000267987,0.000114538,5.95102e-05,1.98367e-05,7.24804e-06,2.19348e-06,7.62951e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,2.86107e-06,7.15267e-06,1.47822e-05,3.18532e-05,7.92515e-05,0.000153162,0.000327592,0.000579461,0.00109245,0.00163825,0.00294642,0.00431582,0.00624876,0.00853463,0.011684,0.0163315,0.0196816,0.0258631,0.0308918,0.0351613,0.0396355,0.045683,0.0499018,0.0551567,0.061519,0.0679598,0.0745937,0.0840365,0.0961713,0.107759,0.126888,0.141777,0.160373,0.1802,0.20187,0.20781,0.220567,0.229722,0.23897,0.241934,0.24468,0.247339,0.249448,0.249752,0.251285,0.253618,0.253776,0.25696,0.26039,0.265109
120,0.228059,0.219269,0.210696,0.200486,0.186433,0.17363,0.161639,0.142517,0.12748,0.110941,0.0953875,0.0795019,0.0661168,0.053015,0.0419881,0.0317786,0.0244636,0.0176094,0.0117632,0.00796008,0.00526074,0.00317426,0.0018286,0.000950065,0.000482567,0.000237373,9.00282e-05,4.94011e-05,1.57359e-05,7.0573e-06,1.90738e-06,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,8.5832e-07,3.91012e-06,9.91836e-06,3.07088e-05,9.823e-05,0.000143435,0.000267605,0.000517853,0.001005,0.00140354,0.00256123,0.00391175,0.00583047,0.00794865,0.0110546,0.0152498,0.0190296,0.024916,0.0298016,0.0339012,0.0388461,0.0443908,0.049714,0.054979,0.060421,0.0666656,0.073814,0.0821323,0.0958338,0.110581,0.125565,0.139034,0.162731,0.178007,0.193478,0.20919,0.219504,0.229336,0.237308,0.242938,0.246595,0.246892,0.248842,0.250057,0.251748,0.253148,0.254248,0.25696,0.25973,0.264938
119,0.225796,0.220567,0.209833,0.197299,0.184253,0.174518,0.162087,0.145659,0.127918,0.108819,0.0963297,0.0778695,0.0644928,0.0531871,0.0400542,0.0316093,0.0237984,0.0168384,0.0114655,0.00766312,0.00517424,0.00299353,0.00171597,0.000878538,0.000463111,0.000207523,7.94423e-05,4.39651e-05,1.82155e-05,4.2916e-06,2.47959e-06,7.62951e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.72213e-07,1.2398e-06,6.19898e-06,1.09674e-05,2.88968e-05,6.48508e-05,0.00012932,0.000246433,0.000482376,0.000916114,0.00138638,0.00244612,0.00368372,0.00565146,0.0077488,0.0108579,0.0153091,0.0186357,0.0243357,0.029309,0.0333953,0.0394409,0.0438303,0.0490473,0.0539507,0.0596901,0.0654721,0.074648,0.0814464,0.0948793,0.10908,0.124534,0.138657,0.159127,0.170309,0.19122,0.21048,0.219386,0.227173,0.235399,0.241791,0.244388,0.246892,0.249905,0.25113,0.250823,0.252992,0.255358,0.257444,0.261889,0.267184
118,0.22592,0.216144,0.210156,0.197871,0.184336,0.17319,0.155267,0.140657,0.121613,0.106665,0.0907586,0.0784362,0.0612889,0.049438,0.0390387,0.0297367,0.0222509,0.0162479,0.0108784,0.00720938,0.00469511,0.00272126,0.00149977,0.000769055,0.000401884,0.000185302,7.15267e-05,3.70985e-05,1.21118e-05,4.38697e-06,1.04906e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.72213e-07,1.43053e-06,3.52865e-06,7.91562e-06,2.30793e-05,4.89242e-05,0.000119783,0.000220207,0.000414282,0.000801766,0.00123732,0.00224079,0.00337491,0.00511959,0.00719381,0.0101442,0.0141905,0.0179709,0.0237459,0.0282264,0.032799,0.0379746,0.0429479,0.0484153,0.0532562,0.059327,0.0646047,0.0717578,0.0803913,0.0922716,0.103459,0.123038,0.136213,0.157597,0.170026,0.189539,0.206657,0.218101,0.229079,0.237308,0.240513,0.244534,0.247339,0.248389,0.250057,0.251593,0.253148,0.256156,0.260225,0.261554,0.267533
