SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-24 00:46:15
Date and Time Ended,2018-Jan-24 00:46:57
Scan Name,TRP_FPGA-TX5-00--RX14-00-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,16345
Horizontal Opening,78
Horizontal Percentage,60.47
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.215349,0.207075,0.194397,0.1831,0.168418,0.155858,0.14032,0.124232,0.107449,0.0924591,0.0726488,0.0578522,0.044951,0.0329229,0.0237349,0.0161844,0.010405,0.00678888,0.00379778,0.00202497,0.00112011,0.000512131,0.000217632,8.30663e-05,2.84199e-05,9.25078e-06,1.81201e-06,8.5832e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,7.62951e-07,3.24254e-06,6.19898e-06,1.80247e-05,4.27253e-05,8.69764e-05,0.000155451,0.00023394,0.000450904,0.000680457,0.00116855,0.00163596,0.00246204,0.00355583,0.00459525,0.00645864,0.00813735,0.0103527,0.0128908,0.0160941,0.0192496,0.0227983,0.026578,0.0314757,0.0354596,0.0395475,0.0437133,0.0485013,0.0519723,0.0554554,0.059207,0.0641092,0.0675786,0.0737077,0.079394,0.0868519,0.096762,0.109312,0.119345,0.131745,0.15042,0.160311,0.177237,0.188319,0.206866,0.221882,0.227426,0.236486,0.241079,0.245707,0.248993,0.250823,0.253305,0.257444,0.263404,0.267184,0.276379
126,0.21845,0.200683,0.192478,0.17941,0.166096,0.152833,0.142171,0.118826,0.105375,0.0884652,0.0735093,0.0569909,0.0434951,0.0315606,0.0224202,0.0155208,0.00956771,0.00618763,0.00353161,0.00189631,0.00102684,0.000465591,0.000180343,6.80934e-05,2.52728e-05,8.39246e-06,1.33516e-06,2.86107e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,3.81476e-07,1.90738e-06,3.71939e-06,1.27794e-05,3.32837e-05,7.41016e-05,0.000133993,0.000200847,0.000395495,0.000619993,0.00100643,0.00153172,0.00227026,0.00320563,0.00423123,0.00616951,0.00735912,0.00971637,0.0120667,0.014987,0.0180462,0.0222207,0.0263965,0.0305302,0.035518,0.0386592,0.0427729,0.0480349,0.0520185,0.0551864,0.0582306,0.0624952,0.0671906,0.0719469,0.0793018,0.0845046,0.0948353,0.106471,0.117027,0.131154,0.146808,0.158819,0.17549,0.192478,0.202069,0.219386,0.227173,0.235263,0.24265,0.242794,0.248993,0.251593,0.254248,0.25696,0.265281,0.269825,0.277315
125,0.216831,0.202669,0.193845,0.180041,0.166909,0.153291,0.137355,0.120753,0.102271,0.0872404,0.0718586,0.0572858,0.0419236,0.030528,0.022077,0.0150464,0.00966479,0.0060625,0.00331731,0.00188458,0.000913634,0.00039807,0.000173095,6.45647e-05,2.13626e-05,5.72213e-06,2.19348e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.76844e-07,2.7657e-06,4.2916e-06,1.33516e-05,3.03273e-05,6.77119e-05,0.000127222,0.000195125,0.000372511,0.000570497,0.000956073,0.00141766,0.00220016,0.00307183,0.00417115,0.00591936,0.00743405,0.009482,0.0119838,0.0151008,0.0183658,0.0218124,0.0253933,0.0301327,0.0352642,0.0383946,0.042715,0.0471719,0.0504986,0.0549422,0.0585971,0.062629,0.0669052,0.0723536,0.0773548,0.0852432,0.0942028,0.10489,0.117767,0.130112,0.146493,0.155739,0.176321,0.18806,0.207705,0.218217,0.225299,0.23567,0.241363,0.246595,0.248389,0.251748,0.255836,0.258256,0.26256,0.270537,0.275265
124,0.21124,0.203778,0.188666,0.175415,0.167318,0.149925,0.134117,0.121976,0.100366,0.0867783,0.0676009,0.0531871,0.0408939,0.0291609,0.0213263,0.0140836,0.00887893,0.00556315,0.00309081,0.00159819,0.00081836,0.000387865,0.000148489,5.61723e-05,1.79294e-05,5.14992e-06,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.76844e-07,1.04906e-06,2.7657e-06,1.01091e-05,2.2221e-05,4.87335e-05,0.000115206,0.000157549,0.000342374,0.000481327,0.00080663,0.00131361,0.00201467,0.00289616,0.00376078,0.0054572,0.00697145,0.00886701,0.0114597,0.0144723,0.0173571,0.0211272,0.0248269,0.0293237,0.0337921,0.0371817,0.0422262,0.0472808,0.0509318,0.0533325,0.0577218,0.0615468,0.0659147,0.071909,0.0771218,0.084002,0.0929838,0.103958,0.116827,0.13107,0.14458,0.159873,0.170664,0.18806,0.201572,0.21845,0.223944,0.236213,0.237583,0.243516,0.248691,0.250516,0.254881,0.257606,0.262897,0.272155,0.281508
123,0.210156,0.201572,0.190155,0.17504,0.163837,0.147814,0.134381,0.119485,0.10199,0.085332,0.0676903,0.0531457,0.0400777,0.0281546,0.0201582,0.0137112,0.00892089,0.005245,0.00293173,0.00149557,0.000814736,0.000337606,0.00014744,4.39651e-05,1.75479e-05,4.10086e-06,1.43053e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.81201e-06,9.823e-06,2.17441e-05,5.22621e-05,9.99466e-05,0.000142958,0.000298123,0.000493439,0.00080415,0.00121042,0.00192149,0.00261568,0.00362716,0.00526532,0.00685547,0.00858777,0.0114377,0.0139072,0.0176131,0.0201631,0.0245751,0.0289855,0.0337031,0.0365643,0.0414527,0.0469825,0.0503125,0.0528781,0.0573741,0.0620221,0.0654617,0.0710977,0.0774865,0.0835224,0.0933653,0.101586,0.115444,0.125951,0.139889,0.159686,0.174891,0.187973,0.201671,0.215236,0.226796,0.234724,0.239949,0.245855,0.248691,0.252368,0.254881,0.258419,0.264938,0.271614,0.282478
122,0.212115,0.199025,0.186688,0.17534,0.162151,0.148135,0.132298,0.116993,0.101611,0.0817552,0.0644928,0.0501523,0.0389941,0.0275468,0.0192117,0.0129238,0.00800222,0.00497864,0.00268263,0.00135996,0.000694572,0.000312524,0.000121405,4.04364e-05,1.75479e-05,4.48234e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,2.19348e-06,7.3434e-06,1.71664e-05,4.70169e-05,8.1445e-05,0.000131228,0.000266461,0.000413996,0.000716316,0.00107633,0.00181601,0.00241188,0.00332065,0.00478819,0.00638633,0.00822428,0.0103128,0.013592,0.0163975,0.0193561,0.0238733,0.0275265,0.0329044,0.0367151,0.0405579,0.0459237,0.0501584,0.0533395,0.0570227,0.0610332,0.0657665,0.071036,0.0757525,0.0828131,0.091796,0.100415,0.114157,0.127401,0.144122,0.154447,0.166637,0.191131,0.196636,0.215123,0.225796,0.232328,0.238552,0.24556,0.248088,0.251593,0.255996,0.259401,0.26701,0.273062,0.281121
121,0.208339,0.19749,0.187715,0.175265,0.161067,0.149106,0.131999,0.116065,0.0991033,0.0830988,0.0637798,0.0501216,0.0382405,0.0265264,0.0186595,0.0124451,0.00756615,0.0048024,0.00261931,0.00130837,0.00068513,0.000302129,0.000115682,4.15808e-05,1.97414e-05,3.43328e-06,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.90738e-07,5.72213e-07,1.71664e-06,5.62676e-06,1.63081e-05,4.01503e-05,7.61044e-05,0.000121595,0.000247959,0.000375753,0.000623236,0.00101511,0.00168736,0.00237078,0.00322919,0.00460994,0.00621414,0.00828936,0.0103966,0.0133028,0.0157931,0.0197776,0.0230109,0.0274306,0.032221,0.0365774,0.040374,0.045224,0.0498107,0.0517033,0.0569513,0.0604121,0.0651182,0.0700519,0.0750722,0.0820665,0.0915089,0.100761,0.113179,0.126301,0.137725,0.158389,0.170806,0.181799,0.198254,0.214111,0.228059,0.23246,0.24009,0.244972,0.248088,0.252058,0.254406,0.258745,0.264084,0.273245,0.283064
120,0.209725,0.19749,0.183757,0.172388,0.159066,0.143717,0.131957,0.113461,0.0943982,0.0778547,0.0624762,0.0485934,0.0364019,0.0260805,0.0179923,0.0122296,0.00704435,0.00451162,0.00239691,0.00117933,0.000615892,0.000270275,0.000101091,3.87198e-05,1.19211e-05,2.67033e-06,1.04906e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,2.86107e-07,1.43053e-06,6.29435e-06,1.08721e-05,2.8706e-05,5.92241e-05,0.000101282,0.000209144,0.000332265,0.000570401,0.000941196,0.00154145,0.00212329,0.00295634,0.00422656,0.00584277,0.00791761,0.00973624,0.0125534,0.0150459,0.0185622,0.0227388,0.0268762,0.0316974,0.0351462,0.039117,0.0456067,0.0482102,0.0519921,0.0555758,0.0600401,0.0637401,0.0686087,0.0753761,0.0817063,0.0899811,0.100194,0.111454,0.122817,0.139507,0.154973,0.168004,0.180677,0.197395,0.20781,0.220212,0.231802,0.239529,0.245119,0.24854,0.251439,0.256316,0.261387,0.268586,0.27361,0.287434
119,0.209725,0.196542,0.185253,0.171306,0.154914,0.142965,0.127006,0.112526,0.095789,0.077209,0.0601194,0.0491709,0.0349244,0.024848,0.0171156,0.0116398,0.00700496,0.00429961,0.0022405,0.00110056,0.000543698,0.000227264,9.00282e-05,3.18532e-05,1.12535e-05,3.52865e-06,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,4.76844e-06,8.01099e-06,2.51774e-05,5.69352e-05,9.26032e-05,0.000189403,0.000327115,0.000503166,0.000879492,0.00142195,0.00196965,0.00282368,0.00411498,0.00561999,0.00753096,0.00948002,0.0121307,0.0149623,0.018074,0.0223663,0.0264613,0.0303493,0.035738,0.0388425,0.0443427,0.0482215,0.0515342,0.0554104,0.0595253,0.0645131,0.068793,0.0746208,0.0806763,0.0894114,0.0980358,0.111576,0.123558,0.136714,0.156513,0.169324,0.180597,0.19749,0.209833,0.224067,0.234859,0.239529,0.243516,0.247041,0.250977,0.255836,0.260888,0.266489,0.276379,0.282089
118,0.203071,0.190953,0.183757,0.169815,0.155385,0.142269,0.126574,0.109811,0.0917549,0.0741883,0.0596206,0.0451642,0.0332355,0.0241605,0.0162531,0.01116,0.0064761,0.00401312,0.00200971,0.00101205,0.000504883,0.000225261,7.97284e-05,2.72755e-05,9.823e-06,2.00275e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.62127e-06,3.0518e-06,7.0573e-06,1.98367e-05,4.16762e-05,7.74395e-05,0.000172618,0.00026627,0.00049115,0.000770581,0.00123798,0.00181868,0.00265269,0.00380283,0.00523432,0.00707123,0.0090496,0.0116687,0.014289,0.017793,0.0210512,0.0256622,0.02919,0.0345707,0.038703,0.0436574,0.0475829,0.0503743,0.0547952,0.0592155,0.0630726,0.0681294,0.0734697,0.0795173,0.0894114,0.0972676,0.109899,0.120221,0.135448,0.147442,0.164298,0.182773,0.193387,0.207389,0.222605,0.22844,0.237859,0.244388,0.249145,0.251748,0.255358,0.261054,0.268762,0.27545,0.285431
