SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-24 02:06:01
Date and Time Ended,2018-Jan-24 02:06:45
Scan Name,MSP_C_FPGA-TX4-07--RX3-07-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,16527
Horizontal Opening,75
Horizontal Percentage,58.14
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.213441,0.206241,0.195138,0.186858,0.174741,0.160436,0.151701,0.136988,0.120646,0.112125,0.101109,0.0878203,0.0789654,0.0679711,0.0592155,0.0513082,0.043704,0.0367415,0.028375,0.0218812,0.0166427,0.0123902,0.00907265,0.00603208,0.00396773,0.00241493,0.00146477,0.000875486,0.000412661,0.000211528,0.000106718,4.53956e-05,1.8883e-05,7.53414e-06,2.57496e-06,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.76844e-07,1.33516e-06,6.48508e-06,2.55589e-05,7.66766e-05,0.000199226,0.000415999,0.000935283,0.00176156,0.00357013,0.00540045,0.00874154,0.0124357,0.0193936,0.0252804,0.0339855,0.0431015,0.0536188,0.0665681,0.0787075,0.0962618,0.109429,0.128722,0.146493,0.169184,0.181236,0.197395,0.202368,0.217406,0.222969,0.228951,0.240513,0.242507,0.246595,0.249448,0.25409,0.259565,0.267184,0.270895,0.278635
126,0.214559,0.204184,0.193114,0.185002,0.174295,0.159066,0.149487,0.136486,0.122303,0.10984,0.0993195,0.0863393,0.0769335,0.0669052,0.0585552,0.0497865,0.0420269,0.0341641,0.0277052,0.0204623,0.0154145,0.0114112,0.00853391,0.00566825,0.00362964,0.0021994,0.00132887,0.000803674,0.000374704,0.000195315,8.92653e-05,3.73846e-05,1.56405e-05,6.29435e-06,1.81201e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.33516e-06,5.05455e-06,2.25071e-05,7.17174e-05,0.000163558,0.000394255,0.000886549,0.00168383,0.00331149,0.00526904,0.00832931,0.0126472,0.0187646,0.0244592,0.032757,0.0417272,0.0514565,0.064953,0.0771944,0.0929205,0.109722,0.12752,0.141974,0.159748,0.174741,0.189364,0.204388,0.209833,0.222002,0.231148,0.239669,0.242507,0.247489,0.251439,0.257121,0.260722,0.268234,0.273793,0.282869
125,0.210913,0.20088,0.19122,0.184004,0.170949,0.160185,0.146755,0.134779,0.121649,0.108444,0.0960135,0.0845919,0.0765882,0.0658405,0.0569117,0.0477828,0.0412274,0.0331897,0.0258713,0.02029,0.0156328,0.0115747,0.00819745,0.00512846,0.00349746,0.00208505,0.00124142,0.000778115,0.000350671,0.000164893,8.47829e-05,3.51911e-05,1.45914e-05,5.72213e-06,1.90738e-06,4.76844e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.5259e-06,4.67308e-06,2.23163e-05,7.09545e-05,0.000170424,0.000382906,0.000867094,0.00158446,0.00313125,0.00501898,0.0079927,0.0122843,0.0181727,0.024255,0.0324765,0.0407556,0.0533464,0.0637996,0.0793018,0.090558,0.102578,0.123483,0.138376,0.160123,0.167249,0.183263,0.20177,0.215349,0.220924,0.23352,0.238691,0.240937,0.248088,0.250363,0.254406,0.260722,0.265281,0.276753,0.28016
124,0.21048,0.20531,0.192027,0.185925,0.170878,0.157718,0.146179,0.131957,0.120824,0.107027,0.0944417,0.0833185,0.0741749,0.0637302,0.0538019,0.0488018,0.0405097,0.0329441,0.0258631,0.0193268,0.01479,0.01071,0.00779585,0.00505589,0.00324454,0.00202354,0.00112993,0.000675212,0.000343042,0.000144198,7.00008e-05,2.89921e-05,1.24933e-05,5.5314e-06,1.62127e-06,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,1.33516e-06,5.43603e-06,1.73571e-05,5.79843e-05,0.00016022,0.000347143,0.000771248,0.00147736,0.00305905,0.00488575,0.00821274,0.0116194,0.0173955,0.0237308,0.0321527,0.0406343,0.0494798,0.0615745,0.074404,0.0885608,0.106278,0.121758,0.142121,0.158267,0.172679,0.189364,0.198928,0.208021,0.223699,0.229722,0.237721,0.243516,0.24615,0.251748,0.256156,0.259565,0.26947,0.273245,0.283456
123,0.213219,0.201077,0.188927,0.185337,0.173704,0.158942,0.146127,0.131745,0.120788,0.106057,0.0932591,0.0828299,0.0738007,0.0631894,0.0556513,0.0464024,0.039805,0.0317392,0.0251177,0.018997,0.0146148,0.0104755,0.00771828,0.00470293,0.0030787,0.00199302,0.0011223,0.000614939,0.000300412,0.000147726,6.10361e-05,2.92782e-05,1.25887e-05,4.86381e-06,1.33516e-06,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,4.00549e-06,1.86923e-05,6.03685e-05,0.000149157,0.000328927,0.000765526,0.00146372,0.00288806,0.00474966,0.00789122,0.0117723,0.0168066,0.022706,0.0313313,0.0395552,0.0501032,0.0621161,0.0743499,0.0882365,0.103302,0.117666,0.142171,0.155444,0.172606,0.190067,0.19749,0.214335,0.217985,0.228186,0.234994,0.243516,0.248239,0.253148,0.258582,0.263574,0.269825,0.277691,0.282478
122,0.208976,0.200585,0.188927,0.1831,0.172243,0.155976,0.143315,0.129047,0.117564,0.102707,0.0908996,0.0833355,0.0717201,0.0623241,0.0529738,0.045821,0.0383192,0.0308685,0.024057,0.018319,0.0139865,0.00984198,0.00695464,0.00448301,0.00288825,0.00192779,0.00100471,0.000587568,0.000282673,0.000130751,5.12131e-05,2.47959e-05,8.77394e-06,4.67308e-06,1.2398e-06,5.72213e-07,3.81476e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.43053e-06,4.38697e-06,1.32563e-05,5.16899e-05,0.000126555,0.000282483,0.000711738,0.00134079,0.00250668,0.00444162,0.0075293,0.011114,0.0164363,0.0227489,0.0297886,0.0393992,0.0482386,0.0590193,0.0719595,0.085707,0.103276,0.120363,0.139793,0.154331,0.170026,0.17855,0.20088,0.213219,0.219504,0.230368,0.240372,0.239529,0.24615,0.250977,0.255836,0.262392,0.267883,0.279586,0.288041
121,0.210588,0.19835,0.189014,0.179962,0.168349,0.1579,0.142269,0.129824,0.117598,0.103984,0.0898823,0.0812203,0.0716825,0.0627538,0.0536469,0.0446132,0.0365546,0.0302127,0.0235887,0.017793,0.0131952,0.00955142,0.00685857,0.00430877,0.00278782,0.00173161,0.000942721,0.000558003,0.000252155,0.000111009,5.29297e-05,2.13626e-05,7.24804e-06,4.00549e-06,1.04906e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.2398e-06,3.71939e-06,1.08721e-05,4.39651e-05,0.000107671,0.000299268,0.000602064,0.00125296,0.00252155,0.00434691,0.00745366,0.0109684,0.0158862,0.0215905,0.0292525,0.0380593,0.0469395,0.0581892,0.071695,0.086031,0.0975688,0.115184,0.133331,0.151309,0.168835,0.180438,0.195978,0.208339,0.217522,0.22844,0.234054,0.243951,0.24556,0.253461,0.258745,0.262224,0.267533,0.274895,0.285232
120,0.20697,0.199997,0.190067,0.180677,0.167045,0.154098,0.139698,0.127998,0.111667,0.102118,0.0884079,0.0785114,0.0699443,0.0583052,0.0511736,0.0442135,0.0363115,0.0294143,0.0232724,0.016615,0.0123375,0.00893588,0.00645741,0.00411927,0.00242905,0.00150292,0.000840486,0.000487144,0.000238422,0.000101377,4.55863e-05,1.73571e-05,6.77119e-06,1.43053e-06,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,3.62402e-06,1.02045e-05,3.8529e-05,0.000107862,0.000296883,0.000583562,0.00121481,0.00236315,0.00425784,0.00707893,0.0104595,0.0154156,0.02151,0.0286469,0.0366855,0.0469287,0.0581066,0.0702321,0.084802,0.0975223,0.112187,0.131914,0.153119,0.167318,0.181076,0.199899,0.207705,0.222848,0.228313,0.232196,0.240937,0.248389,0.251285,0.256638,0.265281,0.269115,0.278825,0.286229
119,0.207705,0.197776,0.187973,0.177698,0.169534,0.153463,0.139318,0.126848,0.111121,0.0992955,0.085261,0.0792711,0.0690482,0.0579013,0.0502138,0.0436434,0.0353494,0.0282459,0.0222062,0.0164707,0.0122835,0.00870272,0.00612697,0.0038364,0.00237259,0.00141423,0.00075885,0.000437362,0.000190929,8.97421e-05,3.59541e-05,1.85016e-05,5.24529e-06,1.90738e-06,1.43053e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,6.67582e-07,3.43328e-06,1.03952e-05,3.40467e-05,8.80255e-05,0.000287442,0.000554856,0.00117409,0.00229152,0.00420748,0.00697145,0.0103368,0.0150813,0.0209382,0.0284184,0.0361768,0.0448378,0.0567304,0.0688277,0.0834883,0.0976153,0.115379,0.130944,0.146231,0.166164,0.180438,0.195417,0.207494,0.213887,0.224928,0.237998,0.242794,0.245119,0.252058,0.257606,0.263235,0.274711,0.281314,0.292358
118,0.208339,0.195417,0.185757,0.175265,0.164694,0.151309,0.138798,0.12183,0.111819,0.100366,0.086394,0.0764595,0.066949,0.05735,0.0504364,0.0423703,0.0345678,0.0272935,0.0215236,0.0155332,0.0113748,0.00810419,0.00571498,0.00359331,0.00226968,0.00124743,0.000729572,0.000379091,0.000173667,7.82979e-05,3.19486e-05,1.30655e-05,6.67582e-06,2.09812e-06,8.5832e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.04906e-06,2.47959e-06,9.06004e-06,3.29023e-05,8.02052e-05,0.000261406,0.000514134,0.00108062,0.00213703,0.00402142,0.00665433,0.00991488,0.01433,0.0200899,0.0273336,0.0366428,0.0449658,0.0549495,0.0670696,0.0802024,0.0995852,0.113587,0.125105,0.147442,0.161448,0.172751,0.193023,0.202769,0.215236,0.223822,0.234455,0.240654,0.246298,0.252992,0.26006,0.264425,0.269115,0.277503,0.288243
