SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-24 01:05:37
Date and Time Ended,2018-Jan-24 01:06:19
Scan Name,MSP_A_FPGA-TX2-05--RX10-05-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,16786
Horizontal Opening,76
Horizontal Percentage,58.91
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.207916,0.19951,0.189014,0.177544,0.163315,0.151983,0.140224,0.122303,0.107873,0.0920229,0.0818369,0.0685513,0.0553356,0.0433938,0.0342498,0.0264408,0.0179788,0.0136732,0.00872962,0.00548247,0.00331521,0.00183948,0.000861849,0.000358301,0.000142481,7.8584e-05,2.65126e-05,8.29709e-06,2.7657e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,6.67582e-07,2.00275e-06,6.19898e-06,1.55451e-05,3.72892e-05,8.95514e-05,0.000198081,0.0004407,0.000774109,0.00136015,0.00230497,0.0038118,0.00588197,0.00891254,0.013347,0.0189171,0.0257752,0.035432,0.0455104,0.0577625,0.070644,0.0876324,0.109138,0.127006,0.142368,0.167798,0.180996,0.199899,0.210588,0.222002,0.229336,0.237583,0.243371,0.248239,0.251748,0.256799,0.261221,0.266316,0.270002,0.27694,0.28583
126,0.20697,0.198159,0.187973,0.174965,0.166502,0.15042,0.136942,0.124838,0.106776,0.0915907,0.0772673,0.0665141,0.0530424,0.0429029,0.0329679,0.0250593,0.0177544,0.0127974,0.00837769,0.00519942,0.00312533,0.00170377,0.000836767,0.000320535,0.000180247,6.90471e-05,2.23163e-05,7.72488e-06,2.38422e-06,6.67582e-07,1.90738e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,6.67582e-07,1.14443e-06,5.43603e-06,1.22072e-05,3.3856e-05,7.82025e-05,0.000185588,0.000404364,0.000736343,0.00131628,0.00214532,0.00361973,0.00567178,0.00868151,0.0126184,0.0188744,0.0244431,0.0334663,0.0432106,0.0560627,0.0684253,0.0881985,0.102965,0.124157,0.143115,0.163707,0.176397,0.19835,0.208127,0.220924,0.232064,0.238413,0.241934,0.247638,0.25113,0.257768,0.261221,0.267184,0.271075,0.278446,0.287636
125,0.207179,0.198735,0.185504,0.174592,0.165359,0.148781,0.137401,0.121217,0.10524,0.0910208,0.0779288,0.063999,0.0492833,0.0425199,0.0323406,0.0240259,0.0171206,0.0118589,0.00833762,0.00492828,0.00298695,0.00154517,0.000736629,0.000296502,0.000149729,6.23713e-05,2.45098e-05,7.91562e-06,2.86107e-06,5.72213e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,5.62676e-06,1.2398e-05,3.09949e-05,7.03822e-05,0.000175574,0.000372129,0.000728141,0.00125353,0.0021541,0.00352588,0.00549668,0.00855763,0.0123465,0.0179442,0.0238524,0.0326162,0.0428984,0.0554554,0.0685513,0.0868704,0.108935,0.126966,0.144274,0.167113,0.180041,0.20177,0.208233,0.219151,0.226045,0.23392,0.242938,0.24854,0.251903,0.257931,0.26039,0.267359,0.271794,0.280928,0.287434
124,0.204388,0.196825,0.18542,0.174741,0.160373,0.147975,0.130944,0.121541,0.104196,0.0879712,0.0763029,0.0648913,0.0528235,0.0407921,0.0332435,0.0230329,0.0167763,0.0117265,0.00776761,0.00465915,0.00289311,0.00152552,0.00070201,0.000276284,0.000140764,5.46464e-05,1.85016e-05,6.29435e-06,3.0518e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.33516e-06,5.91287e-06,1.10628e-05,3.21393e-05,6.62814e-05,0.000162795,0.000366217,0.000691711,0.00117523,0.00201762,0.00332752,0.00526932,0.00808595,0.0121965,0.017626,0.0235372,0.0331977,0.0428266,0.0557119,0.0696351,0.085261,0.103198,0.123558,0.138517,0.165092,0.173999,0.197776,0.208021,0.220567,0.231802,0.235128,0.239949,0.247489,0.253148,0.258256,0.263066,0.267708,0.274159,0.280544,0.288853
123,0.206448,0.196636,0.186518,0.174592,0.163772,0.145763,0.133723,0.118107,0.103905,0.0901196,0.0761893,0.0620033,0.0506672,0.0399253,0.0309127,0.0218031,0.0165379,0.0113213,0.00745896,0.00450351,0.00278124,0.00151989,0.000698959,0.000244717,0.000131991,5.46464e-05,1.72618e-05,5.05455e-06,1.62127e-06,3.81476e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.62127e-06,4.10086e-06,1.15396e-05,2.99458e-05,7.38155e-05,0.000156214,0.00035029,0.000665293,0.00118601,0.00190766,0.0033217,0.00522288,0.00792941,0.0115871,0.0168204,0.0231135,0.0312214,0.0409635,0.0524918,0.0682998,0.081414,0.102965,0.119799,0.140802,0.164694,0.174741,0.193753,0.207179,0.217406,0.228186,0.237446,0.239109,0.248239,0.253618,0.257444,0.262224,0.266663,0.27361,0.280928,0.288853
122,0.204184,0.19626,0.187286,0.172533,0.160311,0.147495,0.13264,0.117161,0.10017,0.0873334,0.0735489,0.0597947,0.0491768,0.0398244,0.0307688,0.0221882,0.0151449,0.0110183,0.00691169,0.00425956,0.0027039,0.00134499,0.000640307,0.000202373,0.000115015,4.95918e-05,1.49729e-05,5.5314e-06,1.14443e-06,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.33516e-06,4.00549e-06,1.20165e-05,2.92782e-05,6.45647e-05,0.000151446,0.000330167,0.000604639,0.0010996,0.00176518,0.00318503,0.00496271,0.00752459,0.0116019,0.0164436,0.0222484,0.0304553,0.0405619,0.0511672,0.0650252,0.0803283,0.0989118,0.120504,0.135942,0.158389,0.17363,0.195138,0.20697,0.215917,0.227679,0.237308,0.243516,0.247938,0.252836,0.257444,0.263744,0.268762,0.273427,0.280928,0.290905
121,0.203474,0.195324,0.182691,0.172388,0.160941,0.145401,0.13264,0.118345,0.101687,0.0866865,0.0714574,0.0601901,0.0493784,0.0395323,0.0299893,0.0228059,0.0154634,0.0107117,0.00710286,0.00425069,0.00250916,0.00129854,0.000601396,0.000217918,0.000110914,4.53002e-05,1.57359e-05,6.00824e-06,2.19348e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,9.53689e-08,1.14443e-06,3.52865e-06,9.15541e-06,2.49866e-05,6.85702e-05,0.000138952,0.000320916,0.000596437,0.00107509,0.00180524,0.00300784,0.00491112,0.007366,0.0111055,0.0162608,0.0219245,0.0300465,0.0402549,0.0513984,0.065598,0.0808196,0.0963297,0.120292,0.137171,0.156393,0.176169,0.18989,0.20919,0.219975,0.226545,0.234321,0.241648,0.247339,0.252213,0.258419,0.262729,0.26841,0.274159,0.281508,0.291318
120,0.203677,0.195231,0.184835,0.171378,0.159561,0.141679,0.129209,0.115022,0.0987211,0.0848371,0.0736812,0.0595426,0.0467253,0.0383623,0.0291049,0.0212258,0.0150299,0.0103144,0.00654439,0.00383078,0.00207036,0.00118296,0.000605497,0.000251202,0.00010071,3.70031e-05,1.46868e-05,4.19623e-06,1.33516e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.14443e-06,3.81476e-06,8.01099e-06,2.66079e-05,6.28481e-05,0.000137999,0.000302796,0.000548657,0.00102417,0.00170167,0.00289855,0.00451772,0.00715048,0.010881,0.0155332,0.020904,0.0288914,0.0383623,0.0493486,0.0632284,0.0790722,0.0991272,0.118311,0.134602,0.155267,0.172243,0.19122,0.203879,0.217753,0.227552,0.234455,0.240231,0.245707,0.25268,0.257283,0.264595,0.269115,0.276007,0.284243,0.290905
119,0.202669,0.193023,0.18188,0.170522,0.156932,0.142072,0.127006,0.110284,0.0966479,0.0835906,0.072277,0.0584716,0.0474451,0.0373274,0.0281025,0.0212643,0.0142601,0.0100472,0.00649705,0.00384661,0.00187028,0.00111219,0.000569829,0.000234035,9.14588e-05,3.94827e-05,1.25887e-05,4.19623e-06,9.53689e-07,5.72213e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-07,3.43328e-06,9.91836e-06,1.95506e-05,6.17037e-05,0.00013304,0.000264839,0.000535496,0.00100481,0.00166228,0.00285687,0.00444524,0.00689494,0.0103632,0.0152856,0.0203727,0.0291713,0.0379253,0.0492182,0.0622294,0.0790874,0.0960586,0.114764,0.136531,0.15103,0.171809,0.191399,0.205826,0.212225,0.225175,0.233254,0.240937,0.247489,0.252524,0.257121,0.264254,0.271254,0.275265,0.282673,0.291111
118,0.202468,0.193478,0.181236,0.171163,0.156274,0.141777,0.124952,0.111911,0.0970142,0.0829137,0.0679824,0.0582057,0.0445065,0.0355766,0.0279873,0.020531,0.0144183,0.00947169,0.00620308,0.00355297,0.00173648,0.00107805,0.000503834,0.000226024,8.402e-05,3.37606e-05,8.67857e-06,3.24254e-06,8.5832e-07,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,3.33791e-06,7.91562e-06,2.28885e-05,5.42649e-05,0.000117018,0.000247005,0.000510796,0.000948348,0.00161164,0.0027347,0.00429351,0.0066708,0.0101219,0.0146163,0.0198755,0.0279129,0.0376292,0.0494261,0.0594217,0.0768036,0.0929205,0.113273,0.131787,0.154914,0.170309,0.185757,0.198928,0.214223,0.225671,0.228568,0.24009,0.24719,0.253305,0.258745,0.263744,0.270359,0.276566,0.28444,0.291526
