SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-25 15:00:07
Date and Time Ended,2018-Jan-25 15:00:38
Scan Name,MSP_C_FPGA-TX3-11--RX9-11-MSP_A_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10017
Horizontal Opening,47
Horizontal Percentage,72.31
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.25354,0.249905,0.247863,0.24009,0.220686,0.194166,0.157931,0.123502,0.0876511,0.0540789,0.0272527,0.0119944,0.00359903,0.000723659,6.65675e-05,2.28885e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.65942e-05,0.000265698,0.00196555,0.00669013,0.0167413,0.0297303,0.0471204,0.0664116,0.0909097,0.124176,0.149487,0.176854,0.202219,0.218101,0.233254,0.244607,0.248842
126,0.252291,0.250439,0.247489,0.239599,0.217985,0.188232,0.154768,0.122854,0.0880279,0.0525322,0.0267735,0.011026,0.00339666,0.000695239,5.62676e-05,1.5259e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,1.41146e-05,0.000222591,0.00143072,0.00574388,0.0151966,0.0268357,0.0453869,0.0641695,0.0893724,0.11893,0.149296,0.174816,0.197015,0.215462,0.234859,0.244972,0.248691
125,0.252914,0.250823,0.247489,0.238691,0.217118,0.187629,0.157627,0.123242,0.0851812,0.051305,0.0259089,0.0111946,0.0033669,0.000638399,5.79843e-05,1.90738e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.35424e-05,0.000191501,0.00142634,0.0053172,0.0141635,0.0257825,0.0433089,0.062135,0.0831409,0.114252,0.146992,0.175452,0.198495,0.217291,0.232922,0.244899,0.248918
124,0.252602,0.250669,0.247115,0.237583,0.216316,0.187629,0.153148,0.121505,0.0840192,0.0492567,0.0251331,0.0105188,0.00304837,0.00063344,4.48234e-05,2.09812e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,1.08721e-05,0.000144007,0.00121271,0.00464809,0.0125743,0.0240831,0.0405518,0.0614821,0.0834118,0.114476,0.139793,0.172461,0.197633,0.21643,0.229786,0.243733,0.248389
123,0.25268,0.250134,0.247788,0.238413,0.218742,0.1872,0.152265,0.120133,0.0849251,0.0489886,0.024916,0.0101772,0.00319848,0.000593194,5.35973e-05,1.62127e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.91836e-06,0.000104334,0.0010317,0.00459335,0.0125327,0.0228421,0.0410168,0.059638,0.0814221,0.114556,0.14397,0.174481,0.196213,0.215462,0.234724,0.243082,0.247339
122,0.253383,0.250746,0.246892,0.237102,0.214335,0.185588,0.15355,0.119224,0.0815031,0.0477299,0.024278,0.00953765,0.00298333,0.000519379,4.06271e-05,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,6.29435e-06,9.32708e-05,0.000881971,0.00379339,0.0108434,0.0227129,0.0381177,0.0571061,0.0824132,0.110358,0.141557,0.170913,0.195697,0.215689,0.230627,0.242291,0.247563
121,0.252836,0.250977,0.24719,0.23635,0.213275,0.183428,0.150227,0.114813,0.0815761,0.0477883,0.0234731,0.00934062,0.00285649,0.00048085,2.88014e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.38697e-06,8.60227e-05,0.000795377,0.00335069,0.010065,0.0211967,0.036615,0.0567619,0.0801396,0.108258,0.135875,0.169499,0.195417,0.213943,0.228632,0.242794,0.247563
120,0.254012,0.251362,0.246966,0.235873,0.213608,0.183716,0.152011,0.115184,0.0794556,0.0465236,0.023066,0.00917353,0.00274357,0.000420386,2.93736e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-06,6.27527e-05,0.000680552,0.00312657,0.00925231,0.0210156,0.0363276,0.0534334,0.0778843,0.105078,0.137194,0.1688,0.193478,0.212445,0.22844,0.242077,0.247041
119,0.254722,0.250669,0.246372,0.236077,0.213775,0.181759,0.148189,0.114204,0.0758156,0.0450945,0.0215695,0.00873751,0.00258106,0.000424392,3.03273e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.14717e-06,4.34882e-05,0.000609979,0.00294003,0.00924411,0.0177194,0.0342685,0.0524986,0.0764453,0.101561,0.135246,0.1664,0.190819,0.211731,0.229079,0.240654,0.248239
118,0.255119,0.250286,0.246818,0.234859,0.210805,0.17855,0.145841,0.110896,0.0776923,0.0436225,0.0211278,0.00821241,0.0024115,0.000352102,3.10903e-05,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,3.4905e-05,0.000463493,0.00239242,0.00798314,0.0175385,0.0333111,0.0527385,0.074269,0.101876,0.126535,0.165895,0.192117,0.210426,0.226232,0.238621,0.248013
