SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-25 15:10:17
Date and Time Ended,2018-Jan-25 15:10:47
Scan Name,TRP_FPGA-TX5-00--RX14-00-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,8480
Horizontal Opening,41
Horizontal Percentage,63.08
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.249752,0.24719,0.24222,0.232064,0.21333,0.18884,0.154973,0.119729,0.0805494,0.0503434,0.0291173,0.0141939,0.00566558,0.00218585,0.000621042,0.000137808,2.79431e-05,4.19623e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.86931e-06,4.98779e-05,0.000241474,0.00113689,0.00342374,0.0091417,0.0194175,0.034729,0.0572778,0.0882365,0.118517,0.153463,0.180041,0.21124,0.228696,0.240231,0.246446,0.249145,0.250057,0.249752,0.250516,0.249145
126,0.248389,0.247339,0.242938,0.232856,0.212776,0.183839,0.146075,0.110343,0.0754872,0.0477271,0.0262577,0.0126176,0.00517634,0.00185559,0.000512226,0.000115206,2.33654e-05,2.86107e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,5.14992e-06,3.36652e-05,0.000206664,0.000858797,0.00300727,0.00807431,0.0175905,0.0338116,0.0554179,0.0819351,0.119764,0.145556,0.180756,0.204286,0.22998,0.240654,0.247638,0.248691,0.249905,0.250823,0.249448,0.250516
125,0.249296,0.246446,0.241079,0.229336,0.20994,0.183757,0.144733,0.106637,0.0746889,0.0456728,0.0247923,0.0119803,0.0048805,0.0016989,0.000486,0.000103094,1.99321e-05,2.47959e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.72213e-07,3.91012e-06,3.44282e-05,0.000181392,0.000893988,0.00283808,0.00782235,0.0175844,0.03213,0.0544311,0.0799207,0.110881,0.152492,0.184419,0.200585,0.230887,0.238552,0.246892,0.248691,0.249448,0.249752,0.2496,0.250516
124,0.249296,0.247339,0.24009,0.227426,0.207599,0.180996,0.139176,0.109811,0.0709008,0.0416974,0.022976,0.0102634,0.00420796,0.00142271,0.000416094,7.95377e-05,1.51637e-05,1.2398e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,3.43328e-06,3.45235e-05,0.000140669,0.000709545,0.00251698,0.00717214,0.0161295,0.0304893,0.0528031,0.0786018,0.110403,0.147868,0.182854,0.203677,0.229079,0.240372,0.245266,0.248993,0.249905,0.250363,0.248993,0.250977
123,0.248842,0.247339,0.240937,0.226671,0.20697,0.173925,0.138987,0.102578,0.0698489,0.0401169,0.0220591,0.0101072,0.00391279,0.00134985,0.000343519,6.65675e-05,1.421e-05,7.62951e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,2.57496e-06,2.45098e-05,0.000134852,0.00068513,0.00230011,0.00690121,0.0159394,0.0304056,0.0508749,0.080124,0.11454,0.148997,0.17739,0.210156,0.22642,0.240231,0.245119,0.247938,0.248691,0.249296,0.248842,0.251593
122,0.249296,0.246298,0.238413,0.223455,0.199607,0.171163,0.135672,0.100786,0.0643611,0.0376811,0.0198427,0.00890266,0.00342689,0.00114605,0.000278096,5.28344e-05,8.01099e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.7657e-06,2.33654e-05,0.000124933,0.000574311,0.00209611,0.00616732,0.0145618,0.0284499,0.0490238,0.0711842,0.107392,0.141434,0.171665,0.205207,0.22617,0.237583,0.244096,0.248239,0.249752,0.249145,0.249145,0.250669
121,0.248842,0.246446,0.236896,0.226045,0.200781,0.172679,0.136123,0.0961713,0.0612431,0.0367777,0.0187853,0.00832914,0.00297942,0.00100042,0.000262837,4.28206e-05,9.63226e-06,1.5259e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.14443e-06,1.73571e-05,0.000109388,0.000518235,0.00202974,0.00582628,0.0134624,0.0265504,0.047605,0.0732333,0.100935,0.139318,0.173999,0.199704,0.223699,0.237171,0.24556,0.248691,0.249448,0.250516,0.249905,0.250977
120,0.247788,0.244534,0.238413,0.223822,0.196825,0.162602,0.130861,0.0927942,0.0580326,0.0323381,0.0168377,0.00745991,0.00273547,0.000808442,0.000203136,4.69215e-05,5.91287e-06,7.62951e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.81201e-06,1.53544e-05,7.57229e-05,0.00046025,0.00169833,0.00546778,0.0123201,0.0247534,0.0443427,0.0705588,0.0993436,0.135807,0.171882,0.191937,0.219739,0.237446,0.245266,0.248088,0.248993,0.249752,0.249296,0.249905
119,0.247041,0.244972,0.237171,0.220449,0.192659,0.164893,0.124534,0.0912642,0.0548465,0.0323304,0.0158059,0.00670959,0.00243744,0.000772297,0.000195506,3.81476e-05,4.00549e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.11582e-05,9.4892e-05,0.00040589,0.00159733,0.00507763,0.0121053,0.0240428,0.0427462,0.0677911,0.102475,0.134381,0.171594,0.194952,0.226545,0.235263,0.244534,0.249145,0.249448,0.249905,0.250057,0.251285
118,0.248389,0.244096,0.234455,0.216373,0.194489,0.157536,0.124232,0.084071,0.0520251,0.0299761,0.0147644,0.00602541,0.00210155,0.000663863,0.000151827,2.75616e-05,3.14717e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,9.63226e-06,5.60769e-05,0.000337606,0.00135767,0.00447299,0.0110671,0.0225299,0.0408858,0.0667308,0.0942028,0.135807,0.15981,0.193661,0.219151,0.23459,0.243227,0.247788,0.249905,0.248842,0.249752,0.252368
