SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-25 12:25:16
Date and Time Ended,2018-Jan-25 12:25:47
Scan Name,MSP_C_FPGA-IC39-12--IC15-12-TRP_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10732
Horizontal Opening,50
Horizontal Percentage,76.92
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.249296,0.248842,0.248842,0.249752,0.249905,0.248239,0.23635,0.206761,0.175791,0.148511,0.118414,0.09008,0.0569434,0.029627,0.00675864,0.000769245,2.20302e-05,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.0518e-06,0.000474079,0.00844575,0.0347143,0.0651182,0.0966023,0.125373,0.155917,0.186094,0.217406,0.242507,0.249145,0.249905,0.250516,0.249448,0.250823
126,0.24854,0.250057,0.249448,0.248842,0.2496,0.248088,0.232856,0.204899,0.171809,0.142467,0.114412,0.0863029,0.0522574,0.0247773,0.00470617,0.000366598,8.96468e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.71664e-06,0.000367742,0.00794726,0.0324559,0.0642702,0.0953431,0.124648,0.15468,0.186688,0.217985,0.241506,0.25021,0.249448,0.250363,0.249905,0.250669
125,0.250516,0.250057,0.250057,0.249905,0.249296,0.248088,0.231671,0.201176,0.170878,0.140128,0.110165,0.0834883,0.0498289,0.0215712,0.00387484,0.000276856,5.05455e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.43053e-06,0.000315957,0.00716374,0.0308801,0.0631407,0.0939651,0.123595,0.155621,0.184419,0.217176,0.242077,0.249448,0.249448,0.2496,0.249752,0.249905
124,0.249296,0.250057,0.249752,0.249905,0.249752,0.245707,0.228568,0.194212,0.16828,0.136896,0.107223,0.0796255,0.0465183,0.0177382,0.00279774,0.00015116,2.57496e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,0.000248531,0.00647108,0.0291692,0.0614176,0.0924174,0.122523,0.153751,0.183674,0.215576,0.241221,0.249145,0.249905,0.249296,0.248993,0.249296
123,0.250363,0.249448,0.249296,0.249905,0.250057,0.245119,0.224928,0.19275,0.164694,0.132899,0.104622,0.0777956,0.0443379,0.0155644,0.00242399,9.09819e-05,1.71664e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,0.000247196,0.00604868,0.0291215,0.0607976,0.0913049,0.122157,0.151365,0.181316,0.213999,0.240654,0.249145,0.248993,0.25021,0.249752,0.250363
122,0.249296,0.249905,0.249448,0.249448,0.249448,0.243371,0.222969,0.19042,0.160688,0.127878,0.101611,0.0716323,0.0394181,0.0125858,0.00176146,5.15946e-05,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-07,0.00017462,0.00512369,0.0281663,0.0590618,0.0906381,0.120469,0.149323,0.18188,0.213664,0.23897,0.248993,0.25021,0.25021,0.250057,0.2496
121,0.250057,0.249448,0.250669,0.250057,0.248842,0.24265,0.218217,0.187887,0.157718,0.125527,0.0981298,0.0702321,0.0357755,0.0113511,0.00124342,3.02319e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,0.00014744,0.00487936,0.026535,0.0572058,0.0888682,0.119869,0.147868,0.179646,0.211567,0.23883,0.247638,0.249448,0.249752,0.250363,0.2496
120,0.249905,0.249145,0.249752,0.249905,0.248239,0.241648,0.213553,0.18351,0.153751,0.121325,0.094333,0.0667308,0.0320245,0.00924403,0.00075227,1.22072e-05,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,0.000112821,0.00395371,0.0245575,0.0563248,0.0878579,0.117598,0.147655,0.177852,0.209725,0.23897,0.249145,0.25021,0.250669,0.249296,0.2496
119,0.249905,0.250516,0.249905,0.249905,0.248993,0.240231,0.214559,0.179725,0.151197,0.119799,0.0903184,0.0621821,0.0295203,0.00779585,0.000634871,1.18257e-05,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,0.000109293,0.00378099,0.0236431,0.0560857,0.0860853,0.116329,0.146336,0.177698,0.210696,0.238274,0.248691,0.25021,0.250516,0.249905,0.249296
118,0.249296,0.25021,0.250057,0.249448,0.248239,0.237033,0.20994,0.177467,0.147548,0.116098,0.0876136,0.0594217,0.0264903,0.00586175,0.000312619,4.86381e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.72625e-05,0.00331302,0.0223822,0.0536469,0.0848723,0.115022,0.144172,0.176018,0.207075,0.23635,0.248691,0.250057,0.249752,0.250669,0.2496
