SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-25 15:26:08
Date and Time Ended,2018-Jan-25 15:26:41
Scan Name,MSP_A_FPGA-TX1-00--RX11-00-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,8708
Horizontal Opening,43
Horizontal Percentage,66.15
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.2496,0.24854,0.246595,0.237998,0.227679,0.212115,0.187543,0.158389,0.128078,0.0982711,0.0729074,0.0535207,0.0325358,0.0201314,0.0104392,0.00459955,0.00181973,0.000660239,0.000138285,1.67849e-05,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,1.62127e-05,0.000124743,0.000871195,0.00278525,0.0102031,0.0220235,0.0433892,0.073721,0.108963,0.136078,0.174221,0.196448,0.223212,0.23897,0.247041,0.24854,0.250057,0.2496,0.2496,0.250363
126,0.249905,0.247638,0.245707,0.238552,0.228313,0.207599,0.1872,0.153809,0.124914,0.0999985,0.068334,0.0546052,0.0288711,0.0171997,0.00906502,0.00437457,0.001493,0.000400072,9.18402e-05,1.20165e-05,2.19348e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.33516e-06,1.20165e-05,8.18265e-05,0.000537404,0.00254578,0.00803314,0.0204961,0.0410538,0.06899,0.0991033,0.131154,0.164893,0.199219,0.222122,0.237721,0.246002,0.248691,0.249752,0.249752,0.250057,0.250516
125,0.248842,0.248389,0.24468,0.236623,0.224435,0.210913,0.181638,0.147921,0.126145,0.0984127,0.0662023,0.0492123,0.0277898,0.0174726,0.00802952,0.00335479,0.00126364,0.000401312,5.35973e-05,8.10636e-06,1.33516e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,8.29709e-06,8.61181e-05,0.000567636,0.00221141,0.00863193,0.0168821,0.0388498,0.0655036,0.0950995,0.131364,0.169534,0.191668,0.224067,0.235941,0.244096,0.247938,0.249752,0.249145,0.250057,0.250516
124,0.250057,0.247938,0.243806,0.233786,0.221642,0.203272,0.179568,0.146336,0.122854,0.0933653,0.0620691,0.044085,0.0278673,0.0146252,0.00763797,0.00323072,0.00105392,0.000289254,5.28344e-05,4.00549e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,7.53414e-06,6.53277e-05,0.000440986,0.00216573,0.00677574,0.016562,0.0355581,0.0632089,0.0955655,0.125642,0.167318,0.196731,0.225175,0.235805,0.244972,0.248389,0.249905,0.2496,0.249296,0.250823
123,0.249448,0.247638,0.244096,0.234724,0.216259,0.201374,0.179646,0.141728,0.121003,0.0873893,0.0645334,0.0408247,0.0254422,0.0132864,0.00671388,0.00247234,0.00084163,0.000189403,3.3093e-05,3.71939e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,5.5314e-06,5.61723e-05,0.000393206,0.00155919,0.00680016,0.0167386,0.0338675,0.0586558,0.0953209,0.126888,0.163707,0.195978,0.219975,0.237171,0.24468,0.2496,0.249752,0.249752,0.249296,0.250977
122,0.248239,0.247788,0.243227,0.23154,0.217637,0.203272,0.169184,0.145815,0.116561,0.0814302,0.0601636,0.0371682,0.0217406,0.0133106,0.00611,0.00225023,0.000621042,0.000198653,2.78477e-05,1.81201e-06,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,3.91012e-06,5.08316e-05,0.000340658,0.00151942,0.00522717,0.0133132,0.0342269,0.0607976,0.0891972,0.12367,0.158512,0.192478,0.210264,0.23567,0.243661,0.248239,0.249448,0.249905,0.250669,0.249296
121,0.24854,0.246298,0.242507,0.234724,0.215803,0.198832,0.167523,0.136213,0.112064,0.0799207,0.0590533,0.0376361,0.0213854,0.0112774,0.00503042,0.0018967,0.000594053,0.000126078,1.59266e-05,2.86107e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.43328e-06,4.0341e-05,0.000230411,0.00140803,0.00544318,0.0137957,0.0317588,0.0576893,0.089607,0.119137,0.155503,0.187115,0.213553,0.234054,0.242363,0.247638,0.250669,0.249296,0.249752,0.250363
120,0.24854,0.247041,0.241363,0.230109,0.213999,0.197299,0.164232,0.13644,0.104435,0.0757105,0.0528167,0.0343072,0.0206344,0.010534,0.00444581,0.0016125,0.000350099,0.000118925,1.49729e-05,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.43053e-06,4.09133e-05,0.000228313,0.00104295,0.00442092,0.0125669,0.0273336,0.055674,0.0834883,0.12001,0.149378,0.18884,0.207705,0.233254,0.243371,0.248088,0.249296,0.2496,0.249296,0.251439
119,0.249296,0.246595,0.241221,0.230497,0.213441,0.192478,0.164232,0.138236,0.1038,0.0753761,0.0522908,0.0354811,0.0190349,0.0100064,0.00430037,0.00157454,0.000408751,8.23033e-05,1.12535e-05,9.53689e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.00275e-06,3.06134e-05,0.000180629,0.00113069,0.00439832,0.0112328,0.0268974,0.0532286,0.0823304,0.118723,0.151533,0.180916,0.207179,0.229207,0.241363,0.248239,0.249905,0.25021,0.25021,0.251439
118,0.2496,0.245413,0.24009,0.227426,0.211349,0.185504,0.16299,0.129536,0.100464,0.0718208,0.0482784,0.0322642,0.0157773,0.00837564,0.0034885,0.00108101,0.000340085,7.81071e-05,6.67582e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.28885e-06,2.38422e-05,0.000172045,0.000938334,0.00408856,0.0104729,0.0275172,0.0482898,0.0747161,0.117228,0.146336,0.175565,0.208339,0.227805,0.24222,0.247638,0.248842,0.250363,0.250669,0.251285
