SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-25 11:37:00
Date and Time Ended,2018-Jan-25 11:37:33
Scan Name,MSP_A_FPGA-TX1-11--RX16-11-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,10013
Horizontal Opening,45
Horizontal Percentage,69.23
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.258419,0.250516,0.243371,0.228823,0.200732,0.176283,0.141045,0.103289,0.0641846,0.0345459,0.0137934,0.00401141,0.000831998,0.000123789,1.06813e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,8.5832e-06,6.79026e-05,0.000360494,0.00116007,0.00347047,0.00902838,0.0212038,0.0415662,0.0718775,0.105348,0.139531,0.172715,0.201671,0.223273,0.240937
126,0.259319,0.249524,0.242363,0.227932,0.205981,0.175905,0.139057,0.100526,0.0668179,0.0318924,0.0126964,0.00395781,0.000800336,0.000127222,1.01091e-05,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,8.77394e-06,5.76028e-05,0.000344091,0.00104887,0.00328412,0.00892958,0.0203707,0.0390629,0.0706135,0.100972,0.136236,0.17363,0.19565,0.222969,0.239249
125,0.259647,0.250057,0.243299,0.228504,0.205207,0.170522,0.138845,0.100625,0.0628597,0.0310864,0.0127411,0.00380865,0.000786603,0.000115396,9.15541e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.5314e-06,5.51232e-05,0.000304417,0.000959602,0.0031281,0.00839017,0.0198576,0.0391693,0.0677687,0.101548,0.137448,0.16887,0.197205,0.223151,0.240231
124,0.259073,0.250286,0.242866,0.227932,0.202169,0.171414,0.136714,0.0977667,0.0619564,0.0303448,0.0120058,0.00343996,0.000738727,0.000107576,8.39246e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.05455e-06,5.11177e-05,0.000276379,0.000858129,0.00280938,0.0081632,0.0189355,0.0377697,0.0666819,0.0990314,0.134801,0.16887,0.198447,0.224804,0.24002
123,0.259812,0.251593,0.243733,0.225175,0.197015,0.168176,0.132877,0.0998887,0.0613164,0.03003,0.0117451,0.00345369,0.000725757,9.76577e-05,5.91287e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,7.0573e-06,4.95918e-05,0.000225834,0.000794804,0.00267224,0.00778267,0.0179073,0.0362264,0.0642752,0.0972791,0.133964,0.168349,0.203981,0.222545,0.239458
122,0.259073,0.250823,0.240796,0.226733,0.20029,0.171163,0.133723,0.0965226,0.0596033,0.0284588,0.0110277,0.00324769,0.000689136,8.48783e-05,5.91287e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,4.2916e-06,4.71122e-05,0.000199321,0.000749218,0.0025803,0.00720741,0.0173472,0.0349468,0.065082,0.0956771,0.132512,0.166198,0.193891,0.22309,0.24009
121,0.259812,0.2509,0.242794,0.22499,0.201572,0.164363,0.132212,0.0959461,0.0591642,0.0277043,0.0107485,0.00311685,0.000604829,7.49599e-05,9.15541e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,5.05455e-06,3.41421e-05,0.000200465,0.000707637,0.00247692,0.00690414,0.0166868,0.034247,0.0623288,0.0949452,0.130756,0.160657,0.193068,0.220271,0.239319
120,0.260639,0.250669,0.241008,0.227552,0.196873,0.168905,0.128844,0.0938252,0.0567894,0.0270609,0.0102382,0.00287766,0.000580034,7.4197e-05,4.95918e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.10086e-06,3.62402e-05,0.000168994,0.00071088,0.00225776,0.00635939,0.0158279,0.0339405,0.0623525,0.0965681,0.129311,0.163641,0.195463,0.218508,0.238552
119,0.26214,0.250669,0.241435,0.220746,0.201324,0.167557,0.131406,0.0930155,0.0574747,0.0262804,0.0100528,0.00277409,0.000567826,7.49599e-05,4.76844e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.57496e-06,2.93736e-05,0.000149538,0.000667582,0.00211776,0.00606756,0.0153417,0.0337461,0.0603942,0.0953541,0.124289,0.165559,0.192388,0.218976,0.235331
118,0.261805,0.251053,0.241506,0.224496,0.193936,0.162151,0.129906,0.0924069,0.0553505,0.0254043,0.00951915,0.00255398,0.000506981,6.67582e-05,4.10086e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,3.24254e-06,2.61311e-05,0.000155642,0.000593194,0.00201209,0.00572404,0.0147201,0.0312739,0.0580778,0.0923653,0.124478,0.159623,0.193845,0.218917,0.236077
117,0.262813,0.25113,0.240937,0.222908,0.198063,0.160279,0.12599,0.0907385,0.0539258,0.0246313,0.00906939,0.00228923,0.000471885,5.18807e-05,2.7657e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,2.4033e-05,0.000129129,0.000567636,0.00183165,0.00541142,0.0144132,0.030503,0.0577055,0.0902586,0.121994,0.158358,0.189846,0.219445,0.236896
116,0.263913,0.252058,0.238483,0.221702,0.194028,0.1641,0.126437,0.0881131,0.0524683,0.0236924,0.00865816,0.00227417,0.000387388,5.22621e-05,3.62402e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.2398e-06,2.49866e-05,0.000120737,0.000520714,0.00182136,0.00515984,0.0136293,0.029844,0.055373,0.0867783,0.121523,0.158083,0.191533,0.213164,0.236281
115,0.264681,0.251362,0.24002,0.220271,0.190908,0.160279,0.121487,0.0858507,0.0502322,0.0227824,0.00792687,0.00194171,0.000332456,4.15808e-05,2.38422e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,1.73571e-05,0.00010605,0.000465591,0.00157969,0.00467918,0.0128228,0.0288396,0.0534543,0.0853587,0.117716,0.154476,0.184377,0.215803,0.235263
114,0.263489,0.248842,0.240372,0.219327,0.189627,0.155709,0.123149,0.085698,0.0478274,0.0219857,0.00741379,0.00192569,0.000362593,4.27253e-05,2.57496e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,1.44961e-05,9.07912e-05,0.000362402,0.00143034,0.00446155,0.0124228,0.0277484,0.0518539,0.0821735,0.11701,0.151309,0.185211,0.214672,0.235196
113,0.267533,0.250363,0.236828,0.218976,0.187457,0.160846,0.12102,0.0848811,0.0486251,0.0211343,0.00697833,0.00175288,0.000303082,3.20439e-05,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,1.20165e-05,7.51507e-05,0.000333219,0.00137179,0.00414664,0.0112808,0.0253446,0.0499139,0.0829809,0.115967,0.151814,0.183633,0.21217,0.23332
112,0.266489,0.251207,0.238274,0.211022,0.183469,0.155562,0.118895,0.0822147,0.0467146,0.0197086,0.00664302,0.00159571,0.000280194,2.91829e-05,2.00275e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,9.34615e-06,7.49599e-05,0.000335126,0.00124228,0.00388228,0.0107765,0.0237232,0.049168,0.0772381,0.11499,0.151786,0.181558,0.211567,0.228696
111,0.267621,0.251362,0.236009,0.216774,0.189233,0.15272,0.117581,0.0770347,0.0447913,0.0191609,0.00638514,0.00137694,0.000245098,2.26978e-05,1.14443e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,6.29435e-06,5.51232e-05,0.000327497,0.00106241,0.00372187,0.0103647,0.0230077,0.0469529,0.0798273,0.112095,0.149897,0.182285,0.206396,0.231999
110,0.266489,0.25268,0.237102,0.216487,0.182488,0.148162,0.112526,0.0787377,0.0421805,0.0181678,0.00605554,0.00140879,0.000234226,2.46052e-05,1.2398e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.38697e-06,4.7303e-05,0.00028954,0.00106432,0.0033753,0.0099218,0.0226677,0.0447057,0.0737342,0.107958,0.147389,0.176435,0.209136,0.232724
109,0.269647,0.252135,0.236691,0.215236,0.183551,0.15218,0.113998,0.073994,0.0420333,0.0173719,0.00557412,0.00125467,0.000201419,2.05997e-05,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.00824e-06,4.04364e-05,0.000246052,0.000979438,0.00310254,0.00911383,0.0221432,0.0433203,0.074014,0.111515,0.147681,0.17894,0.205516,0.232196
108,0.27027,0.251439,0.234388,0.212776,0.179293,0.147495,0.110447,0.0734631,0.0403819,0.0166036,0.00538586,0.00119707,0.000182727,1.81201e-05,9.53689e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,4.76844e-07,5.43603e-06,4.31067e-05,0.000236324,0.000856413,0.00287823,0.00882563,0.0206324,0.0430268,0.0741547,0.105172,0.14304,0.174816,0.205207,0.230757
