SW Version,2017.2
GT Type,UltraScale GTH
Date and Time Started,2018-Jan-25 14:48:11
Date and Time Ended,2018-Jan-25 14:48:43
Scan Name,MSP_A_FPGA-TX1-10--RX18-10-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,9383
Horizontal Opening,44
Horizontal Percentage,67.69
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0xC002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.252524,0.248615,0.242435,0.231344,0.212555,0.186901,0.157506,0.119172,0.0817961,0.0521942,0.0301571,0.0149569,0.00681697,0.00289445,0.000804723,0.000259403,5.16899e-05,7.24804e-06,1.14443e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,7.43877e-06,6.44694e-05,0.000394446,0.00164626,0.004864,0.0125025,0.0266463,0.0485905,0.0770637,0.108272,0.144071,0.176473,0.202619,0.224496,0.239039,0.24652
126,0.25268,0.249145,0.242507,0.231736,0.213943,0.183551,0.154069,0.113273,0.0818206,0.051196,0.0281886,0.014373,0.00641012,0.00270371,0.000808919,0.000224117,4.44419e-05,5.72213e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,5.5314e-06,4.97826e-05,0.000384909,0.00146181,0.00420787,0.0113493,0.0254272,0.0468804,0.0735687,0.10625,0.141679,0.174184,0.201374,0.225485,0.23897,0.24719
125,0.253697,0.248691,0.241506,0.230109,0.212335,0.182651,0.153925,0.11691,0.079034,0.0512826,0.0275163,0.0141203,0.00651904,0.002533,0.000803769,0.000204662,4.57771e-05,5.14992e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,7.91562e-06,6.12268e-05,0.000371748,0.0012417,0.00404097,0.011356,0.0246091,0.0461462,0.073615,0.104037,0.141924,0.174891,0.203778,0.223699,0.237998,0.246372
124,0.25354,0.247339,0.241079,0.227805,0.208923,0.183963,0.148055,0.113398,0.0785641,0.0483753,0.0275339,0.0133631,0.00628328,0.0024548,0.000727665,0.000210765,3.35698e-05,4.57771e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.86381e-06,5.43603e-05,0.000268559,0.00105631,0.00375544,0.0103004,0.0230174,0.0433318,0.0696588,0.103146,0.140368,0.171665,0.197871,0.22462,0.236623,0.246372
123,0.253226,0.247638,0.240584,0.228122,0.207968,0.1872,0.152011,0.112125,0.0794942,0.048828,0.0269869,0.0129848,0.00614881,0.00226654,0.000701915,0.000179866,2.88014e-05,4.10086e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,4.00549e-06,4.32975e-05,0.000259022,0.00105592,0.00340295,0.00930285,0.0227035,0.0422196,0.0692174,0.102719,0.13724,0.171809,0.200192,0.222183,0.237998,0.246743
122,0.253148,0.247938,0.241506,0.227426,0.20697,0.183922,0.147468,0.113792,0.0754525,0.0461878,0.0255669,0.0124514,0.00583925,0.00221847,0.000665293,0.000174334,2.80385e-05,4.10086e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.19348e-06,3.14717e-05,0.000218776,0.000884451,0.00324693,0.00919223,0.021655,0.0400953,0.0671245,0.0988999,0.134846,0.167935,0.200095,0.220034,0.236759,0.246002
121,0.253697,0.249069,0.242077,0.228122,0.206657,0.181116,0.146336,0.107505,0.0757946,0.0463892,0.0249737,0.0123095,0.00551556,0.00211376,0.000664149,0.000166323,3.08995e-05,3.81476e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.00275e-06,3.14717e-05,0.000218585,0.000908293,0.00305333,0.00917697,0.0213436,0.0400698,0.0666765,0.0967049,0.134469,0.169604,0.195138,0.221762,0.236896,0.246076
120,0.254722,0.247489,0.24009,0.228759,0.210372,0.174295,0.145841,0.110313,0.0734763,0.0430359,0.0244819,0.0119968,0.0052472,0.00195411,0.000597963,0.000150874,2.88014e-05,3.52865e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.28885e-06,2.7657e-05,0.000184253,0.000804341,0.00268482,0.00807355,0.0195263,0.0392294,0.0635571,0.0973485,0.132084,0.166366,0.193891,0.218742,0.235737,0.245339
119,0.253933,0.247938,0.240442,0.224866,0.205105,0.182325,0.140996,0.103042,0.0722006,0.0433249,0.0230972,0.0115671,0.00526513,0.00185874,0.000549134,0.000151637,1.81201e-05,3.62402e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-07,2.07904e-05,0.000172618,0.000639162,0.00261311,0.00774548,0.0190886,0.0385881,0.0626338,0.0972907,0.13061,0.166569,0.196778,0.218625,0.236145,0.244899
118,0.253854,0.24854,0.239949,0.224804,0.204643,0.176283,0.138704,0.107209,0.0699204,0.0413585,0.0223309,0.0108841,0.00483501,0.00173037,0.0005066,0.000127222,2.17441e-05,3.24254e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.62127e-06,1.98367e-05,0.000157931,0.000603876,0.00239681,0.00724689,0.0181373,0.0356991,0.0601283,0.0930049,0.129209,0.161289,0.193799,0.217406,0.235737,0.24556
