SW Version,2017.2
GT Type,UltraScale GTY
Date and Time Started,2018-Jan-25 15:09:46
Date and Time Ended,2018-Jan-25 15:10:17
Scan Name,TRP_FPGA-TX5-03--RX14-03-MSP_C_FPGA
Link Settings,
Reset RX After Applying Settings,true
Open Area,7492
Horizontal Opening,36
Horizontal Percentage,55.38
Vertical Opening,255
Vertical Percentage,100.00
Dwell,BER
Dwell BER,1e-7
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,1
Vertical Range,100%
Misc Info,ELF Version: 0x4002 SVN: 0
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,0.248088,0.244826,0.239389,0.228823,0.211022,0.186858,0.151365,0.123894,0.0966707,0.0617416,0.0378762,0.0204032,0.0102761,0.00444905,0.00156834,0.000550851,0.000143912,4.13901e-05,3.33791e-06,4.76844e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.90738e-06,1.21118e-05,8.16358e-05,0.000327497,0.00118229,0.00305524,0.00739593,0.0156525,0.0284677,0.048767,0.0741078,0.101965,0.144427,0.171737,0.199316,0.215917,0.229336,0.23897,0.244242,0.246298,0.249296,0.249905,0.250977
126,0.246446,0.243806,0.238552,0.224312,0.213775,0.18417,0.149106,0.122267,0.0854745,0.0558334,0.0335101,0.0187509,0.00908089,0.00396057,0.00142309,0.00044976,0.00011511,2.1458e-05,2.28885e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,1.61173e-05,6.78073e-05,0.000308804,0.00102436,0.00272841,0.00681725,0.0148457,0.027174,0.0474396,0.0699562,0.103642,0.136304,0.16766,0.191399,0.217637,0.230887,0.24265,0.244534,0.248088,0.248389,0.249905,0.252213
125,0.247339,0.24556,0.236077,0.227932,0.207075,0.180279,0.152152,0.117027,0.0847318,0.0577218,0.0323406,0.0182082,0.00917302,0.00380493,0.00134689,0.000421435,0.000100996,2.38422e-05,2.7657e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.57496e-06,1.1635e-05,6.02731e-05,0.000281147,0.000958648,0.00273604,0.00646292,0.0138157,0.026127,0.0464076,0.069458,0.0996094,0.136032,0.166909,0.190332,0.211349,0.230627,0.237446,0.244534,0.247938,0.248389,0.250363,0.251903
124,0.24719,0.243516,0.233786,0.222243,0.204184,0.172026,0.14163,0.11438,0.0795019,0.0550381,0.0300774,0.016414,0.00772396,0.00334792,0.00106813,0.000366217,8.26848e-05,1.48775e-05,2.19348e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.04906e-06,8.39246e-06,5.26436e-05,0.000241474,0.000925841,0.00244182,0.006042,0.0131999,0.0245943,0.0448378,0.068391,0.0960586,0.12752,0.158205,0.195138,0.212887,0.22592,0.237308,0.246446,0.247638,0.249752,0.250516,0.251285
123,0.247339,0.243227,0.230757,0.216144,0.196825,0.175565,0.148457,0.11422,0.08003,0.0523643,0.0297065,0.0160286,0.00749321,0.00313134,0.00103466,0.000309758,7.38155e-05,1.3447e-05,1.81201e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.14443e-06,8.77394e-06,4.73983e-05,0.000239281,0.00077945,0.00227293,0.00600204,0.0126328,0.0250149,0.0449116,0.0677799,0.0936214,0.13128,0.158942,0.19042,0.212005,0.227426,0.237583,0.243806,0.247339,0.248993,0.250669,0.251593
122,0.24719,0.24222,0.23459,0.214559,0.201176,0.176473,0.139555,0.10879,0.0769046,0.0484898,0.0277973,0.0152862,0.00669752,0.00272583,0.000871672,0.000265316,6.2562e-05,1.3447e-05,1.04906e-06,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.14443e-06,9.91836e-06,4.93057e-05,0.000210002,0.000735962,0.00212015,0.00539149,0.0121307,0.0228734,0.0416169,0.0652635,0.0938359,0.126888,0.158696,0.192117,0.212555,0.228696,0.235128,0.244534,0.246446,0.248691,0.250669,0.252368
121,0.245707,0.242077,0.23246,0.222364,0.200486,0.170593,0.13894,0.108244,0.0740944,0.0467093,0.0270163,0.0135095,0.00623207,0.0024979,0.000843061,0.000262932,5.55047e-05,9.15541e-06,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.5259e-06,6.48508e-06,4.4728e-05,0.000201514,0.000740635,0.00202268,0.00532902,0.011657,0.0224324,0.0408613,0.0630144,0.0894505,0.125411,0.154505,0.1872,0.217753,0.225547,0.238691,0.24468,0.246595,0.249448,0.250057,0.252368
120,0.246595,0.240513,0.230887,0.217985,0.194397,0.170735,0.138564,0.0988879,0.0706683,0.0443571,0.0245163,0.0127806,0.00552157,0.00227989,0.000755798,0.000223545,3.81476e-05,7.43877e-06,1.04906e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,5.62676e-06,3.76707e-05,0.000178149,0.000656996,0.00180915,0.00490778,0.0108078,0.0208785,0.0389274,0.0602344,0.0867967,0.116065,0.152379,0.182528,0.208339,0.226796,0.238136,0.243371,0.247041,0.249145,0.250057,0.252058
119,0.246002,0.241363,0.234455,0.215349,0.187715,0.166977,0.133854,0.0971062,0.0682542,0.0422218,0.0236787,0.0119422,0.0053336,0.00207904,0.000693427,0.000186255,4.55863e-05,7.0573e-06,4.76844e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,6.00824e-06,3.07088e-05,0.000167659,0.000628672,0.00184892,0.00469301,0.0104048,0.0205423,0.0369003,0.0583883,0.0885034,0.117937,0.151086,0.186518,0.205105,0.22309,0.234054,0.243082,0.246446,0.249296,0.251285,0.25409
118,0.244242,0.239669,0.229079,0.214897,0.189101,0.159375,0.130694,0.0947476,0.0625048,0.0393197,0.0220401,0.0110456,0.0047879,0.00181783,0.000602064,0.00014725,3.29976e-05,3.62402e-06,6.67582e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,4.95918e-06,2.86107e-05,0.000149538,0.000568589,0.00165846,0.00424783,0.00952499,0.0195063,0.0364732,0.0584716,0.0831325,0.118585,0.153234,0.178628,0.205723,0.223577,0.233653,0.241221,0.247339,0.249145,0.249752,0.253618
